operon_id	chrom	strand	start0	end0	n_isoforms	n_reads_total	member_ids	length	tss	tts	sense_gene_count	sense_gene_loci	sense_gene_names	antisense_gene_count	antisense_gene_loci	antisense_gene_names	gene_count	gene_loci	gene_names	segmentation_type
OP3A_00432	CP016816.2	+	445252	446411	30	376	ISO_055216,ISO_055217,ISO_055222,ISO_055219,ISO_055223,ISO_055218,ISO_055229,ISO_055233,ISO_055235,ISO_055237,ISO_055263,ISO_055262,ISO_055264,ISO_055271,ISO_055270,ISO_055275,ISO_055278,ISO_055290,ISO_055309,ISO_055310,ISO_055315,ISO_055325,ISO_055326,ISO_055355,ISO_055353,ISO_055387,ISO_055383,ISO_055389,ISO_055392,ISO_055404	1159	445252	446411	2	JCVISYN3A_0727,JCVISYN3A_0728	tpiA,JCVISYN3A_0728	0			1	JCVISYN3A_0727	tpiA	isoform_operon_merged
OP3A_00433	CP016816.2	+	446699	447034	6	47	ISO_055621,ISO_055646,ISO_055660,ISO_055667,ISO_055674,ISO_055691	335	446699	447034	2	JCVISYN3A_0728,JCVISYN3A_0729	JCVISYN3A_0728,pgm	0			2	JCVISYN3A_0728,JCVISYN3A_0729	JCVISYN3A_0728,pgm	isoform_operon_merged
OP3A_00434	CP016816.2	+	447044	448484	92	982	ISO_055723,ISO_055724,ISO_055734,ISO_055739,ISO_055740,ISO_055753,ISO_055755,ISO_055797,ISO_055795,ISO_055807,ISO_055798,ISO_055808,ISO_055809,ISO_055811,ISO_055804,ISO_055835,ISO_055836,ISO_055857,ISO_055870,ISO_055882,ISO_055921,ISO_055927,ISO_055931,ISO_055942,ISO_055949,ISO_055966,ISO_055969,ISO_055977,ISO_055984,ISO_055999,ISO_056031,ISO_056035,ISO_056036,ISO_056027,ISO_056030,ISO_056029,ISO_056028,ISO_056038,ISO_056040,ISO_056049,ISO_056056,ISO_056061,ISO_056067,ISO_056068,ISO_056074,ISO_056077,ISO_056079,ISO_056084,ISO_056087,ISO_056088,ISO_056094,ISO_056095,ISO_056099,ISO_056098,ISO_056104,ISO_056106,ISO_056110,ISO_056120,ISO_056119,ISO_056123,ISO_056127,ISO_056128,ISO_056126,ISO_056132,ISO_056133,ISO_056137,ISO_056138,ISO_056140,ISO_056141,ISO_056143,ISO_056145,ISO_056146,ISO_056149,ISO_056150,ISO_056155,ISO_056156,ISO_056162,ISO_056163,ISO_056167,ISO_056170,ISO_056174,ISO_056176,ISO_056177,ISO_056179,ISO_056181,ISO_056182,ISO_056185,ISO_056186,ISO_056188,ISO_056189,ISO_056190,ISO_056194	1440	447044	448484	1	JCVISYN3A_0729	pgm	0			1	JCVISYN3A_0729	pgm	isoform_operon_merged
OP3A_00435	CP016816.2	+	448534	449192	5	33	ISO_056207,ISO_056208,ISO_056203,ISO_056252,ISO_056290	658	448534	449192	1	JCVISYN3A_0730	JCVISYN3A_0730	0			1	JCVISYN3A_0730	JCVISYN3A_0730	isoform_operon
OP3A_00436	CP016816.2	-	448803	449995	49	381	ISO_129898,ISO_129897,ISO_129909,ISO_129928,ISO_129940,ISO_129965,ISO_129971,ISO_129952,ISO_129983,ISO_129989,ISO_129908,ISO_129933,ISO_129926,ISO_129930,ISO_129927,ISO_129935,ISO_129931,ISO_129942,ISO_130085,ISO_130002,ISO_130041,ISO_129966,ISO_129994,ISO_130006,ISO_130026,ISO_130030,ISO_130037,ISO_130043,ISO_130072,ISO_130236,ISO_130038,ISO_130049,ISO_130069,ISO_130035,ISO_130044,ISO_130050,ISO_130245,ISO_130159,ISO_130235,ISO_130161,ISO_130248,ISO_130238,ISO_130294,ISO_130169,ISO_130289,ISO_130315,ISO_130239,ISO_130292,ISO_130296	1192	449995	448803	2	JCVISYN3A_0732,JCVISYN3A_0733	deoC,deoB	1	JCVISYN3A_0730	JCVISYN3A_0730	3	JCVISYN3A_0732,JCVISYN3A_0733	deoC,deoB	isoform_operon
OP3A_00437	CP016816.2	-	450282	451587	13	76	ISO_130495,ISO_130512,ISO_130522,ISO_130524,ISO_130590,ISO_130647,ISO_130779,ISO_130829,ISO_130813,ISO_130915,ISO_131008,ISO_130997,ISO_131012	1305	451587	450282	1	JCVISYN3A_0733	deoB	0			1	JCVISYN3A_0733	deoB	isoform_gene_combined
OP3A_00438	CP016816.2	+	451602	452921	74	636	ISO_056311,ISO_056316,ISO_056339,ISO_056362,ISO_056371,ISO_056372,ISO_056390,ISO_056374,ISO_056379,ISO_056383,ISO_056389,ISO_056506,ISO_056508,ISO_056521,ISO_056511,ISO_056507,ISO_056529,ISO_056524,ISO_056513,ISO_056516,ISO_056541,ISO_056571,ISO_056572,ISO_056587,ISO_056576,ISO_056579,ISO_056580,ISO_056566,ISO_056563,ISO_056565,ISO_056574,ISO_056589,ISO_056575,ISO_056567,ISO_056577,ISO_056592,ISO_056578,ISO_056568,ISO_056593,ISO_056594,ISO_056573,ISO_056569,ISO_056663,ISO_056671,ISO_056675,ISO_056758,ISO_056782,ISO_056791,ISO_056798,ISO_056816,ISO_056814,ISO_056817,ISO_056831,ISO_056830,ISO_056832,ISO_056842,ISO_056882,ISO_056895,ISO_056907,ISO_056904,ISO_056919,ISO_056931,ISO_056946,ISO_056949,ISO_056953,ISO_056978,ISO_057027,ISO_057035,ISO_057068,ISO_057199,ISO_057214,ISO_057208,ISO_057232,ISO_057242	1319	451602	452921	1	JCVISYN3A_0747	punA	1	JCVISYN3A_0771	nrdE	1	JCVISYN3A_0747	punA	isoform_operon_merged
OP3A_00439	CP016816.2	-	452669	454252	16	116	ISO_131081,ISO_131060,ISO_131114,ISO_131176,ISO_131201,ISO_131247,ISO_131126,ISO_131131,ISO_131136,ISO_131132,ISO_131250,ISO_131276,ISO_131288,ISO_131330,ISO_131293,ISO_131422	1583	454252	452669	1	JCVISYN3A_0771	nrdE	0			1	JCVISYN3A_0771	nrdE	isoform_gene_combined
OP3A_00440	CP016816.2	+	452786	453471	8	59	ISO_057349,ISO_057375,ISO_057425,ISO_057419,ISO_057490,ISO_057501,ISO_057493,ISO_057491	685	452786	453471	0			1	JCVISYN3A_0771	nrdE	1			isoform_operon
OP3A_00441	CP016816.2	-	454364	454880	4	33	ISO_131491,ISO_131519,ISO_131520,ISO_131514	516	454880	454364	2	JCVISYN3A_0771,JCVISYN3A_0772	nrdE,nrdI	0			2	JCVISYN3A_0771,JCVISYN3A_0772	nrdE,nrdI	isoform_operon
OP3A_00442	CP016816.2	-	454895	455105	2	17	ISO_131574,ISO_131584	210	455105	454895	1	JCVISYN3A_0772	nrdI	0			1	JCVISYN3A_0772	nrdI	isoform_operon
OP3A_00443	CP016816.2	-	455118	455355	5	59	ISO_131605,ISO_131603,ISO_131601,ISO_131599,ISO_131606	237	455355	455118	2	JCVISYN3A_0772,JCVISYN3A_0773	nrdI,nrdF	0			2	JCVISYN3A_0772,JCVISYN3A_0773	nrdI,nrdF	isoform_operon
OP3A_00444	CP016816.2	-	455392	456390	43	344	ISO_131629,ISO_131647,ISO_131652,ISO_131690,ISO_131714,ISO_131637,ISO_131657,ISO_131668,ISO_131700,ISO_131744,ISO_131660,ISO_131662,ISO_131720,ISO_131712,ISO_131739,ISO_131710,ISO_132020,ISO_131825,ISO_131835,ISO_131858,ISO_131860,ISO_131878,ISO_131911,ISO_131915,ISO_131928,ISO_131975,ISO_132029,ISO_132023,ISO_132039,ISO_131914,ISO_132051,ISO_132024,ISO_132016,ISO_132019,ISO_131972,ISO_131974,ISO_132014,ISO_132031,ISO_132027,ISO_131982,ISO_132025,ISO_132026,ISO_132032	998	456390	455392	1	JCVISYN3A_0773	nrdF	0			1	JCVISYN3A_0773	nrdF	isoform_gene_combined
OP3A_00445	CP016816.2	+	456551	457321	10	108	ISO_057696,ISO_057695,ISO_057717,ISO_057719,ISO_057723,ISO_057730,ISO_057736,ISO_057763,ISO_057794,ISO_057806	770	456551	457321	2	JCVISYN3A_0774,JCVISYN3A_0775	secG,rnr	0			1	JCVISYN3A_0774	secG	isoform_operon_merged
OP3A_00446	CP016816.2	+	457331	457777	2	12	ISO_057890,ISO_057933	446	457331	457777	1	JCVISYN3A_0775	rnr	0			1	JCVISYN3A_0775	rnr	isoform_operon
OP3A_00447	CP016816.2	+	458827	460128	23	157	ISO_058317,ISO_058315,ISO_058400,ISO_058428,ISO_058433,ISO_058443,ISO_058430,ISO_058550,ISO_058551,ISO_058562,ISO_058620,ISO_058645,ISO_058654,ISO_058658,ISO_058714,ISO_058720,ISO_058733,ISO_058744,ISO_058745,ISO_058749,ISO_058751,ISO_058760,ISO_058781	1301	458827	460128	3	JCVISYN3A_0775,JCVISYN3A_0776,JCVISYN3A_0777	rnr,smpB,JCVISYN3A_0777	0			2	JCVISYN3A_0775,JCVISYN3A_0776	rnr,smpB	isoform_operon_merged
OP3A_00448	CP016816.2	+	460153	461255	310	3528	ISO_058794,ISO_058801,ISO_058824,ISO_058805,ISO_058795,ISO_058832,ISO_058833,ISO_058818,ISO_058798,ISO_058799,ISO_058813,ISO_058847,ISO_058827,ISO_058816,ISO_058806,ISO_058807,ISO_058796,ISO_058797,ISO_058819,ISO_058808,ISO_058834,ISO_058809,ISO_058793,ISO_058821,ISO_058800,ISO_058811,ISO_058802,ISO_058825,ISO_058837,ISO_058817,ISO_058820,ISO_058810,ISO_058843,ISO_058835,ISO_058854,ISO_058829,ISO_058823,ISO_058830,ISO_058851,ISO_058863,ISO_058855,ISO_058841,ISO_058853,ISO_058844,ISO_058828,ISO_058866,ISO_058842,ISO_058859,ISO_058871,ISO_058839,ISO_058831,ISO_058865,ISO_058873,ISO_058856,ISO_058857,ISO_058883,ISO_058875,ISO_058886,ISO_058876,ISO_058887,ISO_058858,ISO_058880,ISO_058850,ISO_058852,ISO_058860,ISO_058861,ISO_058882,ISO_058879,ISO_058888,ISO_058890,ISO_058884,ISO_058874,ISO_058896,ISO_058893,ISO_058901,ISO_058902,ISO_058911,ISO_058943,ISO_058961,ISO_058972,ISO_058985,ISO_059009,ISO_059000,ISO_059008,ISO_059028,ISO_059045,ISO_059041,ISO_059044,ISO_059089,ISO_059095,ISO_059099,ISO_059094,ISO_059113,ISO_059128,ISO_059130,ISO_059137,ISO_059157,ISO_059171,ISO_059175,ISO_059228,ISO_059244,ISO_059251,ISO_059257,ISO_059256,ISO_059262,ISO_059282,ISO_059277,ISO_059275,ISO_059278,ISO_059288,ISO_059289,ISO_059303,ISO_059296,ISO_059298,ISO_059305,ISO_059302,ISO_059315,ISO_059322,ISO_059320,ISO_059331,ISO_059323,ISO_059339,ISO_059343,ISO_059355,ISO_059352,ISO_059344,ISO_059345,ISO_059350,ISO_059341,ISO_059347,ISO_059368,ISO_059354,ISO_059361,ISO_059369,ISO_059381,ISO_059374,ISO_059379,ISO_059359,ISO_059358,ISO_059380,ISO_059362,ISO_059388,ISO_059393,ISO_059391,ISO_059394,ISO_059397,ISO_059407,ISO_059402,ISO_059406,ISO_059401,ISO_059404,ISO_059411,ISO_059414,ISO_059420,ISO_059419,ISO_059408,ISO_059409,ISO_059424,ISO_059412,ISO_059423,ISO_059432,ISO_059436,ISO_059426,ISO_059427,ISO_059430,ISO_059445,ISO_059431,ISO_059438,ISO_059442,ISO_059439,ISO_059444,ISO_059463,ISO_059464,ISO_059475,ISO_059476,ISO_059484,ISO_059490,ISO_059489,ISO_059497,ISO_059493,ISO_059491,ISO_059506,ISO_059507,ISO_059505,ISO_059514,ISO_059532,ISO_059536,ISO_059537,ISO_059542,ISO_059544,ISO_059557,ISO_059556,ISO_059569,ISO_059573,ISO_059577,ISO_059585,ISO_059591,ISO_059579,ISO_059581,ISO_059590,ISO_059586,ISO_059595,ISO_059588,ISO_059600,ISO_059614,ISO_059610,ISO_059616,ISO_059613,ISO_059636,ISO_059650,ISO_059660,ISO_059672,ISO_059683,ISO_059688,ISO_059694,ISO_059706,ISO_059708,ISO_059705,ISO_059701,ISO_059709,ISO_059717,ISO_059720,ISO_059723,ISO_059737,ISO_059728,ISO_059735,ISO_059744,ISO_059730,ISO_059743,ISO_059738,ISO_059729,ISO_059740,ISO_059727,ISO_059724,ISO_059752,ISO_059753,ISO_059766,ISO_059778,ISO_059788,ISO_059799,ISO_059800,ISO_059796,ISO_059810,ISO_059815,ISO_059822,ISO_059818,ISO_059824,ISO_059835,ISO_059844,ISO_059849,ISO_059845,ISO_059860,ISO_059866,ISO_059867,ISO_059868,ISO_059870,ISO_059874,ISO_059871,ISO_059878,ISO_059883,ISO_059885,ISO_059887,ISO_059884,ISO_059892,ISO_059896,ISO_059901,ISO_059902,ISO_059913,ISO_059908,ISO_059918,ISO_059920,ISO_059924,ISO_059923,ISO_059925,ISO_059927,ISO_059926,ISO_059928,ISO_059938,ISO_059935,ISO_059941,ISO_059942,ISO_059946,ISO_059945,ISO_059951,ISO_059952,ISO_059953,ISO_059957,ISO_059967,ISO_059965,ISO_059962,ISO_059963,ISO_059968,ISO_059973,ISO_059975,ISO_059976,ISO_059978,ISO_059984,ISO_059983,ISO_059988,ISO_059991,ISO_059994,ISO_059997,ISO_059999,ISO_060009,ISO_060012,ISO_060011,ISO_060016,ISO_060018,ISO_060026,ISO_060027	1102	460153	461255	2	JCVISYN3A_0778,JCVISYN3A_0779	JCVISYN3A_0778,ptsG	0			2	JCVISYN3A_0778,JCVISYN3A_0779	JCVISYN3A_0778,ptsG	isoform_operon
OP3A_00449	CP016816.2	+	461259	462792	232	2971	ISO_060045,ISO_060052,ISO_060053,ISO_060047,ISO_060063,ISO_060056,ISO_060076,ISO_060081,ISO_060084,ISO_060059,ISO_060048,ISO_060054,ISO_060050,ISO_060058,ISO_060066,ISO_060074,ISO_060075,ISO_060078,ISO_060092,ISO_060068,ISO_060055,ISO_060072,ISO_060057,ISO_060064,ISO_060079,ISO_060082,ISO_060069,ISO_060083,ISO_060087,ISO_060080,ISO_060107,ISO_060115,ISO_060125,ISO_060126,ISO_060131,ISO_060132,ISO_060152,ISO_060158,ISO_060169,ISO_060175,ISO_060187,ISO_060191,ISO_060192,ISO_060198,ISO_060203,ISO_060208,ISO_060219,ISO_060222,ISO_060228,ISO_060221,ISO_060232,ISO_060244,ISO_060245,ISO_060243,ISO_060249,ISO_060267,ISO_060281,ISO_060292,ISO_060289,ISO_060305,ISO_060322,ISO_060330,ISO_060349,ISO_060356,ISO_060402,ISO_060416,ISO_060472,ISO_060490,ISO_060485,ISO_060501,ISO_060510,ISO_060513,ISO_060514,ISO_060511,ISO_060516,ISO_060512,ISO_060521,ISO_060527,ISO_060528,ISO_060535,ISO_060540,ISO_060555,ISO_060551,ISO_060553,ISO_060554,ISO_060561,ISO_060563,ISO_060570,ISO_060577,ISO_060583,ISO_060596,ISO_060591,ISO_060598,ISO_060587,ISO_060590,ISO_060599,ISO_060589,ISO_060595,ISO_060609,ISO_060607,ISO_060608,ISO_060602,ISO_060605,ISO_060606,ISO_060619,ISO_060627,ISO_060629,ISO_060637,ISO_060636,ISO_060642,ISO_060644,ISO_060639,ISO_060650,ISO_060651,ISO_060653,ISO_060666,ISO_060665,ISO_060673,ISO_060676,ISO_060679,ISO_060682,ISO_060686,ISO_060687,ISO_060693,ISO_060699,ISO_060692,ISO_060689,ISO_060703,ISO_060702,ISO_060704,ISO_060707,ISO_060709,ISO_060712,ISO_060715,ISO_060716,ISO_060724,ISO_060720,ISO_060733,ISO_060744,ISO_060745,ISO_060755,ISO_060751,ISO_060759,ISO_060761,ISO_060768,ISO_060764,ISO_060766,ISO_060797,ISO_060805,ISO_060807,ISO_060814,ISO_060808,ISO_060813,ISO_060809,ISO_060811,ISO_060821,ISO_060824,ISO_060829,ISO_060838,ISO_060839,ISO_060847,ISO_060840,ISO_060848,ISO_060843,ISO_060851,ISO_060842,ISO_060853,ISO_060864,ISO_060865,ISO_060867,ISO_060880,ISO_060886,ISO_060881,ISO_060885,ISO_060889,ISO_060893,ISO_060895,ISO_060899,ISO_060903,ISO_060910,ISO_060915,ISO_060918,ISO_060924,ISO_060929,ISO_060933,ISO_060940,ISO_060943,ISO_060937,ISO_060941,ISO_060944,ISO_060953,ISO_060954,ISO_060958,ISO_060959,ISO_060961,ISO_060971,ISO_060973,ISO_060978,ISO_060979,ISO_060980,ISO_060981,ISO_060988,ISO_060990,ISO_060993,ISO_060994,ISO_060996,ISO_060998,ISO_060999,ISO_061002,ISO_061005,ISO_061009,ISO_061011,ISO_061012,ISO_061014,ISO_061016,ISO_061020,ISO_061022,ISO_061027,ISO_061030,ISO_061032,ISO_061036,ISO_061038,ISO_061043,ISO_061042,ISO_061044,ISO_061045,ISO_061046,ISO_061048,ISO_061049,ISO_061053,ISO_061056,ISO_061062	1533	461259	462792	1	JCVISYN3A_0779	ptsG	0			1	JCVISYN3A_0779	ptsG	isoform_operon
OP3A_00450	CP016816.2	-	462317	462871	10	56	ISO_132382,ISO_132406,ISO_132497,ISO_132396,ISO_132397,ISO_132398,ISO_132387,ISO_132389,ISO_132477,ISO_132492	554	462871	462317	0			1	JCVISYN3A_0779	ptsG	1			isoform_operon
OP3A_00451	CP016816.2	-	462981	466049	52	487	ISO_132542,ISO_132561,ISO_132586,ISO_132522,ISO_132526,ISO_132527,ISO_132554,ISO_132578,ISO_132590,ISO_132607,ISO_132528,ISO_132534,ISO_132539,ISO_132546,ISO_132570,ISO_132597,ISO_132640,ISO_132584,ISO_132531,ISO_132667,ISO_132688,ISO_132710,ISO_132683,ISO_132691,ISO_132757,ISO_132951,ISO_133062,ISO_133081,ISO_133066,ISO_133064,ISO_133073,ISO_133243,ISO_133211,ISO_133229,ISO_133253,ISO_133323,ISO_133356,ISO_133160,ISO_133260,ISO_133261,ISO_133218,ISO_133262,ISO_133254,ISO_133264,ISO_133265,ISO_133324,ISO_133359,ISO_133255,ISO_133328,ISO_133322,ISO_133317,ISO_133326	3068	466049	462981	1	JCVISYN3A_0787	mgtA	0			1	JCVISYN3A_0787	mgtA	isoform_gene_combined
OP3A_00452	CP016816.2	+	463886	464168	1	5	ISO_061165	282	463886	464168	0			1	JCVISYN3A_0787	mgtA	1			isoform_operon
OP3A_00453	CP016816.2	+	465333	465510	1	5	ISO_061242	177	465333	465510	0			1	JCVISYN3A_0787	mgtA	1			isoform_operon
OP3A_00454	CP016816.2	+	465990	466283	1	6	ISO_061272	293	465990	466283	0			0			0			isoform_operon
OP3A_00455	CP016816.2	-	466231	466722	18	173	ISO_133370,ISO_133375,ISO_133376,ISO_133381,ISO_133387,ISO_133396,ISO_133400,ISO_133414,ISO_133419,ISO_133421,ISO_133444,ISO_133441,ISO_133420,ISO_133451,ISO_133426,ISO_133403,ISO_133425,ISO_133445	491	466722	466231	2	JCVISYN3A_0789,JCVISYN3A_0790	atpC,atpD	0			2	JCVISYN3A_0789,JCVISYN3A_0790	atpC,atpD	isoform_operon
OP3A_00456	CP016816.2	-	466736	467452	23	160	ISO_133485,ISO_133488,ISO_133492,ISO_133501,ISO_133509,ISO_133512,ISO_133523,ISO_133526,ISO_133530,ISO_133543,ISO_133550,ISO_133555,ISO_133563,ISO_133579,ISO_133606,ISO_133613,ISO_133634,ISO_133664,ISO_133538,ISO_133554,ISO_133565,ISO_133616,ISO_133487	716	467452	466736	1	JCVISYN3A_0790	atpD	0			1	JCVISYN3A_0790	atpD	isoform_operon
OP3A_00457	CP016816.2	-	468018	468143	1	8	ISO_133792	125	468143	468018	1	JCVISYN3A_0791	atpG	0			1	JCVISYN3A_0791	atpG	isoform_operon
OP3A_00458	CP016816.2	-	468596	468948	1	5	ISO_133887	352	468948	468596	2	JCVISYN3A_0791,JCVISYN3A_0792	atpG,atpA	0			2	JCVISYN3A_0791,JCVISYN3A_0792	atpG,atpA	isoform_operon
OP3A_00459	CP016816.2	-	469154	470182	11	70	ISO_134003,ISO_134078,ISO_134109,ISO_134173,ISO_134208,ISO_134175,ISO_134171,ISO_134179,ISO_134204,ISO_134195,ISO_134215	1028	470182	469154	1	JCVISYN3A_0792	atpA	0			1	JCVISYN3A_0792	atpA	isoform_operon_merged
OP3A_00460	CP016816.2	-	470342	473950	442	10600	ISO_134234,ISO_134285,ISO_134319,ISO_134349,ISO_134433,ISO_134455,ISO_134464,ISO_134587,ISO_134652,ISO_134663,ISO_134595,ISO_134542,ISO_134692,ISO_134548,ISO_134553,ISO_134557,ISO_134584,ISO_134589,ISO_134657,ISO_134667,ISO_134697,ISO_134625,ISO_134676,ISO_134551,ISO_134664,ISO_134669,ISO_134682,ISO_134665,ISO_134688,ISO_134783,ISO_134743,ISO_134864,ISO_134784,ISO_134853,ISO_134868,ISO_134865,ISO_134836,ISO_134839,ISO_134979,ISO_134862,ISO_134898,ISO_134859,ISO_134875,ISO_134889,ISO_134902,ISO_134924,ISO_134930,ISO_134967,ISO_135062,ISO_134980,ISO_135137,ISO_134963,ISO_134899,ISO_134976,ISO_134960,ISO_134901,ISO_134969,ISO_134993,ISO_135000,ISO_135009,ISO_135019,ISO_135031,ISO_135034,ISO_135035,ISO_135040,ISO_135047,ISO_135051,ISO_135064,ISO_135088,ISO_135094,ISO_135493,ISO_135138,ISO_135059,ISO_134970,ISO_135039,ISO_135060,ISO_135089,ISO_135215,ISO_135243,ISO_135218,ISO_135494,ISO_135213,ISO_135261,ISO_135291,ISO_135491,ISO_135239,ISO_135422,ISO_135281,ISO_135522,ISO_135216,ISO_135247,ISO_135219,ISO_135228,ISO_135224,ISO_135249,ISO_135492,ISO_135496,ISO_135267,ISO_135502,ISO_135505,ISO_135490,ISO_135563,ISO_135574,ISO_135506,ISO_135945,ISO_135619,ISO_135666,ISO_136037,ISO_136201,ISO_135596,ISO_135599,ISO_135603,ISO_135617,ISO_135624,ISO_135635,ISO_135643,ISO_135659,ISO_135675,ISO_135682,ISO_135694,ISO_135727,ISO_135740,ISO_135750,ISO_135772,ISO_135807,ISO_135822,ISO_135845,ISO_135866,ISO_135879,ISO_135903,ISO_135920,ISO_135982,ISO_136006,ISO_136018,ISO_136090,ISO_136153,ISO_136180,ISO_136244,ISO_136265,ISO_135713,ISO_135758,ISO_135796,ISO_135833,ISO_136050,ISO_136329,ISO_136137,ISO_135673,ISO_135947,ISO_135683,ISO_135695,ISO_136276,ISO_135651,ISO_135923,ISO_135774,ISO_135680,ISO_135637,ISO_135707,ISO_135737,ISO_135899,ISO_135926,ISO_135689,ISO_135779,ISO_135639,ISO_135778,ISO_135698,ISO_135724,ISO_135622,ISO_135660,ISO_135684,ISO_135810,ISO_135927,ISO_135886,ISO_135940,ISO_135964,ISO_135636,ISO_135690,ISO_136131,ISO_136221,ISO_136289,ISO_135744,ISO_135652,ISO_135670,ISO_135705,ISO_135908,ISO_135676,ISO_135775,ISO_135883,ISO_136192,ISO_135627,ISO_135640,ISO_135720,ISO_135751,ISO_135808,ISO_135846,ISO_135924,ISO_135821,ISO_135763,ISO_135634,ISO_136007,ISO_135681,ISO_135620,ISO_135647,ISO_135661,ISO_135671,ISO_135714,ISO_135725,ISO_135732,ISO_135783,ISO_135895,ISO_136143,ISO_136219,ISO_136242,ISO_136261,ISO_136311,ISO_135693,ISO_135629,ISO_135638,ISO_135678,ISO_135688,ISO_135747,ISO_135757,ISO_135769,ISO_135799,ISO_135816,ISO_135829,ISO_135840,ISO_135857,ISO_135874,ISO_135921,ISO_135969,ISO_135977,ISO_136025,ISO_136034,ISO_136055,ISO_136076,ISO_136181,ISO_136202,ISO_136326,ISO_135989,ISO_136266,ISO_135905,ISO_135735,ISO_135692,ISO_135716,ISO_135928,ISO_135700,ISO_135911,ISO_136290,ISO_135644,ISO_135667,ISO_135691,ISO_135706,ISO_135721,ISO_135771,ISO_135881,ISO_135891,ISO_135929,ISO_135655,ISO_135701,ISO_135754,ISO_135764,ISO_135830,ISO_135850,ISO_135884,ISO_135906,ISO_135941,ISO_135687,ISO_135888,ISO_135746,ISO_135770,ISO_135793,ISO_135930,ISO_136267,ISO_135818,ISO_135912,ISO_135948,ISO_135922,ISO_135876,ISO_135773,ISO_135819,ISO_136185,ISO_135931,ISO_135900,ISO_136333,ISO_136256,ISO_135872,ISO_135925,ISO_136135,ISO_136178,ISO_136016,ISO_136100,ISO_135894,ISO_136278,ISO_135780,ISO_135869,ISO_136150,ISO_135942,ISO_135932,ISO_136155,ISO_135943,ISO_136166,ISO_135756,ISO_135766,ISO_135782,ISO_135798,ISO_135811,ISO_135827,ISO_135839,ISO_135842,ISO_135860,ISO_135870,ISO_135885,ISO_135890,ISO_135901,ISO_135909,ISO_135933,ISO_135987,ISO_136000,ISO_136003,ISO_136014,ISO_136021,ISO_136031,ISO_136048,ISO_136065,ISO_136077,ISO_136088,ISO_136105,ISO_136139,ISO_136156,ISO_136193,ISO_136258,ISO_136307,ISO_136336,ISO_135813,ISO_135934,ISO_135978,ISO_136092,ISO_135937,ISO_136141,ISO_135984,ISO_135990,ISO_136044,ISO_136287,ISO_136013,ISO_136093,ISO_135919,ISO_136029,ISO_135897,ISO_136163,ISO_136321,ISO_136040,ISO_136259,ISO_135852,ISO_135868,ISO_135935,ISO_136052,ISO_136097,ISO_136168,ISO_136337,ISO_135910,ISO_135889,ISO_135971,ISO_136023,ISO_135938,ISO_136089,ISO_136291,ISO_136101,ISO_136096,ISO_136145,ISO_136268,ISO_136331,ISO_136279,ISO_136262,ISO_136102,ISO_136140,ISO_136164,ISO_136186,ISO_136220,ISO_136253,ISO_136292,ISO_136330,ISO_136327,ISO_136346,ISO_136017,ISO_136053,ISO_136074,ISO_136085,ISO_136098,ISO_136114,ISO_136121,ISO_136130,ISO_136142,ISO_136146,ISO_136170,ISO_136179,ISO_136199,ISO_136218,ISO_136241,ISO_136250,ISO_136281,ISO_136318,ISO_136332,ISO_136282,ISO_136194,ISO_136255,ISO_136225,ISO_136126,ISO_136328,ISO_136304,ISO_136248,ISO_136147,ISO_136099,ISO_136231,ISO_136204,ISO_136269,ISO_136342,ISO_136319,ISO_136283,ISO_136338,ISO_136299,ISO_136254,ISO_136322,ISO_136355,ISO_136270,ISO_136190,ISO_136251,ISO_136284,ISO_136356,ISO_136323,ISO_136236,ISO_136209,ISO_136187,ISO_136271,ISO_136343,ISO_136315,ISO_136246,ISO_136272,ISO_136335,ISO_136273,ISO_136316,ISO_136339,ISO_136324	3608	473950	470342	7	JCVISYN3A_0792,JCVISYN3A_0793,JCVISYN3A_0794,JCVISYN3A_0795,JCVISYN3A_0796,JCVISYN3A_0797,JCVISYN3A_0798	atpA,atpD,atpF,atpE,atpB,JCVISYN3A_0797,upp	0			2	JCVISYN3A_0792,JCVISYN3A_0793	atpA,atpD	isoform_operon_merged
OP3A_00461	CP016816.2	-	473948	474351	6	44	ISO_136424,ISO_136406,ISO_136425,ISO_136429,ISO_136421,ISO_136428	403	474351	473948	1	JCVISYN3A_0799	glyA	0			1	JCVISYN3A_0799	glyA	isoform_operon
OP3A_00462	CP016816.2	-	474368	475293	17	131	ISO_136450,ISO_136457,ISO_136461,ISO_136470,ISO_136474,ISO_136483,ISO_136498,ISO_136518,ISO_136455,ISO_136485,ISO_136459,ISO_136471,ISO_136574,ISO_136685,ISO_136692,ISO_136693,ISO_136688	925	475293	474368	2	JCVISYN3A_0799,JCVISYN3A_0800	glyA,rpiB	0			1	JCVISYN3A_0799	glyA	isoform_operon_merged
OP3A_00463	CP016816.2	-	475311	475710	6	55	ISO_136730,ISO_136709,ISO_136731,ISO_136732,ISO_136739,ISO_136758	399	475710	475311	1	JCVISYN3A_0800	rpiB	0			1	JCVISYN3A_0800	rpiB	isoform_operon
