locus_tag,isoform_id,n_reads,utr_len,start_position,TIR,dG_total,dG_mRNA_rRNA,dG_standby,dG_spacing,dG_mRNA,dG_start_codon,RBS_distance_bp
MMSYN1_0660,ISO_066261,16,30,31,20078.3391,-6.5701,-12.681,0.0,1.4049,-5.9,-1.194,8
MMSYN1_0660,ISO_066271,22,30,31,20078.3391,-6.5701,-12.681,0.0,1.4049,-5.9,-1.194,8
MMSYN1_0660,ISO_066284,12,30,31,20078.3391,-6.5701,-12.681,0.0,1.4049,-5.9,-1.194,8
MMSYN1_0660,ISO_066300,18,30,31,20078.3391,-6.5701,-12.681,0.0,1.4049,-5.9,-1.194,8
MMSYN1_0660,ISO_066315,12,30,31,20078.3391,-6.5701,-12.681,0.0,1.4049,-5.9,-1.194,8
MMSYN1_0660,ISO_066328,13,30,31,20078.3391,-6.5701,-12.681,0.0,1.4049,-5.9,-1.194,8
MMSYN1_0660,ISO_066339,12,30,31,20078.3391,-6.5701,-12.681,0.0,1.4049,-5.9,-1.194,8
MMSYN1_0660,ISO_066065,36,12,13,12956.2278,-5.475,-6.281,0.0,0.0,-2.0,-1.194,5
MMSYN1_0660,ISO_066066,26,12,13,12956.2278,-5.475,-6.281,0.0,0.0,-2.0,-1.194,5
MMSYN1_0660,ISO_066097,12,30,31,20078.3391,-6.5701,-12.681,0.0,1.4049,-5.9,-1.194,8
MMSYN1_0660,ISO_066105,15,30,31,20078.3391,-6.5701,-12.681,0.0,1.4049,-5.9,-1.194,8
MMSYN1_0660,ISO_066130,13,30,31,20078.3391,-6.5701,-12.681,0.0,1.4049,-5.9,-1.194,8
MMSYN1_0660,ISO_066138,13,30,31,20078.3391,-6.5701,-12.681,0.0,1.4049,-5.9,-1.194,8
MMSYN1_0660,ISO_066174,16,30,31,20078.3391,-6.5701,-12.681,0.0,1.4049,-5.9,-1.194,8
MMSYN1_0660,ISO_066187,14,30,31,20078.3391,-6.5701,-12.681,0.0,1.4049,-5.9,-1.194,8
MMSYN1_0660,ISO_066196,11,30,31,20078.3391,-6.5701,-12.681,0.0,1.4049,-5.9,-1.194,8
MMSYN1_0660,ISO_066068,83,12,13,12956.2278,-5.475,-6.281,0.0,0.0,-2.0,-1.194,5
MMSYN1_0660,ISO_066082,14,26,27,95558.5877,-10.4701,-12.681,0.0,1.4049,-2.0,-1.194,8
MMSYN1_0660,ISO_066154,12,30,31,20078.3391,-6.5701,-12.681,0.0,1.4049,-5.9,-1.194,8
MMSYN1_0660,ISO_066165,15,30,31,20078.3391,-6.5701,-12.681,0.0,1.4049,-5.9,-1.194,8
MMSYN1_0660,ISO_066180,12,30,31,20078.3391,-6.5701,-12.681,0.0,1.4049,-5.9,-1.194,8
MMSYN1_0660,ISO_066263,10,30,31,20078.3391,-6.5701,-12.681,0.0,1.4049,-5.9,-1.194,8
MMSYN1_0660,ISO_066272,20,30,31,20078.3391,-6.5701,-12.681,0.0,1.4049,-5.9,-1.194,8
MMSYN1_0660,ISO_066323,12,30,31,20078.3391,-6.5701,-12.681,0.0,1.4049,-5.9,-1.194,8
MMSYN1_0660,ISO_066395,10,30,31,20078.3391,-6.5701,-12.681,0.0,1.4049,-5.9,-1.194,8
MMSYN1_0660,ISO_066604,11,30,31,20078.3391,-6.5701,-12.681,0.0,1.4049,-5.9,-1.194,8
MMSYN1_0660,ISO_066069,13,12,13,12956.2278,-5.475,-6.281,0.0,0.0,-2.0,-1.194,5
MMSYN1_0660,ISO_066288,25,30,31,20078.3391,-6.5701,-12.681,0.0,1.4049,-5.9,-1.194,8
MMSYN1_0660,ISO_066528,12,30,31,20078.3391,-6.5701,-12.681,0.0,1.4049,-5.9,-1.194,8
MMSYN1_0660,ISO_066125,22,30,31,20078.3391,-6.5701,-12.681,0.0,1.4049,-5.9,-1.194,8
MMSYN1_0660,ISO_066148,15,30,31,20078.3391,-6.5701,-12.681,0.0,1.4049,-5.9,-1.194,8
MMSYN1_0660,ISO_066160,19,30,31,20078.3391,-6.5701,-12.681,0.0,1.4049,-5.9,-1.194,8
MMSYN1_0660,ISO_066164,43,30,31,20078.3391,-6.5701,-12.681,0.0,1.4049,-5.9,-1.194,8
MMSYN1_0660,ISO_066178,18,30,31,20078.3391,-6.5701,-12.681,0.0,1.4049,-5.9,-1.194,8
MMSYN1_0660,ISO_066190,46,30,31,20078.3391,-6.5701,-12.681,0.0,1.4049,-5.9,-1.194,8
MMSYN1_0660,ISO_066194,29,30,31,20078.3391,-6.5701,-12.681,0.0,1.4049,-5.9,-1.194,8
MMSYN1_0660,ISO_066206,47,30,31,20078.3391,-6.5701,-12.681,0.0,1.4049,-5.9,-1.194,8
MMSYN1_0660,ISO_066214,30,30,31,20078.3391,-6.5701,-12.681,0.0,1.4049,-5.9,-1.194,8
MMSYN1_0660,ISO_066231,19,30,31,20078.3391,-6.5701,-12.681,0.0,1.4049,-5.9,-1.194,8
MMSYN1_0660,ISO_066246,21,30,31,20078.3391,-6.5701,-12.681,0.0,1.4049,-5.9,-1.194,8
MMSYN1_0660,ISO_066342,17,30,31,20078.3391,-6.5701,-12.681,0.0,1.4049,-5.9,-1.194,8
MMSYN1_0660,ISO_066349,16,30,31,20078.3391,-6.5701,-12.681,0.0,1.4049,-5.9,-1.194,8
MMSYN1_0660,ISO_066378,17,30,31,20078.3391,-6.5701,-12.681,0.0,1.4049,-5.9,-1.194,8
MMSYN1_0660,ISO_066380,11,30,31,20078.3391,-6.5701,-12.681,0.0,1.4049,-5.9,-1.194,8
MMSYN1_0660,ISO_066410,21,30,31,20078.3391,-6.5701,-12.681,0.0,1.4049,-5.9,-1.194,8
MMSYN1_0660,ISO_066462,20,30,31,20078.3391,-6.5701,-12.681,0.0,1.4049,-5.9,-1.194,8
MMSYN1_0660,ISO_066484,11,30,31,20078.3391,-6.5701,-12.681,0.0,1.4049,-5.9,-1.194,8
MMSYN1_0660,ISO_066503,10,30,31,20078.3391,-6.5701,-12.681,0.0,1.4049,-5.9,-1.194,8
MMSYN1_0660,ISO_066534,20,30,31,20078.3391,-6.5701,-12.681,0.0,1.4049,-5.9,-1.194,8
MMSYN1_0660,ISO_066551,10,30,31,20078.3391,-6.5701,-12.681,0.0,1.4049,-5.9,-1.194,8
MMSYN1_0660,ISO_066578,29,30,31,20078.3391,-6.5701,-12.681,0.0,1.4049,-5.9,-1.194,8
MMSYN1_0660,ISO_066605,48,30,31,20078.3391,-6.5701,-12.681,0.0,1.4049,-5.9,-1.194,8
MMSYN1_0660,ISO_066644,16,30,31,20078.3391,-6.5701,-12.681,0.0,1.4049,-5.9,-1.194,8
MMSYN1_0660,ISO_066667,19,30,31,20078.3391,-6.5701,-12.681,0.0,1.4049,-5.9,-1.194,8
MMSYN1_0660,ISO_066673,11,30,31,20078.3391,-6.5701,-12.681,0.0,1.4049,-5.9,-1.194,8
MMSYN1_0660,ISO_066723,14,30,31,20078.3391,-6.5701,-12.681,0.0,1.4049,-5.9,-1.194,8
MMSYN1_0660,ISO_066737,16,30,31,20078.3391,-6.5701,-12.681,0.0,1.4049,-5.9,-1.194,8
MMSYN1_0660,ISO_066749,29,30,31,20078.3391,-6.5701,-12.681,0.0,1.4049,-5.9,-1.194,8
MMSYN1_0660,ISO_066762,11,30,31,20078.3391,-6.5701,-12.681,0.0,1.4049,-5.9,-1.194,8
MMSYN1_0660,ISO_066794,10,30,31,20078.3391,-6.5701,-12.681,0.0,1.4049,-5.9,-1.194,8
MMSYN1_0660,ISO_066797,10,30,31,20078.3391,-6.5701,-12.681,0.0,1.4049,-5.9,-1.194,8
MMSYN1_0660,ISO_066855,10,30,31,20078.3391,-6.5701,-12.681,0.0,1.4049,-5.9,-1.194,8
MMSYN1_0660,ISO_066879,15,30,31,20078.3391,-6.5701,-12.681,0.0,1.4049,-5.9,-1.194,8
MMSYN1_0660,ISO_066893,10,30,31,20078.3391,-6.5701,-12.681,0.0,1.4049,-5.9,-1.194,8
MMSYN1_0660,ISO_066059,339,11,12,10607.5289,-4.975,-5.781,0.0,0.0,-2.0,-1.194,5
MMSYN1_0660,ISO_066078,60,23,24,95558.5877,-10.4701,-12.681,0.0,1.4049,-2.0,-1.194,8
MMSYN1_0660,ISO_066085,26,30,31,20078.3391,-6.5701,-12.681,0.0,1.4049,-5.9,-1.194,8
MMSYN1_0660,ISO_066092,39,30,31,20078.3391,-6.5701,-12.681,0.0,1.4049,-5.9,-1.194,8
MMSYN1_0660,ISO_066103,56,30,31,20078.3391,-6.5701,-12.681,0.0,1.4049,-5.9,-1.194,8
MMSYN1_0660,ISO_066108,70,30,31,20078.3391,-6.5701,-12.681,0.0,1.4049,-5.9,-1.194,8
MMSYN1_0660,ISO_066115,31,30,31,20078.3391,-6.5701,-12.681,0.0,1.4049,-5.9,-1.194,8
MMSYN1_0660,ISO_066131,44,30,31,20078.3391,-6.5701,-12.681,0.0,1.4049,-5.9,-1.194,8
MMSYN1_0660,ISO_066143,31,30,31,20078.3391,-6.5701,-12.681,0.0,1.4049,-5.9,-1.194,8
MMSYN1_0660,ISO_066152,24,30,31,20078.3391,-6.5701,-12.681,0.0,1.4049,-5.9,-1.194,8
MMSYN1_0660,ISO_066156,39,30,31,20078.3391,-6.5701,-12.681,0.0,1.4049,-5.9,-1.194,8
MMSYN1_0660,ISO_066175,48,30,31,20078.3391,-6.5701,-12.681,0.0,1.4049,-5.9,-1.194,8
MMSYN1_0660,ISO_066182,33,30,31,20078.3391,-6.5701,-12.681,0.0,1.4049,-5.9,-1.194,8
MMSYN1_0660,ISO_066185,20,30,31,20078.3391,-6.5701,-12.681,0.0,1.4049,-5.9,-1.194,8
MMSYN1_0660,ISO_066199,47,30,31,20078.3391,-6.5701,-12.681,0.0,1.4049,-5.9,-1.194,8
MMSYN1_0660,ISO_066216,34,30,31,20078.3391,-6.5701,-12.681,0.0,1.4049,-5.9,-1.194,8
MMSYN1_0660,ISO_066223,27,30,31,20078.3391,-6.5701,-12.681,0.0,1.4049,-5.9,-1.194,8
MMSYN1_0660,ISO_066238,20,30,31,20078.3391,-6.5701,-12.681,0.0,1.4049,-5.9,-1.194,8
MMSYN1_0660,ISO_066240,18,30,31,20078.3391,-6.5701,-12.681,0.0,1.4049,-5.9,-1.194,8
MMSYN1_0660,ISO_066251,20,30,31,20078.3391,-6.5701,-12.681,0.0,1.4049,-5.9,-1.194,8
MMSYN1_0660,ISO_066255,32,30,31,20078.3391,-6.5701,-12.681,0.0,1.4049,-5.9,-1.194,8
MMSYN1_0660,ISO_066264,52,30,31,20078.3391,-6.5701,-12.681,0.0,1.4049,-5.9,-1.194,8
MMSYN1_0660,ISO_066273,51,30,31,20078.3391,-6.5701,-12.681,0.0,1.4049,-5.9,-1.194,8
MMSYN1_0660,ISO_066283,42,30,31,20078.3391,-6.5701,-12.681,0.0,1.4049,-5.9,-1.194,8
MMSYN1_0660,ISO_066295,18,30,31,20078.3391,-6.5701,-12.681,0.0,1.4049,-5.9,-1.194,8
MMSYN1_0660,ISO_066304,47,30,31,20078.3391,-6.5701,-12.681,0.0,1.4049,-5.9,-1.194,8
MMSYN1_0660,ISO_066310,18,30,31,20078.3391,-6.5701,-12.681,0.0,1.4049,-5.9,-1.194,8
MMSYN1_0660,ISO_066316,29,30,31,20078.3391,-6.5701,-12.681,0.0,1.4049,-5.9,-1.194,8
MMSYN1_0660,ISO_066322,54,30,31,20078.3391,-6.5701,-12.681,0.0,1.4049,-5.9,-1.194,8
MMSYN1_0660,ISO_066329,23,30,31,20078.3391,-6.5701,-12.681,0.0,1.4049,-5.9,-1.194,8
MMSYN1_0660,ISO_066337,21,30,31,20078.3391,-6.5701,-12.681,0.0,1.4049,-5.9,-1.194,8
MMSYN1_0660,ISO_066352,13,30,31,20078.3391,-6.5701,-12.681,0.0,1.4049,-5.9,-1.194,8
MMSYN1_0660,ISO_066356,17,30,31,20078.3391,-6.5701,-12.681,0.0,1.4049,-5.9,-1.194,8
MMSYN1_0660,ISO_066362,18,30,31,20078.3391,-6.5701,-12.681,0.0,1.4049,-5.9,-1.194,8
MMSYN1_0660,ISO_066372,11,30,31,20078.3391,-6.5701,-12.681,0.0,1.4049,-5.9,-1.194,8
MMSYN1_0660,ISO_066373,13,30,31,20078.3391,-6.5701,-12.681,0.0,1.4049,-5.9,-1.194,8
MMSYN1_0660,ISO_066391,53,30,31,20078.3391,-6.5701,-12.681,0.0,1.4049,-5.9,-1.194,8
MMSYN1_0660,ISO_066397,15,30,31,20078.3391,-6.5701,-12.681,0.0,1.4049,-5.9,-1.194,8
MMSYN1_0660,ISO_066399,12,30,31,20078.3391,-6.5701,-12.681,0.0,1.4049,-5.9,-1.194,8
MMSYN1_0660,ISO_066403,31,30,31,20078.3391,-6.5701,-12.681,0.0,1.4049,-5.9,-1.194,8
MMSYN1_0660,ISO_066417,16,30,31,20078.3391,-6.5701,-12.681,0.0,1.4049,-5.9,-1.194,8
MMSYN1_0660,ISO_066424,21,30,31,20078.3391,-6.5701,-12.681,0.0,1.4049,-5.9,-1.194,8
MMSYN1_0660,ISO_066429,23,30,31,20078.3391,-6.5701,-12.681,0.0,1.4049,-5.9,-1.194,8
MMSYN1_0660,ISO_066437,46,30,31,20078.3391,-6.5701,-12.681,0.0,1.4049,-5.9,-1.194,8
MMSYN1_0660,ISO_066454,28,30,31,20078.3391,-6.5701,-12.681,0.0,1.4049,-5.9,-1.194,8
MMSYN1_0660,ISO_066466,13,30,31,20078.3391,-6.5701,-12.681,0.0,1.4049,-5.9,-1.194,8
MMSYN1_0660,ISO_066474,21,30,31,20078.3391,-6.5701,-12.681,0.0,1.4049,-5.9,-1.194,8
MMSYN1_0660,ISO_066490,36,30,31,20078.3391,-6.5701,-12.681,0.0,1.4049,-5.9,-1.194,8
MMSYN1_0660,ISO_066511,13,30,31,20078.3391,-6.5701,-12.681,0.0,1.4049,-5.9,-1.194,8
MMSYN1_0660,ISO_066514,21,30,31,20078.3391,-6.5701,-12.681,0.0,1.4049,-5.9,-1.194,8
MMSYN1_0660,ISO_066542,14,30,31,20078.3391,-6.5701,-12.681,0.0,1.4049,-5.9,-1.194,8
MMSYN1_0660,ISO_066558,26,30,31,20078.3391,-6.5701,-12.681,0.0,1.4049,-5.9,-1.194,8
MMSYN1_0660,ISO_066586,22,30,31,20078.3391,-6.5701,-12.681,0.0,1.4049,-5.9,-1.194,8
MMSYN1_0660,ISO_066642,13,30,31,20078.3391,-6.5701,-12.681,0.0,1.4049,-5.9,-1.194,8
MMSYN1_0660,ISO_066808,10,30,31,20078.3391,-6.5701,-12.681,0.0,1.4049,-5.9,-1.194,8
MMSYN1_0660,ISO_067027,17,30,31,20078.3391,-6.5701,-12.681,0.0,1.4049,-5.9,-1.194,8
MMSYN1_0660,ISO_068030,44,30,31,20078.3391,-6.5701,-12.681,0.0,1.4049,-5.9,-1.194,8
MMSYN1_0660,ISO_066072,30,12,13,12956.2278,-5.475,-6.281,0.0,0.0,-2.0,-1.194,5
MMSYN1_0660,ISO_066073,24,12,13,12956.2278,-5.475,-6.281,0.0,0.0,-2.0,-1.194,5
MMSYN1_0661,ISO_066212,12,30,31,13989.6261,-5.6668,-9.781,0.0,0.8082,-4.5,-1.194,7
MMSYN1_0661,ISO_066324,11,30,31,13989.6261,-5.6668,-9.781,0.0,0.8082,-4.5,-1.194,7
MMSYN1_0661,ISO_066189,14,11,12,3325.0715,-2.075,-2.081,0.0,0.0,-1.2,-1.194,5
MMSYN1_0661,ISO_066191,17,14,15,38030.1346,-8.1668,-9.381,0.0,0.8082,-1.6,-1.194,7
MMSYN1_0661,ISO_066200,16,30,31,13989.6261,-5.6668,-9.781,0.0,0.8082,-4.5,-1.194,7
MMSYN1_0661,ISO_066204,15,30,31,13989.6261,-5.6668,-9.781,0.0,0.8082,-4.5,-1.194,7
MMSYN1_0661,ISO_066219,11,30,31,13989.6261,-5.6668,-9.781,0.0,0.8082,-4.5,-1.194,7
MMSYN1_0661,ISO_066221,22,30,31,13989.6261,-5.6668,-9.781,0.0,0.8082,-4.5,-1.194,7
MMSYN1_0661,ISO_066236,12,30,31,13989.6261,-5.6668,-9.781,0.0,0.8082,-4.5,-1.194,7
MMSYN1_0661,ISO_066241,16,30,31,13989.6261,-5.6668,-9.781,0.0,0.8082,-4.5,-1.194,7
MMSYN1_0661,ISO_066261,16,30,31,13989.6261,-5.6668,-9.781,0.0,0.8082,-4.5,-1.194,7
MMSYN1_0661,ISO_066271,22,30,31,13989.6261,-5.6668,-9.781,0.0,0.8082,-4.5,-1.194,7
MMSYN1_0661,ISO_066284,12,30,31,13989.6261,-5.6668,-9.781,0.0,0.8082,-4.5,-1.194,7
MMSYN1_0661,ISO_066300,18,30,31,13989.6261,-5.6668,-9.781,0.0,0.8082,-4.5,-1.194,7
MMSYN1_0661,ISO_066315,12,30,31,13989.6261,-5.6668,-9.781,0.0,0.8082,-4.5,-1.194,7
MMSYN1_0661,ISO_066328,13,30,31,13989.6261,-5.6668,-9.781,0.0,0.8082,-4.5,-1.194,7
MMSYN1_0661,ISO_066339,12,30,31,13989.6261,-5.6668,-9.781,0.0,0.8082,-4.5,-1.194,7
MMSYN1_0661,ISO_066187,14,3,4,1.7245,16.8347,0.819,0.0,17.2097,0.0,-1.194,-5
MMSYN1_0661,ISO_066196,11,30,31,13989.6261,-5.6668,-9.781,0.0,0.8082,-4.5,-1.194,7
MMSYN1_0661,ISO_066263,10,30,31,13989.6261,-5.6668,-9.781,0.0,0.8082,-4.5,-1.194,7
MMSYN1_0661,ISO_066272,20,30,31,13989.6261,-5.6668,-9.781,0.0,0.8082,-4.5,-1.194,7
MMSYN1_0661,ISO_066323,12,30,31,13989.6261,-5.6668,-9.781,0.0,0.8082,-4.5,-1.194,7
MMSYN1_0661,ISO_066395,10,30,31,13989.6261,-5.6668,-9.781,0.0,0.8082,-4.5,-1.194,7
MMSYN1_0661,ISO_066604,11,30,31,13989.6261,-5.6668,-9.781,0.0,0.8082,-4.5,-1.194,7
MMSYN1_0661,ISO_066288,25,30,31,13989.6261,-5.6668,-9.781,0.0,0.8082,-4.5,-1.194,7
MMSYN1_0661,ISO_066528,12,30,31,13989.6261,-5.6668,-9.781,0.0,0.8082,-4.5,-1.194,7
MMSYN1_0661,ISO_066190,46,11,12,3325.0715,-2.075,-2.081,0.0,0.0,-1.2,-1.194,5
MMSYN1_0661,ISO_066194,29,15,16,44629.2248,-8.5668,-9.781,0.0,0.8082,-1.6,-1.194,7
MMSYN1_0661,ISO_066206,47,30,31,13989.6261,-5.6668,-9.781,0.0,0.8082,-4.5,-1.194,7
MMSYN1_0661,ISO_066214,30,30,31,13989.6261,-5.6668,-9.781,0.0,0.8082,-4.5,-1.194,7
MMSYN1_0661,ISO_066231,19,30,31,13989.6261,-5.6668,-9.781,0.0,0.8082,-4.5,-1.194,7
MMSYN1_0661,ISO_066246,21,30,31,13989.6261,-5.6668,-9.781,0.0,0.8082,-4.5,-1.194,7
MMSYN1_0661,ISO_066342,17,30,31,13989.6261,-5.6668,-9.781,0.0,0.8082,-4.5,-1.194,7
MMSYN1_0661,ISO_066349,16,30,31,13989.6261,-5.6668,-9.781,0.0,0.8082,-4.5,-1.194,7
MMSYN1_0661,ISO_066378,17,30,31,13989.6261,-5.6668,-9.781,0.0,0.8082,-4.5,-1.194,7
MMSYN1_0661,ISO_066380,11,30,31,13989.6261,-5.6668,-9.781,0.0,0.8082,-4.5,-1.194,7
MMSYN1_0661,ISO_066410,21,30,31,13989.6261,-5.6668,-9.781,0.0,0.8082,-4.5,-1.194,7
MMSYN1_0661,ISO_066462,20,30,31,13989.6261,-5.6668,-9.781,0.0,0.8082,-4.5,-1.194,7
MMSYN1_0661,ISO_066484,11,30,31,13989.6261,-5.6668,-9.781,0.0,0.8082,-4.5,-1.194,7
MMSYN1_0661,ISO_066503,10,30,31,13989.6261,-5.6668,-9.781,0.0,0.8082,-4.5,-1.194,7
MMSYN1_0661,ISO_066534,20,30,31,13989.6261,-5.6668,-9.781,0.0,0.8082,-4.5,-1.194,7
MMSYN1_0661,ISO_066551,10,30,31,13989.6261,-5.6668,-9.781,0.0,0.8082,-4.5,-1.194,7
MMSYN1_0661,ISO_066578,29,30,31,13989.6261,-5.6668,-9.781,0.0,0.8082,-4.5,-1.194,7
MMSYN1_0661,ISO_066605,48,30,31,13989.6261,-5.6668,-9.781,0.0,0.8082,-4.5,-1.194,7
MMSYN1_0661,ISO_066644,16,30,31,13989.6261,-5.6668,-9.781,0.0,0.8082,-4.5,-1.194,7
MMSYN1_0661,ISO_066667,19,30,31,13989.6261,-5.6668,-9.781,0.0,0.8082,-4.5,-1.194,7
MMSYN1_0661,ISO_066673,11,30,31,13989.6261,-5.6668,-9.781,0.0,0.8082,-4.5,-1.194,7
MMSYN1_0661,ISO_066723,14,30,31,13989.6261,-5.6668,-9.781,0.0,0.8082,-4.5,-1.194,7
MMSYN1_0661,ISO_066737,16,30,31,13989.6261,-5.6668,-9.781,0.0,0.8082,-4.5,-1.194,7
MMSYN1_0661,ISO_066749,29,30,31,13989.6261,-5.6668,-9.781,0.0,0.8082,-4.5,-1.194,7
MMSYN1_0661,ISO_066762,11,30,31,13989.6261,-5.6668,-9.781,0.0,0.8082,-4.5,-1.194,7
MMSYN1_0661,ISO_066794,10,30,31,13989.6261,-5.6668,-9.781,0.0,0.8082,-4.5,-1.194,7
MMSYN1_0661,ISO_066797,10,30,31,13989.6261,-5.6668,-9.781,0.0,0.8082,-4.5,-1.194,7
MMSYN1_0661,ISO_066855,10,30,31,13989.6261,-5.6668,-9.781,0.0,0.8082,-4.5,-1.194,7
MMSYN1_0661,ISO_066879,15,30,31,13989.6261,-5.6668,-9.781,0.0,0.8082,-4.5,-1.194,7
MMSYN1_0661,ISO_066893,10,30,31,13989.6261,-5.6668,-9.781,0.0,0.8082,-4.5,-1.194,7
MMSYN1_0661,ISO_066199,47,30,31,13989.6261,-5.6668,-9.781,0.0,0.8082,-4.5,-1.194,7
MMSYN1_0661,ISO_066216,34,30,31,13989.6261,-5.6668,-9.781,0.0,0.8082,-4.5,-1.194,7
MMSYN1_0661,ISO_066223,27,30,31,13989.6261,-5.6668,-9.781,0.0,0.8082,-4.5,-1.194,7
MMSYN1_0661,ISO_066238,20,30,31,13989.6261,-5.6668,-9.781,0.0,0.8082,-4.5,-1.194,7
MMSYN1_0661,ISO_066240,18,30,31,13989.6261,-5.6668,-9.781,0.0,0.8082,-4.5,-1.194,7
MMSYN1_0661,ISO_066251,20,30,31,13989.6261,-5.6668,-9.781,0.0,0.8082,-4.5,-1.194,7
MMSYN1_0661,ISO_066255,32,30,31,13989.6261,-5.6668,-9.781,0.0,0.8082,-4.5,-1.194,7
MMSYN1_0661,ISO_066264,52,30,31,13989.6261,-5.6668,-9.781,0.0,0.8082,-4.5,-1.194,7
MMSYN1_0661,ISO_066273,51,30,31,13989.6261,-5.6668,-9.781,0.0,0.8082,-4.5,-1.194,7
MMSYN1_0661,ISO_066283,42,30,31,13989.6261,-5.6668,-9.781,0.0,0.8082,-4.5,-1.194,7
MMSYN1_0661,ISO_066295,18,30,31,13989.6261,-5.6668,-9.781,0.0,0.8082,-4.5,-1.194,7
MMSYN1_0661,ISO_066304,47,30,31,13989.6261,-5.6668,-9.781,0.0,0.8082,-4.5,-1.194,7
MMSYN1_0661,ISO_066310,18,30,31,13989.6261,-5.6668,-9.781,0.0,0.8082,-4.5,-1.194,7
MMSYN1_0661,ISO_066316,29,30,31,13989.6261,-5.6668,-9.781,0.0,0.8082,-4.5,-1.194,7
MMSYN1_0661,ISO_066322,54,30,31,13989.6261,-5.6668,-9.781,0.0,0.8082,-4.5,-1.194,7
MMSYN1_0661,ISO_066329,23,30,31,13989.6261,-5.6668,-9.781,0.0,0.8082,-4.5,-1.194,7
MMSYN1_0661,ISO_066337,21,30,31,13989.6261,-5.6668,-9.781,0.0,0.8082,-4.5,-1.194,7
MMSYN1_0661,ISO_066352,13,30,31,13989.6261,-5.6668,-9.781,0.0,0.8082,-4.5,-1.194,7
MMSYN1_0661,ISO_066356,17,30,31,13989.6261,-5.6668,-9.781,0.0,0.8082,-4.5,-1.194,7
MMSYN1_0661,ISO_066362,18,30,31,13989.6261,-5.6668,-9.781,0.0,0.8082,-4.5,-1.194,7
MMSYN1_0661,ISO_066372,11,30,31,13989.6261,-5.6668,-9.781,0.0,0.8082,-4.5,-1.194,7
MMSYN1_0661,ISO_066373,13,30,31,13989.6261,-5.6668,-9.781,0.0,0.8082,-4.5,-1.194,7
MMSYN1_0661,ISO_066391,53,30,31,13989.6261,-5.6668,-9.781,0.0,0.8082,-4.5,-1.194,7
MMSYN1_0661,ISO_066397,15,30,31,13989.6261,-5.6668,-9.781,0.0,0.8082,-4.5,-1.194,7
MMSYN1_0661,ISO_066399,12,30,31,13989.6261,-5.6668,-9.781,0.0,0.8082,-4.5,-1.194,7
MMSYN1_0661,ISO_066403,31,30,31,13989.6261,-5.6668,-9.781,0.0,0.8082,-4.5,-1.194,7
MMSYN1_0661,ISO_066417,16,30,31,13989.6261,-5.6668,-9.781,0.0,0.8082,-4.5,-1.194,7
MMSYN1_0661,ISO_066424,21,30,31,13989.6261,-5.6668,-9.781,0.0,0.8082,-4.5,-1.194,7
MMSYN1_0661,ISO_066429,23,30,31,13989.6261,-5.6668,-9.781,0.0,0.8082,-4.5,-1.194,7
MMSYN1_0661,ISO_066437,46,30,31,13989.6261,-5.6668,-9.781,0.0,0.8082,-4.5,-1.194,7
MMSYN1_0661,ISO_066454,28,30,31,13989.6261,-5.6668,-9.781,0.0,0.8082,-4.5,-1.194,7
MMSYN1_0661,ISO_066466,13,30,31,13989.6261,-5.6668,-9.781,0.0,0.8082,-4.5,-1.194,7
MMSYN1_0661,ISO_066474,21,30,31,13989.6261,-5.6668,-9.781,0.0,0.8082,-4.5,-1.194,7
MMSYN1_0661,ISO_066490,36,30,31,13989.6261,-5.6668,-9.781,0.0,0.8082,-4.5,-1.194,7
MMSYN1_0661,ISO_066511,13,30,31,13989.6261,-5.6668,-9.781,0.0,0.8082,-4.5,-1.194,7
MMSYN1_0661,ISO_066514,21,30,31,13989.6261,-5.6668,-9.781,0.0,0.8082,-4.5,-1.194,7
MMSYN1_0661,ISO_066542,14,30,31,13989.6261,-5.6668,-9.781,0.0,0.8082,-4.5,-1.194,7
MMSYN1_0661,ISO_066558,26,30,31,13989.6261,-5.6668,-9.781,0.0,0.8082,-4.5,-1.194,7
MMSYN1_0661,ISO_066586,22,30,31,13989.6261,-5.6668,-9.781,0.0,0.8082,-4.5,-1.194,7
MMSYN1_0661,ISO_066642,13,30,31,13989.6261,-5.6668,-9.781,0.0,0.8082,-4.5,-1.194,7
MMSYN1_0661,ISO_066808,10,30,31,13989.6261,-5.6668,-9.781,0.0,0.8082,-4.5,-1.194,7
MMSYN1_0661,ISO_067027,17,30,31,13989.6261,-5.6668,-9.781,0.0,0.8082,-4.5,-1.194,7
MMSYN1_0661,ISO_068030,44,30,31,13989.6261,-5.6668,-9.781,0.0,0.8082,-4.5,-1.194,7
MMSYN1_0661,ISO_068039,12,30,31,13989.6261,-5.6668,-9.781,0.0,0.8082,-4.5,-1.194,7
MMSYN1_0662,ISO_066324,11,30,31,14007.8651,-5.6701,-11.281,0.0,1.4049,-5.4,-1.194,8
MMSYN1_0662,ISO_066261,16,15,16,17807.7551,-6.2701,-9.381,0.0,1.4049,-2.9,-1.194,8
MMSYN1_0662,ISO_066271,22,25,26,38079.7166,-8.1701,-11.281,0.0,1.4049,-2.9,-1.194,8
MMSYN1_0662,ISO_066284,12,30,31,14007.8651,-5.6701,-11.281,0.0,1.4049,-5.4,-1.194,8
MMSYN1_0662,ISO_066300,18,30,31,14007.8651,-5.6701,-11.281,0.0,1.4049,-5.4,-1.194,8
