locus_tag,gene_name,gene_product,essentiality,protein_length,exp_ptn_cnt_2019,localization,protein_mw_Da,iBAQ_rep1,iBAQ_rep2,iBAQ_rep3,iPM_rep1,iPM_rep2,iPM_rep3,iPM_mean,iPM_CV,copy_number_2026
JCVISYN3A_0662,rpsQ,30S ribosomal protein S17,Essential,86,530,cytoplasm,10050.759499999995,54436257.9,52214657.1,55575924.9,5316.306686001128,5143.745472803641,5187.2360457391915,5215.762734847986,0.017207037480666484,523.4587740076049
JCVISYN3A_0663,rpmC,50S ribosomal protein L29,Essential,138,533,cytoplasm,15621.553399999984,64482392.2,54191408.0,63516957.9,6297.423555674038,5338.4782175435375,5928.420518910315,5854.774097375964,0.0826156672683723,587.590545602766
JCVISYN3A_0664,rplP,50S ribosomal protein L16,Essential,137,168,cytoplasm,15798.584899999998,18883487.6,42301292.3,21062117.1,1844.182815933411,4167.164793309895,1965.8543374183203,2659.0673155538752,0.49170128741048763,266.8664561184438
JCVISYN3A_0665,rpsC,30S ribosomal protein S3,Essential,233,1001,cytoplasm,26215.3626,284211234.3,288761929.7,312849684.7,27756.391483069285,28446.37791583655,29200.14672349575,28467.638707467195,0.025366079879059585,2857.0385606577106
JCVISYN3A_0666,rplV,50S ribosomal protein L22,Essential,111,373,cytoplasm,12373.423799999986,75939775.5,73279315.0,84956079.0,7416.364603270692,7218.857035860951,7929.462911978751,7521.561517036799,0.0487660582057856,754.8708732521773
JCVISYN3A_0667,rpsS,30S ribosomal protein S19,Essential,88,630,cytoplasm,9860.290599999991,207914978.4,192885545.7,218040230.5,20305.212599628383,19001.449163277844,20351.008914489194,19885.890225798474,0.038534388719392215,1995.766342686151
JCVISYN3A_0668,rplB,50S ribosomal protein L2,Essential,282,184,cytoplasm,31157.44909999999,129536888.2,128917493.1,130605799.6,12650.719417313963,12699.85878157418,12190.226481821615,12513.601560236586,0.022465694622456202,1255.876630924241
JCVISYN3A_0669,rplW,50S ribosomal protein L23,Essential,94,349,cytoplasm,10842.607799999992,114824739.7,118682688.1,124553452.3,11213.914308857169,11691.612537938921,11625.32442877648,11510.283758524189,0.02248377596499378,1155.1827280142415
JCVISYN3A_0670,rplD,50S ribosomal protein L4,Essential,208,258,cytoplasm,23091.53990000002,91595447.2,90361362.5,90298987.3,8945.315257546812,8901.63557687605,8428.148747126033,8758.366527182965,0.032746941890206493,878.9977684370374
JCVISYN3A_0671,rplC,50S ribosomal protein L3,Essential,223,434,cytoplasm,24269.946100000005,62379421.8,56986477.8,61590123.4,6092.045081302777,5613.824804659594,5748.577441344658,5818.149109102343,0.042381916207528555,583.9148278919773
JCVISYN3A_0672,rpsJ,30S ribosomal protein S10,Essential,102,725,cytoplasm,11529.531099999987,80070000.8,78616368.6,87408192.6,7819.727090409637,7744.618322400364,8158.333453981504,7907.559622263835,0.02787200785326495,793.6100002414903
JCVISYN3A_0684,folD,"Bifunctional 5,10-methylene-tetrahydrofolate dehydrogenase/5,10-methylene-tetrahydrofolate cyclohydrolase",Quasiessential,288,76,cytoplasm,32110.20230000002,2772802.9,2822028.1,2918210.5,270.79507601923746,278.0022903473144,272.3741750027914,273.7238471231144,0.013840332979428807,27.471178563088248
JCVISYN3A_0685,ktrD,Sodium transporter,Essential,533,17,trans-membrane,60253.52830000016,842709.9,733132.1,811248.9,82.30000460280246,72.22196083984292,75.71874950741969,76.74690498335502,0.0666748192129217,7.7023903949948425
JCVISYN3A_0686,ktrC,Potassium transporter,Essential,242,305,peripheral membrane,27355.951200000032,16746841.4,16269144.3,16664652.1,1635.5155247403677,1602.6982075022408,1555.4124239653152,1597.875385402641,0.02520142689625247,160.36425212968842
JCVISYN3A_0687,gatB,Glutamyl-tRNA amidotransferase subunit B,Essential,479,212,cytoplasm,54859.36319999999,9802476.4,9903382.3,9679894.5,957.3209628115944,975.5972882003033,903.4828976701843,945.4670495606939,0.03965246845631417,94.88794789704953
JCVISYN3A_0688,gatA,Glutamyl-tRNA amidotransferase subunit A,Essential,485,144,cytoplasm,53999.854699999945,9160980.3,8775628.9,9271440.8,894.6717261256604,864.5005814924675,865.3594519611318,874.8439198597531,0.01963407703059268,87.800145255484
JCVISYN3A_0689,gatC,Glutamyl-tRNA amidotransferase subunit C,Essential,98,87,cytoplasm,11736.94799999999,858783.2,125918.5,1055217.6,83.86974131051436,12.404423399291561,98.48981875996455,64.92132782325682,0.7095463214189198,6.515564529470161
JCVISYN3A_0690,ligA,DNA ligase (NAD(+)),Essential,668,48,cytoplasm,75708.09450000038,2379881.1,2303562.3,2290032.1,232.42188739460943,226.92743398186832,213.74249868794928,224.36394002147566,0.042787280064586146,22.517372615604685
JCVISYN3A_0691,,Uncharacterized protein,Essential,673,11,trans-membrane,76726.04890000039,372041.8,367098.6,381886.5,36.33402414334388,36.16344273230044,35.64376880358819,36.04707855974417,0.009974161730111612,3.617718157187119
JCVISYN3A_0692,rluC,Uncharacterized pseudouridine synthase,Nonessential,302,36,cytoplasm,35873.00250000001,1112106.1,1153099.2,1033299.0,108.60954303349787,113.59356010581749,96.44402371117825,106.21570895016454,0.08305568490875863,10.659906827418629
JCVISYN3A_0693,,Uncharacterized protease,Essential,322,21,trans-membrane,36339.79790000004,1866378.4,1517014.2,1603007.5,182.272631317813,149.44338154868083,149.61835184123527,160.4447882359097,0.11782039956494696,16.10238740055089
JCVISYN3A_0694,ptsH,ptsH: Phosphocarrier protein,Essential,89,290,cytoplasm,9446.943399999995,36545767.4,37991062.7,38147286.3,3569.101093072418,3742.557504416213,3560.5161569248635,3624.0582514711646,0.028342010090298155,363.7138393149184
JCVISYN3A_0695,pcrA,ATP-dependent DNA helicase,Quasiessential,722,218,cytoplasm,83851.06900000035,4248825.9,4337371.2,4265406.9,414.9451562471336,427.28104928738287,398.1161350213475,413.4474468519547,0.03540964551249536,41.493968312576285
JCVISYN3A_0696,,Uncharacterized transporter,Essential,251,4,trans-membrane,29523.657700000014,222606.4,219090.6,239790.5,21.73999349552353,21.582949012296268,22.38109266312586,21.901345056981885,0.01930605851615016,2.1980392543640863
JCVISYN3A_0697,,Uncharacterized glycosyl transferase,Quasiessential,318,119,peripheral membrane,38260.17209999998,12322282.8,13618363.3,12294727.5,1203.4081137020387,1341.5657300442226,1147.541022039579,1230.83828859528,0.08114669942561102,123.52806948924255
JCVISYN3A_0706,thiP,Thiamine ABC transporter permease,Quasiessential,582,2,trans-membrane,68213.3349000002,68684.2,39602.5,45683.2,6.70777687094907,3.901302649495063,4.263888404036487,4.957655974826873,0.3078981760991414,0.49755494075594436
JCVISYN3A_0707,thiQ,Thiamine ABC transporter ATP-binding protein,Quasiessential,249,41,peripheral membrane,28907.634200000044,1973852.1,10403998.3,2437529.7,192.7686347523048,1024.9137335555113,227.50933871367454,481.73056900716347,0.9771665923316573,48.34692563173602
JCVISYN3A_0708,thiB,Thiamine ABC transporter substrate-binding protein,Quasiessential,487,210,lipoprotein,54724.12780000003,13959590.2,13992929.2,14305581.6,1363.3094113564298,1378.464787883513,1335.226155287671,1359.0001181758714,0.016143530425464674,136.39050928900525
JCVISYN3A_0710,,Low specificity hydrolase ,Quasiessential,287,81,cytoplasm,32632.505100000024,3499170.2,3596288.8,4130458.4,341.7329303547866,354.27589227421043,385.5205781362755,360.5098002550908,0.06254927928420333,36.18109711901156
JCVISYN3A_0726,nagB,Glucosamine-6-phosphate deaminase,Nonessential,244,142,cytoplasm,27583.265200000023,12680170.6,12615453.9,13316335.2,1238.359842152466,1242.7675961025902,1242.8938262543536,1241.3404215031367,0.002080032921014297,124.58207326508183
JCVISYN3A_0727,tpiA,Triose-phosphate isomerase,Essential,248,410,cytoplasm,27520.312800000025,25958399.3,28193769.5,27497020.1,2535.1267166451753,2777.411215191038,2566.462619736538,2626.333517190917,0.05017333673621401,263.5812618274528
JCVISYN3A_0728,ycsE; YitU; ywtE,Low specificity hydrolase ,Nonessential,278,105,cytoplasm,31938.325300000015,10905026.2,11236586.9,11950301.8,1064.9972267487083,1106.9333058330033,1115.393695488853,1095.774742690188,0.024628879356429795,109.97296705326876
JCVISYN3A_0729,pgm,"Phosphoglycerate mutase (2,3-diphosphoglycerate-independent)",Essential,531,322,cytoplasm,60012.900400000086,22439006.0,21095062.7,20519052.9,2191.418775408135,2078.1067862577984,1915.1668824014353,2061.5641480224563,0.0673599797349416,206.90048537902274
JCVISYN3A_0730,,Uncharacterized protein,Quasiessential,199,16,cytoplasm,23440.990300000038,404743.1,419114.7,407602.1,39.527670189886855,41.28762804248036,38.043960748172644,39.61975299351329,0.040984430982236114,3.976275069014052
JCVISYN3A_0732,deoC,Deoxyribose-phosphate aldolase,Nonessential,222,171,cytoplasm,24278.94890000001,13042352.5,12211747.3,12197063.8,1273.7309372790946,1202.9978434809464,1138.4254802665575,1205.0514203421997,0.056160342373520196,120.9400755317976
JCVISYN3A_0733,deoB,Phosphopentomutase,Essential,558,274,cytoplasm,63865.13000000011,8238736.1,8024296.0,8322374.7,804.6043115801472,790.4856320972825,776.7773925070187,790.6224453948162,0.017598746530272734,79.3476001513951
JCVISYN3A_0747,punA,Purine-nucleoside phosphorylase,Quasiessential,217,629,cytoplasm,24512.55620000003,45382597.1,49099763.9,47456608.1,4432.115903963071,4836.892594978904,4429.411270937544,4566.139923293173,0.051352476130452115,458.2620275697577
JCVISYN3A_0771,nrdE,Ribonucleotide-diphosphate reductase subunit alpha,Quasiessential,720,382,cytoplasm,81629.80300000041,23468342.4,23250534.5,24227987.4,2291.9449356654573,2290.4455993188903,2261.3440942841594,2281.2448764228357,0.007562046431925332,228.94784654314435
JCVISYN3A_0772,nrdI,Ribonucleotide reductase assembly protein,Essential,157,50,cytoplasm,17853.160899999988,7153044.1,6665373.4,7425208.8,698.5743995104946,656.6160950771773,693.0394915388956,682.7433287088558,0.03338803956206031,68.52075218452684
JCVISYN3A_0773,nrdF,Ribonucleoside-diphosphate reductase subunit beta,Quasiessential,339,297,cytoplasm,39095.595000000074,48933213.8,44987994.7,48420016.8,4778.8731578564775,4431.835942644526,4519.332011697338,4576.680370732781,0.03943608993553768,459.31987662745456
JCVISYN3A_0774,secG,Preprotein translocase subunit,Quasiessential,94,4,trans-membrane,10361.33239999999,128609.5,119384.2,101937.0,12.560149633894325,11.760719544671383,9.514394618640274,11.278421265735327,0.14001235360893036,1.1319127937047886
JCVISYN3A_0775,rnr,Ribonuclease R,Essential,704,140,peripheral membrane,82061.6992000003,5123539.3,5230950.2,5274794.7,500.3706589570613,515.3088788494849,492.32838231566797,502.66930670740476,0.023198983159732914,50.44835672111524
JCVISYN3A_0776,smpB,SsrA-binding protein,Essential,148,93,cytoplasm,17718.783799999994,2856373.8,3396565.4,3034853.5,278.95670489610285,334.60083565944717,283.2611692394479,298.939569931666,0.10356094460943732,30.00185183526206
JCVISYN3A_0777,,Uncharacterized protein,Quasiessential,161,10,trans-membrane,18769.537300000004,5078202.9,5158223.0,5814802.4,495.94305471427924,508.14441150398005,542.7305557649976,515.6060073277523,0.047070474026233856,51.746695965188984
JCVISYN3A_0778,,Uncharacterized protein,Essential,83,5,trans-membrane,9713.706499999993,4112541.1,3894814.5,4704456.7,401.6354281102124,383.6841140872871,439.0952991564023,408.13828045130055,0.06927103847907085,40.96113546024567
JCVISYN3A_0779,ptsG,PTS sugar transporter,Essential,745,831,trans-membrane,80716.64090000045,71421724.4,68269799.2,80908986.6,6975.126608646806,6725.361997334913,7551.723385097443,7084.070663693053,0.05982660104710633,710.9638864176749
JCVISYN3A_0787,mgtA,Magnesium-translocating P-type ATPase,Essential,942,65,trans-membrane,105849.83320000091,7505436.1,7326646.1,7974082.2,732.9894018997992,721.759076872487,744.269154205786,733.0058776593573,0.015354648651508698,73.56514810314094
JCVISYN3A_0789,atpC,F1 ATP synthase subunit epsilon,Essential,99,108,peripheral membrane,11145.874199999991,4072504.5,3078642.8,3325225.0,397.7254083462573,303.2817956565595,310.3632915013008,337.1234985013725,0.15603212541638148,33.83402623659152
JCVISYN3A_0790,atpD,F1 ATP synthase subunit beta,Essential,475,347,peripheral membrane,52298.272600000106,16446780.0,16566093.5,15755362.8,1606.2111880983946,1631.9511258969242,1470.5429730033763,1569.5684289995652,0.05525015264780479,157.52333979377238
JCVISYN3A_0791,atpG,F1 ATP synthase subunit gamma,Essential,280,136,peripheral membrane,31685.967300000048,3311115.3,3065581.6,3347975.1,323.3672755362309,301.9951169326006,312.4866954568178,312.61636264188314,0.03418461280716216,31.37446740625296
JCVISYN3A_0792,atpA,F1 ATP synthase subunit alpha,Essential,525,327,peripheral membrane,58211.17650000006,18258310.8,17472934.6,17861223.7,1783.1273405941924,1721.2854251482597,1667.095663533458,1723.8361430919701,0.03367946411306326,173.0057903178796
JCVISYN3A_0793,atpH,F1 ATP synthase subunit delta,Essential,181,32,peripheral membrane,20634.15370000001,4289859.5,4331709.4,4400548.1,418.9525441618472,426.7232967378996,410.72967775888714,418.801839552878,0.01909703756607492,42.03134011824802
JCVISYN3A_0794,atpF,F0 ATP synthase subunit B,Essential,181,181,trans-membrane,20513.760800000007,8029581.3,8149027.2,8756948.7,784.1780165969053,802.7730927635208,817.338803250919,801.4299708704484,0.020739359050242722,80.43225340790396
JCVISYN3A_0795,atpE,F0 ATP synthase subunit C,Essential,101,-,trans-membrane,10175.021299999995,,,,,,,,,
JCVISYN3A_0796,atpB,F0 ATP synthase subunit A,Essential,287,8,trans-membrane,32989.55140000004,203887.0,159545.8,191118.5,19.911835660707894,15.717099987521225,17.838241540584885,17.822392396271336,0.11768413028333335,1.7886717912421595
JCVISYN3A_0797,atpI,Uncharacterized protein/Chaperon for ATP Synthase C-ring formation,Essential,132,9,trans-membrane,9072.02599999999,,,,,,,,,
JCVISYN3A_0798,upp,Uracil phosphoribosyltransferase,Essential,207,362,cytoplasm,23169.72289999999,83353143.1,83452508.5,80961902.0,8140.362491039978,8221.033836703724,7556.662298318385,7972.6862086873625,0.04547251810855951,800.1461647140012
JCVISYN3A_0799,glyA,Serine hydroxymethyltransferase,Quasiessential,413,178,cytoplasm,45647.65739999997,16160387.7,16355836.1,16423178.6,1578.2417912653832,1611.2383488829491,1532.8742467681814,1574.118128972171,0.024994604741388336,157.9799518926799
JCVISYN3A_0800,rpiB,Ribose 5-phosphate isomerase B,Quasiessential,147,207,cytoplasm,16044.108099999989,7239185.3,7534009.9,6918737.0,706.9870468004942,742.1868009391335,645.7674257687332,698.3137578361203,0.06987020496287522,70.08341485843924
JCVISYN3A_0803,rpoC,DNA-directed RNA polymerase subunit beta',Essential,1255,546,cytoplasm,141128.1618000005,28320854.0,28910600.4,30228052.0,2765.8467220514394,2848.0273199675025,2821.366287812849,2811.746776610597,0.01491111923917732,282.18950809834234
JCVISYN3A_0804,rpoB,DNA-directed RNA polymerase subunit beta,Essential,1291,529,cytoplasm,144898.72100000028,31912781.6,31833622.3,32185117.5,3116.6384452920624,3135.978663519099,3004.031006820928,3085.5493718773632,0.02309351637138701,309.66858989799
JCVISYN3A_0805,-/fic,"Uncharacterized protein/Filamentation, Protein Adenylation",Essential,391,27,cytoplasm,46403.634699999966,1531107.7,1725866.7,1655508.0,149.52971450482102,170.01775972186857,154.5185399444355,158.02200472370836,0.06761019795971888,15.859234605560934
JCVISYN3A_0806,rplG,50S ribosomal protein L7/L12,Essential,122,765,cytoplasm,12875.944599999995,236260086.5,152824525.8,227250165.1,23073.428004593876,15054.977019414597,21210.627622085736,19779.677548698073,0.2121561231429565,1985.1067401379796
JCVISYN3A_0807,rplJ,50S ribosomal protein L10,Essential,165,283,cytoplasm,18092.82049999999,63756422.2,68735255.4,68561433.2,6226.5245021070905,6771.214797190578,6399.251803411367,6465.663700903012,0.04305078651081031,648.8999914446464
JCVISYN3A_0809,rplA,50S ribosomal protein L1,Quasiessential,226,658,cytoplasm,24953.746100000015,93188414.9,89578190.6,107349409.1,9100.886289810842,8824.484119051922,10019.56738235629,9314.979263739684,0.06716557607095293,934.8599376895445
JCVISYN3A_0810,rplK,50S ribosomal protein L11,Quasiessential,142,946,cytoplasm,15513.921099999981,90831108.2,90856330.1,98152156.1,8870.669043923237,8950.395589736205,9161.132324924023,8994.065652861156,0.016686013241156712,902.6527507731474
JCVISYN3A_0813,galE,UDP-glucose 4-epimerase GalE,Essential,332,86,cytoplasm,37691.23259999999,21988190.3,21015421.5,21273302.6,2147.3916028484964,2070.261210231816,1985.5655530194742,2067.739455366596,0.039145401973393223,207.5202449378474
JCVISYN3A_0814,glf,UDP-galactopyranose mutase,Essential,395,78,cytoplasm,46415.247399999986,10388766.1,8953119.6,10460478.4,1014.578679860576,881.9854609362079,976.3394978993184,957.6345462320342,0.07126617879845087,96.10908912108701
JCVISYN3A_0817,whiA/whiA,"Uncharacterized DNA-binding protein/Cell Division, Chromosome Segregation Regulation",Quasiessential,309,26,cytoplasm,35792.64679999999,1797161.3,1831072.1,1895430.0,175.51281082846947,180.38170406278616,176.91190629515617,177.60214039547063,0.01411447174668251,17.824315138301458
JCVISYN3A_0818,lgt,Diacylglyceryl transferase,Essential,476,55,trans-membrane,53993.520699999935,6389883.6,5566480.7,6087056.3,624.0432795335284,548.3624999248312,568.1416532179717,580.1824775587771,0.06765263778742008,58.227650267619694
JCVISYN3A_0819,trx,Thioredoxin-disulfide reductase,Essential,310,100,cytoplasm,33531.17390000002,6058442.6,6553799.7,6764078.6,591.6743755660334,645.6247997947086,631.332225118454,622.8771334930653,0.0448745956851413,62.512525440855576
JCVISYN3A_0820,lgt,Diacylglyceryl transferase,Essential,526,13,trans-membrane,62668.158899999995,423907.9,432589.7,431531.7,41.399326293857854,42.61507083528248,40.27745454793342,41.43061722569125,0.028218798585540557,4.15801507887624
JCVISYN3A_0821,hpr; ptsH,HPr(Ser) kinase/phosphatase,Nonessential,313,131,cytoplasm,35856.40590000004,6718725.8,6713727.3,6695175.1,656.1583817455659,661.3795114822885,624.9010461588467,647.4796464622337,0.03046757889953534,64.98165640617017
JCVISYN3A_0822,ecfS,ecsF / folate ,Quasiessential,224,0,trans-membrane,24994.845100000035,464764.9,462163.6,578904.7,45.389467252278656,45.52844081005432,54.0326649046525,48.31685765566183,0.10245951851977295,4.849124539993062
JCVISYN3A_0823,folC,Dihydrofolate synthase,Quasiessential,371,35,cytoplasm,43441.87499999997,725952.8,738684.2,777288.8,70.89737379543936,72.7689066750872,72.54904868545627,72.07177638532761,0.014193989729389301,7.233190163185861
JCVISYN3A_0824,uvrA,Excinuclease ABC subunit A,Quasiessential,946,144,cytoplasm,106497.53880000085,5280171.3,5341051.7,5325923.7,515.6675177229856,526.1551454655669,497.10056005737556,512.9744077486426,0.028682371788150515,51.48258619651488
JCVISYN3A_0825,uvrB,Excinuclease ABC subunit B,Quasiessential,665,49,cytoplasm,76554.80080000032,1504162.5,1615114.0,1512045.7,146.89821571262286,159.1073424010244,141.1283387898228,149.04463230115667,0.061590121788873686,14.958257202827228
JCVISYN3A_0826,yqeN,DNA polymerase III subunit delta,Essential,316,8,cytoplasm,37521.96229999999,1658693.6,2303040.3,2138232.6,161.98989820178804,226.87601096607293,199.57413640622346,196.14668185802816,0.16609283650430245,19.68546247801197
JCVISYN3A_0827,,Uncharacterized protein,Quasiessential,488,212,trans-membrane,56390.28619999996,9013413.8,10175161.7,9037757.4,880.2602143714737,1002.3706912253188,843.5483717505549,908.726425782449,0.09150137944395281,91.2006249000238
JCVISYN3A_0830,-/yqxA-like,Uncharacterized protein/Growth factor,Nonessential,86,8,trans-membrane,9953.260599999992,13861.7,10007.5,3513.5,1.3537493434011714,0.9858540815560088,0.3279361320481533,0.889179852335111,0.5844652599789317,0.08923891270318028
JCVISYN3A_0831,prs,Phosphoribosylpyrophosphate synthetase,Essential,344,315,cytoplasm,38356.6487,64565646.1,72411784.0,68843246.0,6305.554225971374,7133.395234489342,6425.555090616052,6621.50151702559,0.06756094989165287,664.5400188612549
JCVISYN3A_0832,pth,Aminoacyl-tRNA hydrolase,Essential,186,152,cytoplasm,21716.83790000001,8016338.6,7777025.3,8533158.8,782.8847194955499,766.1266184730796,796.4511430268,781.8208269984765,0.019429298652033113,78.46426158535026
JCVISYN3A_0833,rplI,50S ribosomal protein L9,Quasiessential,147,122,cytoplasm,16985.53579999999,16108594.5,16861441.2,18905977.1,1573.1836086115497,1661.046278085101,1764.6087954361642,1666.2795607109383,0.057505257982734787,167.22935845529778
JCVISYN3A_0834,dnaC,Replicative DNA helicase,Essential,438,118,cytoplasm,49845.778500000044,12716499.8,13881543.8,12815955.8,1241.9077930276321,1367.4920423211101,1196.1904008971385,1268.530078748627,0.06992315113285348,127.31085242375
JCVISYN3A_0835,,Uncharacterized lipoprotein,Essential,435,297,lipoprotein,49365.30180000003,6692478.2,7000603.1,7297336.2,653.5950113605584,689.6400838859503,681.1043710496568,674.7798220987219,0.027914953653255713,67.72152729281719
JCVISYN3A_0836,ecfS,Uncharacterized ECF transporter S component,Essential,308,1,trans-membrane,34670.91860000004,496597.4,407724.1,510171.1,48.498265305462446,40.1655226713715,47.61734373608982,45.427043904307915,0.10077366993051547,4.559100158077207
JCVISYN3A_0837,cysRS,Cysteine--tRNA ligase,Essential,441,111,cytoplasm,51777.01839999994,2890471.2,2884504.3,2934486.5,282.28669565204814,284.1569160550445,273.89331218372655,280.1123079636064,0.019514975301784043,28.1123304040293
JCVISYN3A_0838,rlmB,23S rRNA (guanosine(2251)-2'-O)-methyltransferase,Nonessential,244,135,cytoplasm,27747.60500000004,1867973.2,1709504.5,1931640.5,182.42838129457317,168.4058944554948,180.29165051303852,177.04197542103552,0.042673421232007305,17.768096463168728
JCVISYN3A_0932,rpmG,50S ribosomal protein L33,Quasiessential,53,-,cytoplasm,,8808931.3,8225406.9,6802242.1,860.2902215053729,810.2973734523066,634.8942545977252,768.4939498518015,0.15402866633192003,77.12676386407944
JCVISYN3A_0839,secE,Preprotein translocase subunit,Essential,107,8,trans-membrane,12763.214899999988,762842.7,995990.8,1016244.8,74.5000832685296,98.11657210814235,94.85225243376951,89.15630260348048,0.1435363294421945,8.947809022073761
JCVISYN3A_0840,nusG,Antitermination protein,Quasiessential,213,238,cytoplasm,24042.074200000003,31677601.9,30594820.5,31050075.7,3093.6705290583905,3013.9424096326206,2898.090714347618,3001.9012176795427,0.03276068408579223,301.2735837463794
JCVISYN3A_0851,,Uncharacterized lipoprotein,Nonessential,60,-,lipoprotein,6675.822500000002,,,,,,,,,
JCVISYN3A_0852,,Uncharacterized protein,Nonessential,76,-,trans-membrane,8296.066599999998,70453.1,38717.6,63283.9,6.880529651166673,3.814129801454202,5.906667820384838,5.533775757668572,0.2831412621852304,0.5553748552227079
JCVISYN3A_0853,,Uncharacterized protein,Nonessential,239,7,cytoplasm,28709.719100000046,878444.0,938490.2,991062.3,85.78983733702927,92.45210034177518,92.50181792535834,90.24791853472094,0.04278094897850428,9.05736460696195
JCVISYN3A_0859,topA,DNA topoisomerase I,Essential,653,175,cytoplasm,75002.36010000034,8460059.9,8970845.5,8600689.6,826.2190449049957,883.7316663685591,802.7541996216817,837.5683036317455,0.04974476055047937,84.05912992119282
JCVISYN3A_0870,,Uncharacterized C4-dicarboxylate ABC transporter,Quasiessential,588,24,trans-membrane,64340.52750000025,646295.1,675314.1,683582.1,63.11791246877327,66.52622151559557,63.802837572606784,64.48232385232521,0.027959473114519538,6.471505684754512
JCVISYN3A_0872,ychF/ychF,Uncharacterized ATPase/Ribosome Binding Factor ATPase,Quasiessential,364,168,cytoplasm,40715.46640000005,5923243.0,5633879.0,5932301.8,578.470629291904,555.002009207363,553.6974829754653,562.3900404915775,0.024789672828517337,56.44198482091965
JCVISYN3A_0873,,Uncharacterized protein,Quasiessential,66,-,cytoplasm,8004.4622999999965,,30537.9,43700.6,,3.0083350844016232,4.078840396238374,3.5435877403199987,0.21361445539588358,0.3556377443596171
JCVISYN3A_0874,rsmG,16S rRNA (guanine(527)-N(7))-methyltransferase,Nonessential,231,131,cytoplasm,27324.43920000003,2879818.1,2675334.6,2906303.7,281.24630182371635,263.55129002628155,271.2628415924965,272.02014448083145,0.03261442507253874,27.30019338954029
JCVISYN3A_0875,pgsA,CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase,Essential,198,36,trans-membrane,22624.98089999999,6200888.8,5322662.7,6680808.5,605.5858330149749,524.3436170413116,623.5601247885086,584.496524948265,0.09044277026262734,58.66061205524554
JCVISYN3A_0876,,Uncharacterized amino acid permease,Nonessential,526,46,trans-membrane,57720.9307,3437794.8,3108496.8,3498876.8,335.73893918119427,306.2227587093472,326.5712606532005,322.84431951458066,0.04679317940512345,32.40095462151947
JCVISYN3A_0877,fmnP; ribU,Riboflavin ECF transporter S component ,Essential,226,9,trans-membrane,25716.835100000026,1305723.5,1185338.1,1351778.3,127.51843791082473,116.7694632934144,126.16961636221095,123.48583918881668,0.047418550593368365,12.393153077535871
JCVISYN3A_0878,-/gabP,Uncharacterized amino acid permease/amino acid transporter,Quasiessential,512,7,trans-membrane,54715.09290000002,4290355.7,4778975.7,4922354.0,419.001003616618,470.7841818138381,459.4329675058362,449.7393843120974,0.06052067975732942,45.13626073556562
JCVISYN3A_0879,corA,magnesium-importing ATPase ,Essential,885,80,trans-membrane,100905.98070000077,2171520.5,2161887.6,2265622.8,212.07315488411834,212.97084330005737,211.464231595875,212.16940992668356,0.0035721643655653268,21.293518292176614
JCVISYN3A_0881,,Uncharacterized MFS transporter,Essential,475,33,trans-membrane,52821.41979999999,12954608.6,10212833.5,12648295.0,1265.161768489375,1006.081797674438,1180.541607885014,1150.5950580162755,0.11481935077905445,115.47478462245701
JCVISYN3A_0885,mnmG; gidA,tRNA uridine(34) 5-carboxymethylaminomethyl synthesis enzyme,Quasiessential,629,141,cytoplasm,70778.36620000027,5053666.9,5341740.2,5951471.3,493.5468411265021,526.2229706501935,555.4866879514998,525.0854999093984,0.05901055341208404,52.698066611681256
JCVISYN3A_0886,gltP,Proton-glutamate symporter,Quasiessential,525,44,trans-membrane,56967.485200000054,2068502.6,1968661.4,2097676.4,202.0123099312217,193.93583576235488,195.78878181434317,197.24564250263992,0.021449110377155075,19.795755185129877
JCVISYN3A_0887,cdr,Coenzyme A Disulfide Reductase,Quasiessential,447,127,cytoplasm,,2745296.3,2533493.9,2823371.6,268.10875026632124,249.57834643140154,263.52228883979103,260.4031285125046,0.0370615750062564,26.134298918195174
JCVISYN3A_0906,,Uncharacterized protein,Essential,238,75,cytoplasm,28274.01500000004,5132781.8,6142196.4,5725330.1,501.2732919895454,605.0771312174493,534.3795667263032,546.9099966444327,0.09695237122747692,54.888393297349985
JCVISYN3A_0907,,Low specificity hydrolase ,Quasiessential,264,30,cytoplasm,31202.182300000008,1722936.4,1769012.1,1499401.6,168.2639229114739,174.268078851558,139.94818872657245,160.82673016320143,0.11396658470409661,16.140719445769594
JCVISYN3A_0908,yidC,Membrane protein insertase,Essential,396,120,trans-membrane,45467.42999999999,4094287.1,3760728.6,4212177.7,399.8527217672354,370.4751076626945,393.1479329550268,387.8252541283189,0.03969598186717608,38.92250134363413
JCVISYN3A_0909,rnpA,Ribonuclease P protein component,Essential,109,6,cytoplasm,12871.31949999999,293731.3,274385.7,263914.7,28.68613189661964,27.030153611351743,24.632749653806396,26.783011720592594,0.07609156563859308,2.6879678375364824
JCVISYN3A_0910,rpmH,50S ribosomal protein L34,Quasiessential,44,-,cytoplasm,5142.085200000001,142312.5,75135.3,119099.1,13.898400155304126,7.401692947682758,11.116236853398666,10.805443318795184,0.30165217519509785,1.0844442893221526
