isoform_id	chrom	strand	start0	end0	n_reads	pos5p_0	pos3p_0	intragenic_5p	intragenic_3p	category
ISO_030752	CP002027.1	+	858486	861096	13	858486	861095	False	True	3p_intragenic_only
ISO_030753	CP002027.1	+	858486	861140	26	858486	861139	False	True	3p_intragenic_only
ISO_030754	CP002027.1	+	858486	861177	513	858486	861176	False	True	3p_intragenic_only
ISO_030755	CP002027.1	+	858486	861216	28	858486	861215	False	True	3p_intragenic_only
ISO_030756	CP002027.1	+	858486	861252	18	858486	861251	False	True	3p_intragenic_only
ISO_030757	CP002027.1	+	858486	861296	872	858486	861295	False	True	3p_intragenic_only
ISO_030758	CP002027.1	+	858486	861340	11	858486	861339	False	True	3p_intragenic_only
ISO_030759	CP002027.1	+	858486	861373	22	858486	861372	False	True	3p_intragenic_only
ISO_030760	CP002027.1	+	858486	861394	21	858486	861393	False	True	3p_intragenic_only
ISO_030761	CP002027.1	+	858486	861439	12	858486	861438	False	True	3p_intragenic_only
ISO_030762	CP002027.1	+	858486	861463	13	858486	861462	False	True	3p_intragenic_only
ISO_030763	CP002027.1	+	858486	861503	43	858486	861502	False	True	3p_intragenic_only
ISO_030764	CP002027.1	+	858486	861519	52	858486	861518	False	True	3p_intragenic_only
ISO_030765	CP002027.1	+	858486	861557	21	858486	861556	False	True	3p_intragenic_only
ISO_030766	CP002027.1	+	858486	861584	15	858486	861583	False	True	3p_intragenic_only
ISO_030767	CP002027.1	+	858486	861621	14	858486	861620	False	True	3p_intragenic_only
ISO_030768	CP002027.1	+	858486	861649	30	858486	861648	False	True	3p_intragenic_only
ISO_030769	CP002027.1	+	858486	861681	86	858486	861680	False	True	3p_intragenic_only
ISO_030770	CP002027.1	+	858486	861704	12	858486	861703	False	False	unprocessed
ISO_030771	CP002027.1	+	858486	861730	5400	858486	861729	False	False	unprocessed
ISO_030777	CP002027.1	+	858503	861730	13	858503	861729	False	False	unprocessed
ISO_030780	CP002027.1	+	858510	860001	14	858510	860000	False	True	3p_intragenic_only
ISO_030783	CP002027.1	+	858526	860086	11	858526	860085	True	True	both_intragenic
ISO_030784	CP002027.1	+	858526	861730	18	858526	861729	True	False	5p_intragenic_only
ISO_030785	CP002027.1	+	858527	860000	26	858527	859999	True	True	both_intragenic
ISO_030786	CP002027.1	+	858528	860370	14	858528	860369	True	True	both_intragenic
ISO_030792	CP002027.1	+	858549	860003	23	858549	860002	True	True	both_intragenic
ISO_030797	CP002027.1	+	858553	860371	17	858553	860370	True	True	both_intragenic
ISO_030799	CP002027.1	+	858553	861730	20	858553	861729	True	False	5p_intragenic_only
ISO_030800	CP002027.1	+	858566	859999	15	858566	859998	True	True	both_intragenic
ISO_030801	CP002027.1	+	858566	860370	12	858566	860369	True	True	both_intragenic
ISO_030811	CP002027.1	+	858591	859999	15	858591	859998	True	True	both_intragenic
ISO_030814	CP002027.1	+	858604	859835	11	858604	859834	True	True	both_intragenic
ISO_030815	CP002027.1	+	858604	860001	44	858604	860000	True	True	both_intragenic
ISO_030816	CP002027.1	+	858604	860084	20	858604	860083	True	True	both_intragenic
ISO_030819	CP002027.1	+	858604	860370	11	858604	860369	True	True	both_intragenic
ISO_030826	CP002027.1	+	858604	861730	21	858604	861729	True	False	5p_intragenic_only
ISO_030828	CP002027.1	+	858625	860003	12	858625	860002	True	True	both_intragenic
ISO_030829	CP002027.1	+	858630	860083	10	858630	860082	True	True	both_intragenic
ISO_030830	CP002027.1	+	858632	861730	10	858632	861729	True	False	5p_intragenic_only
ISO_030836	CP002027.1	+	858656	860370	11	858656	860369	True	True	both_intragenic
ISO_030837	CP002027.1	+	858656	861730	15	858656	861729	True	False	5p_intragenic_only
ISO_030838	CP002027.1	+	858658	859999	31	858658	859998	True	True	both_intragenic
ISO_030845	CP002027.1	+	858678	860001	10	858678	860000	True	True	both_intragenic
ISO_030848	CP002027.1	+	858687	859999	24	858687	859998	True	True	both_intragenic
ISO_030849	CP002027.1	+	858687	860371	11	858687	860370	True	True	both_intragenic
ISO_030851	CP002027.1	+	858687	861730	11	858687	861729	True	False	5p_intragenic_only
ISO_030852	CP002027.1	+	858688	860084	10	858688	860083	True	True	both_intragenic
ISO_030859	CP002027.1	+	858716	860084	18	858716	860083	True	True	both_intragenic
ISO_030861	CP002027.1	+	858717	860000	54	858717	859999	True	True	both_intragenic
ISO_030863	CP002027.1	+	858717	860370	11	858717	860369	True	True	both_intragenic
ISO_030864	CP002027.1	+	858717	861729	25	858717	861728	True	False	5p_intragenic_only
ISO_030868	CP002027.1	+	858730	860000	15	858730	859999	True	True	both_intragenic
ISO_030869	CP002027.1	+	858730	860084	10	858730	860083	True	True	both_intragenic
ISO_030871	CP002027.1	+	858730	861730	18	858730	861729	True	False	5p_intragenic_only
ISO_030872	CP002027.1	+	858749	861730	14	858749	861729	True	False	5p_intragenic_only
ISO_030873	CP002027.1	+	858750	860000	16	858750	859999	True	True	both_intragenic
ISO_030882	CP002027.1	+	858763	860370	13	858763	860369	True	True	both_intragenic
ISO_030884	CP002027.1	+	858763	861730	32	858763	861729	True	False	5p_intragenic_only
ISO_030885	CP002027.1	+	858764	860000	27	858764	859999	True	True	both_intragenic
ISO_030890	CP002027.1	+	858789	860003	28	858789	860002	True	True	both_intragenic
ISO_030891	CP002027.1	+	858790	861730	24	858790	861729	True	False	5p_intragenic_only
ISO_030892	CP002027.1	+	858791	860370	13	858791	860369	True	True	both_intragenic
ISO_030898	CP002027.1	+	858808	860001	10	858808	860000	True	True	both_intragenic
ISO_030901	CP002027.1	+	858813	861730	17	858813	861729	True	False	5p_intragenic_only
ISO_030902	CP002027.1	+	858814	860085	11	858814	860084	True	True	both_intragenic
ISO_030906	CP002027.1	+	858826	860003	15	858826	860002	True	True	both_intragenic
ISO_030907	CP002027.1	+	858828	861730	13	858828	861729	True	False	5p_intragenic_only
ISO_030910	CP002027.1	+	858846	861730	10	858846	861729	True	False	5p_intragenic_only
ISO_030911	CP002027.1	+	858867	860000	20	858867	859999	True	True	both_intragenic
ISO_030913	CP002027.1	+	858868	861730	11	858868	861729	True	False	5p_intragenic_only
ISO_030916	CP002027.1	+	858884	859999	17	858884	859998	True	True	both_intragenic
ISO_030920	CP002027.1	+	858887	861729	22	858887	861728	True	False	5p_intragenic_only
ISO_030925	CP002027.1	+	858909	860000	11	858909	859999	True	True	both_intragenic
ISO_030926	CP002027.1	+	858910	861730	27	858910	861729	True	False	5p_intragenic_only
ISO_030932	CP002027.1	+	858931	860000	11	858931	859999	True	True	both_intragenic
ISO_030934	CP002027.1	+	858931	861729	15	858931	861728	True	False	5p_intragenic_only
ISO_030937	CP002027.1	+	858958	859836	42	858958	859835	True	True	both_intragenic
ISO_030938	CP002027.1	+	858958	860000	160	858958	859999	True	True	both_intragenic
ISO_030939	CP002027.1	+	858958	860085	94	858958	860084	True	True	both_intragenic
ISO_030940	CP002027.1	+	858958	860352	22	858958	860351	True	True	both_intragenic
ISO_030941	CP002027.1	+	858958	860370	76	858958	860369	True	True	both_intragenic
ISO_030942	CP002027.1	+	858958	860406	22	858958	860405	True	True	both_intragenic
ISO_030944	CP002027.1	+	858958	861177	22	858958	861176	True	True	both_intragenic
ISO_030945	CP002027.1	+	858958	861296	35	858958	861295	True	True	both_intragenic
ISO_030947	CP002027.1	+	858958	861730	212	858958	861729	True	False	5p_intragenic_only
ISO_030948	CP002027.1	+	858962	860370	11	858962	860369	True	True	both_intragenic
ISO_030952	CP002027.1	+	858969	861730	26	858969	861729	True	False	5p_intragenic_only
ISO_030953	CP002027.1	+	858970	859999	24	858970	859998	True	True	both_intragenic
ISO_030954	CP002027.1	+	858971	860085	10	858971	860084	True	True	both_intragenic
ISO_030964	CP002027.1	+	859003	861730	17	859003	861729	True	False	5p_intragenic_only
ISO_030973	CP002027.1	+	859022	860084	10	859022	860083	True	True	both_intragenic
ISO_030974	CP002027.1	+	859022	860370	12	859022	860369	True	True	both_intragenic
ISO_030976	CP002027.1	+	859027	860000	23	859027	859999	True	True	both_intragenic
ISO_030977	CP002027.1	+	859027	861730	34	859027	861729	True	False	5p_intragenic_only
ISO_030980	CP002027.1	+	859046	860003	20	859046	860002	True	True	both_intragenic
ISO_030981	CP002027.1	+	859046	860087	10	859046	860086	True	True	both_intragenic
ISO_030982	CP002027.1	+	859047	860371	17	859047	860370	True	True	both_intragenic
ISO_030987	CP002027.1	+	859050	861730	27	859050	861729	True	False	5p_intragenic_only
ISO_030994	CP002027.1	+	859067	861730	21	859067	861729	True	False	5p_intragenic_only
ISO_030999	CP002027.1	+	859093	861730	25	859093	861729	True	False	5p_intragenic_only
ISO_031000	CP002027.1	+	859095	860000	19	859095	859999	True	True	both_intragenic
ISO_031008	CP002027.1	+	859109	861729	14	859109	861728	True	False	5p_intragenic_only
ISO_031012	CP002027.1	+	859131	860002	18	859131	860001	True	True	both_intragenic
ISO_031017	CP002027.1	+	859135	860370	23	859135	860369	True	True	both_intragenic
ISO_031018	CP002027.1	+	859135	861730	37	859135	861729	True	False	5p_intragenic_only
ISO_031025	CP002027.1	+	859149	861730	18	859149	861729	True	False	5p_intragenic_only
ISO_031031	CP002027.1	+	859168	861730	15	859168	861729	True	False	5p_intragenic_only
ISO_031034	CP002027.1	+	859191	860002	16	859191	860001	True	True	both_intragenic
ISO_031035	CP002027.1	+	859191	861730	38	859191	861729	True	False	5p_intragenic_only
ISO_031041	CP002027.1	+	859204	860001	13	859204	860000	True	True	both_intragenic
ISO_031044	CP002027.1	+	859206	861730	48	859206	861729	True	False	5p_intragenic_only
ISO_031046	CP002027.1	+	859207	860370	11	859207	860369	True	True	both_intragenic
ISO_031053	CP002027.1	+	859228	861730	15	859228	861729	True	False	5p_intragenic_only
ISO_031058	CP002027.1	+	859249	859999	18	859249	859998	True	True	both_intragenic
ISO_031060	CP002027.1	+	859251	861730	30	859251	861729	True	False	5p_intragenic_only
ISO_031064	CP002027.1	+	859271	861729	11	859271	861728	True	False	5p_intragenic_only
ISO_031066	CP002027.1	+	859291	860085	34	859291	860084	True	True	both_intragenic
ISO_031072	CP002027.1	+	859291	861177	22	859291	861176	True	True	both_intragenic
ISO_031073	CP002027.1	+	859291	861296	28	859291	861295	True	True	both_intragenic
ISO_031078	CP002027.1	+	859292	860000	44	859292	859999	True	True	both_intragenic
ISO_031079	CP002027.1	+	859292	860371	35	859292	860370	True	True	both_intragenic
ISO_031080	CP002027.1	+	859292	860406	15	859292	860405	True	True	both_intragenic
ISO_031082	CP002027.1	+	859292	861730	229	859292	861729	True	False	5p_intragenic_only
ISO_031089	CP002027.1	+	859315	860370	18	859315	860369	True	True	both_intragenic
ISO_031094	CP002027.1	+	859315	861730	31	859315	861729	True	False	5p_intragenic_only
ISO_031098	CP002027.1	+	859327	861729	19	859327	861728	True	False	5p_intragenic_only
ISO_031103	CP002027.1	+	859342	861730	23	859342	861729	True	False	5p_intragenic_only
ISO_031111	CP002027.1	+	859367	861730	28	859367	861729	True	False	5p_intragenic_only
ISO_031118	CP002027.1	+	859390	861730	34	859390	861729	True	False	5p_intragenic_only
ISO_031121	CP002027.1	+	859406	861730	17	859406	861729	True	False	5p_intragenic_only
ISO_031125	CP002027.1	+	859434	861730	15	859434	861729	True	False	5p_intragenic_only
ISO_031128	CP002027.1	+	859445	861730	23	859445	861729	True	False	5p_intragenic_only
ISO_031130	CP002027.1	+	859463	861730	25	859463	861729	True	False	5p_intragenic_only
ISO_031134	CP002027.1	+	859492	861730	24	859492	861729	True	False	5p_intragenic_only
ISO_031144	CP002027.1	+	859528	861730	31	859528	861729	True	False	5p_intragenic_only
ISO_031147	CP002027.1	+	859558	861730	17	859558	861729	True	False	5p_intragenic_only
ISO_031149	CP002027.1	+	859568	861730	30	859568	861729	True	False	5p_intragenic_only
ISO_031151	CP002027.1	+	859584	861730	30	859584	861729	True	False	5p_intragenic_only
ISO_031153	CP002027.1	+	859603	861730	40	859603	861729	True	False	5p_intragenic_only
ISO_031156	CP002027.1	+	859629	861730	21	859629	861729	True	False	5p_intragenic_only
ISO_031159	CP002027.1	+	859649	861730	31	859649	861729	True	False	5p_intragenic_only
ISO_031162	CP002027.1	+	859670	861730	27	859670	861729	True	False	5p_intragenic_only
ISO_031166	CP002027.1	+	859688	861730	17	859688	861729	True	False	5p_intragenic_only
ISO_031170	CP002027.1	+	859717	861730	25	859717	861729	True	False	5p_intragenic_only
ISO_031175	CP002027.1	+	859751	861730	25	859751	861729	True	False	5p_intragenic_only
ISO_031178	CP002027.1	+	859769	861730	27	859769	861729	True	False	5p_intragenic_only
ISO_031180	CP002027.1	+	859793	861730	43	859793	861729	True	False	5p_intragenic_only
ISO_031181	CP002027.1	+	859795	861296	10	859795	861295	True	True	both_intragenic
ISO_031186	CP002027.1	+	859807	861730	24	859807	861729	True	False	5p_intragenic_only
ISO_031189	CP002027.1	+	859832	861730	32	859832	861729	True	False	5p_intragenic_only
ISO_031191	CP002027.1	+	859853	861730	14	859853	861729	True	False	5p_intragenic_only
ISO_031195	CP002027.1	+	859869	861296	12	859869	861295	True	True	both_intragenic
ISO_031196	CP002027.1	+	859869	861730	47	859869	861729	True	False	5p_intragenic_only
ISO_031199	CP002027.1	+	859896	861730	14	859896	861729	True	False	5p_intragenic_only
ISO_031202	CP002027.1	+	859914	861730	32	859914	861729	True	False	5p_intragenic_only
ISO_031207	CP002027.1	+	859928	861296	22	859928	861295	True	True	both_intragenic
ISO_031209	CP002027.1	+	859931	861730	70	859931	861729	True	False	5p_intragenic_only
ISO_031212	CP002027.1	+	859947	861730	41	859947	861729	True	False	5p_intragenic_only
ISO_031214	CP002027.1	+	859964	861294	18	859964	861293	True	True	both_intragenic
ISO_031216	CP002027.1	+	859966	861730	69	859966	861729	True	False	5p_intragenic_only
ISO_031218	CP002027.1	+	859991	861730	30	859991	861729	True	False	5p_intragenic_only
ISO_031220	CP002027.1	+	860008	861730	10	860008	861729	True	False	5p_intragenic_only
ISO_031221	CP002027.1	+	860027	861286	19	860027	861285	True	True	both_intragenic
ISO_031224	CP002027.1	+	860031	861730	37	860031	861729	True	False	5p_intragenic_only
ISO_031228	CP002027.1	+	860046	861730	62	860046	861729	True	False	5p_intragenic_only
ISO_031231	CP002027.1	+	860074	861296	10	860074	861295	True	True	both_intragenic
ISO_031232	CP002027.1	+	860075	861730	35	860075	861729	True	False	5p_intragenic_only
ISO_031237	CP002027.1	+	860085	861730	64	860085	861729	True	False	5p_intragenic_only
ISO_031238	CP002027.1	+	860090	861294	26	860090	861293	False	True	3p_intragenic_only
ISO_031241	CP002027.1	+	860114	861730	35	860114	861729	True	False	5p_intragenic_only
ISO_031244	CP002027.1	+	860133	861291	10	860133	861290	True	True	both_intragenic
ISO_031247	CP002027.1	+	860135	861730	78	860135	861729	True	False	5p_intragenic_only
ISO_031250	CP002027.1	+	860155	861730	60	860155	861729	True	False	5p_intragenic_only
ISO_031251	CP002027.1	+	860157	861291	15	860157	861290	True	True	both_intragenic
ISO_031253	CP002027.1	+	860171	861730	19	860171	861729	True	False	5p_intragenic_only
ISO_031255	CP002027.1	+	860184	861730	41	860184	861729	True	False	5p_intragenic_only
ISO_031257	CP002027.1	+	860212	861730	17	860212	861729	True	False	5p_intragenic_only
ISO_031259	CP002027.1	+	860232	861729	28	860232	861728	True	False	5p_intragenic_only
ISO_031262	CP002027.1	+	860251	861730	52	860251	861729	True	False	5p_intragenic_only
ISO_031265	CP002027.1	+	860271	861730	86	860271	861729	True	False	5p_intragenic_only
ISO_031268	CP002027.1	+	860284	861730	27	860284	861729	True	False	5p_intragenic_only
ISO_031270	CP002027.1	+	860306	861730	52	860306	861729	True	False	5p_intragenic_only
ISO_031273	CP002027.1	+	860327	861730	29	860327	861729	True	False	5p_intragenic_only
ISO_031275	CP002027.1	+	860347	861730	28	860347	861729	True	False	5p_intragenic_only
ISO_031277	CP002027.1	+	860368	861730	28	860368	861729	True	False	5p_intragenic_only
ISO_031280	CP002027.1	+	860392	861730	39	860392	861729	True	False	5p_intragenic_only
ISO_031281	CP002027.1	+	860435	861730	30	860435	861729	True	False	5p_intragenic_only
ISO_031285	CP002027.1	+	860453	861730	51	860453	861729	True	False	5p_intragenic_only
ISO_031287	CP002027.1	+	860472	861730	23	860472	861729	True	False	5p_intragenic_only
ISO_031289	CP002027.1	+	860495	861730	32	860495	861729	True	False	5p_intragenic_only
ISO_031290	CP002027.1	+	860512	861730	33	860512	861729	True	False	5p_intragenic_only
ISO_031292	CP002027.1	+	860529	861730	12	860529	861729	True	False	5p_intragenic_only
ISO_031294	CP002027.1	+	860548	861730	53	860548	861729	True	False	5p_intragenic_only
ISO_031295	CP002027.1	+	860572	861730	20	860572	861729	True	False	5p_intragenic_only
ISO_031297	CP002027.1	+	860589	861730	16	860589	861729	True	False	5p_intragenic_only
ISO_031298	CP002027.1	+	860627	861729	44	860627	861728	True	False	5p_intragenic_only
ISO_031299	CP002027.1	+	860647	861729	12	860647	861728	True	False	5p_intragenic_only
ISO_031300	CP002027.1	+	860664	861730	42	860664	861729	True	False	5p_intragenic_only
ISO_031301	CP002027.1	+	860687	861730	26	860687	861729	True	False	5p_intragenic_only
ISO_031302	CP002027.1	+	860712	861729	10	860712	861728	True	False	5p_intragenic_only
ISO_031303	CP002027.1	+	860731	861730	14	860731	861729	True	False	5p_intragenic_only
ISO_031304	CP002027.1	+	860750	861730	13	860750	861729	True	False	5p_intragenic_only
ISO_031305	CP002027.1	+	860767	861730	14	860767	861729	True	False	5p_intragenic_only
ISO_031306	CP002027.1	+	860788	861730	12	860788	861729	True	False	5p_intragenic_only
ISO_031307	CP002027.1	+	860805	861730	16	860805	861729	True	False	5p_intragenic_only
ISO_031308	CP002027.1	+	860830	861730	24	860830	861729	True	False	5p_intragenic_only
ISO_031309	CP002027.1	+	860866	861730	12	860866	861729	True	False	5p_intragenic_only
ISO_031310	CP002027.1	+	860883	861730	12	860883	861729	True	False	5p_intragenic_only
ISO_031311	CP002027.1	+	860927	861730	12	860927	861729	True	False	5p_intragenic_only
ISO_031313	CP002027.1	+	860980	861730	35	860980	861729	True	False	5p_intragenic_only
ISO_031321	CP002027.1	+	861767	862479	19	861767	862478	False	True	3p_intragenic_only
ISO_031322	CP002027.1	+	861767	862667	25	861767	862666	False	True	3p_intragenic_only
ISO_031323	CP002027.1	+	861767	862761	128	861767	862760	False	True	3p_intragenic_only
ISO_031325	CP002027.1	+	861767	862862	40	861767	862861	False	True	3p_intragenic_only
ISO_031326	CP002027.1	+	861767	863010	33	861767	863009	False	True	3p_intragenic_only
ISO_031330	CP002027.1	+	861767	863270	18	861767	863269	False	True	3p_intragenic_only
ISO_031331	CP002027.1	+	861767	863294	11	861767	863293	False	True	3p_intragenic_only
ISO_031332	CP002027.1	+	861767	863321	22	861767	863320	False	True	3p_intragenic_only
ISO_031333	CP002027.1	+	861767	863361	21	861767	863360	False	True	3p_intragenic_only
ISO_031334	CP002027.1	+	861767	863382	233	861767	863381	False	True	3p_intragenic_only
ISO_031335	CP002027.1	+	861767	863419	15	861767	863418	False	False	unprocessed
ISO_031336	CP002027.1	+	861767	863451	255	861767	863450	False	False	unprocessed
ISO_031356	CP002027.1	+	861768	863052	13	861768	863051	False	True	3p_intragenic_only
ISO_071020	CP002027.1	-	861780	863244	10	863243	861780	False	False	unprocessed
ISO_071025	CP002027.1	-	863399	864175	17	864174	863399	True	False	5p_intragenic_only
ISO_071070	CP002027.1	-	863399	864724	27	864723	863399	True	False	5p_intragenic_only
ISO_071086	CP002027.1	-	863399	864842	14	864841	863399	True	False	5p_intragenic_only
ISO_071099	CP002027.1	-	863399	864978	26	864977	863399	True	False	5p_intragenic_only
ISO_071112	CP002027.1	-	863399	865115	11	865114	863399	True	False	5p_intragenic_only
ISO_071127	CP002027.1	-	863399	865322	12	865321	863399	True	False	5p_intragenic_only
ISO_071129	CP002027.1	-	863399	865354	21	865353	863399	True	False	5p_intragenic_only
ISO_071148	CP002027.1	-	863399	865648	12	865647	863399	True	False	5p_intragenic_only
ISO_071163	CP002027.1	-	863399	865839	43	865838	863399	False	False	unprocessed
ISO_071186	CP002027.1	-	863399	865857	213	865856	863399	False	False	unprocessed
ISO_071221	CP002027.1	-	863399	865866	17	865865	863399	False	False	unprocessed
ISO_071067	CP002027.1	-	863400	864691	12	864690	863400	True	False	5p_intragenic_only
ISO_071093	CP002027.1	-	863400	864937	18	864936	863400	True	False	5p_intragenic_only
ISO_071110	CP002027.1	-	863400	865096	10	865095	863400	True	False	5p_intragenic_only
ISO_071156	CP002027.1	-	863475	865671	13	865670	863475	True	True	both_intragenic
ISO_071037	CP002027.1	-	863476	864387	10	864386	863476	True	True	both_intragenic
ISO_071071	CP002027.1	-	863476	864724	25	864723	863476	True	True	both_intragenic
ISO_071085	CP002027.1	-	863476	864840	21	864839	863476	True	True	both_intragenic
ISO_071100	CP002027.1	-	863476	864978	36	864977	863476	True	True	both_intragenic
ISO_071111	CP002027.1	-	863476	865099	18	865098	863476	True	True	both_intragenic
ISO_071130	CP002027.1	-	863476	865355	10	865354	863476	True	True	both_intragenic
ISO_071149	CP002027.1	-	863476	865648	15	865647	863476	True	True	both_intragenic
ISO_071165	CP002027.1	-	863476	865839	50	865838	863476	False	True	3p_intragenic_only
ISO_071188	CP002027.1	-	863476	865857	183	865856	863476	False	True	3p_intragenic_only
ISO_071055	CP002027.1	-	863477	864575	12	864574	863477	True	True	both_intragenic
ISO_071074	CP002027.1	-	863480	864742	31	864741	863480	True	True	both_intragenic
ISO_071066	CP002027.1	-	863481	864673	22	864672	863481	True	True	both_intragenic
ISO_071194	CP002027.1	-	863789	865857	25	865856	863789	False	True	3p_intragenic_only
ISO_071201	CP002027.1	-	864117	865857	15	865856	864117	False	True	3p_intragenic_only
ISO_071203	CP002027.1	-	864195	865857	18	865856	864195	False	True	3p_intragenic_only
ISO_071208	CP002027.1	-	864480	865857	13	865856	864480	False	True	3p_intragenic_only
ISO_031401	CP002027.1	+	865851	866931	11	865851	866930	False	True	3p_intragenic_only
ISO_031403	CP002027.1	+	865851	867027	16	865851	867026	False	True	3p_intragenic_only
ISO_031404	CP002027.1	+	865851	867072	90	865851	867071	False	True	3p_intragenic_only
ISO_031406	CP002027.1	+	865851	867170	90	865851	867169	False	True	3p_intragenic_only
ISO_031407	CP002027.1	+	865851	867188	1091	865851	867187	False	True	3p_intragenic_only
ISO_031408	CP002027.1	+	865851	867243	42	865851	867242	False	True	3p_intragenic_only
ISO_031409	CP002027.1	+	865851	867287	26	865851	867286	False	False	unprocessed
ISO_031410	CP002027.1	+	865851	867321	21	865851	867320	False	False	unprocessed
ISO_031411	CP002027.1	+	865851	867351	77	865851	867350	False	False	unprocessed
ISO_031413	CP002027.1	+	865851	867402	766	865851	867401	False	False	unprocessed
ISO_031433	CP002027.1	+	865923	867188	27	865923	867187	False	True	3p_intragenic_only
ISO_031435	CP002027.1	+	865923	867402	21	865923	867401	False	False	unprocessed
ISO_031441	CP002027.1	+	865946	867072	98	865946	867071	False	True	3p_intragenic_only
ISO_031444	CP002027.1	+	865946	867171	85	865946	867170	False	True	3p_intragenic_only
ISO_031445	CP002027.1	+	865946	867188	1721	865946	867187	False	True	3p_intragenic_only
ISO_031446	CP002027.1	+	865946	867243	47	865946	867242	False	True	3p_intragenic_only
ISO_031447	CP002027.1	+	865946	867284	24	865946	867283	False	True	3p_intragenic_only
ISO_031448	CP002027.1	+	865946	867321	38	865946	867320	False	False	unprocessed
ISO_031449	CP002027.1	+	865946	867351	187	865946	867350	False	False	unprocessed
ISO_031451	CP002027.1	+	865946	867402	1304	865946	867401	False	False	unprocessed
ISO_031459	CP002027.1	+	865969	867188	25	865969	867187	False	True	3p_intragenic_only
ISO_031461	CP002027.1	+	865989	867401	12	865989	867400	True	False	5p_intragenic_only
ISO_031462	CP002027.1	+	865993	867188	26	865993	867187	True	True	both_intragenic
ISO_031466	CP002027.1	+	866013	867188	19	866013	867187	True	True	both_intragenic
ISO_031468	CP002027.1	+	866023	867188	11	866023	867187	True	True	both_intragenic
ISO_031470	CP002027.1	+	866025	867403	18	866025	867402	True	False	5p_intragenic_only
ISO_031474	CP002027.1	+	866052	867188	14	866052	867187	True	True	both_intragenic
ISO_031476	CP002027.1	+	866065	867189	25	866065	867188	True	True	both_intragenic
ISO_031481	CP002027.1	+	866099	867188	30	866099	867187	True	True	both_intragenic
ISO_031483	CP002027.1	+	866099	867401	29	866099	867400	True	False	5p_intragenic_only
ISO_031487	CP002027.1	+	866108	867402	14	866108	867401	True	False	5p_intragenic_only
ISO_031488	CP002027.1	+	866114	867188	32	866114	867187	True	True	both_intragenic
ISO_031491	CP002027.1	+	866126	867188	26	866126	867187	True	True	both_intragenic
ISO_031495	CP002027.1	+	866163	867188	31	866163	867187	True	True	both_intragenic
ISO_031497	CP002027.1	+	866169	867401	18	866169	867400	True	False	5p_intragenic_only
ISO_031499	CP002027.1	+	866195	867401	16	866195	867400	True	False	5p_intragenic_only
ISO_031502	CP002027.1	+	866199	867188	49	866199	867187	True	True	both_intragenic
ISO_031503	CP002027.1	+	866214	867401	10	866214	867400	True	False	5p_intragenic_only
ISO_031506	CP002027.1	+	866229	867188	44	866229	867187	True	True	both_intragenic
ISO_031507	CP002027.1	+	866229	867402	11	866229	867401	True	False	5p_intragenic_only
ISO_031512	CP002027.1	+	866267	867401	14	866267	867400	True	False	5p_intragenic_only
ISO_031513	CP002027.1	+	866280	867188	33	866280	867187	True	True	both_intragenic
ISO_031521	CP002027.1	+	866316	867188	36	866316	867187	True	True	both_intragenic
ISO_031522	CP002027.1	+	866325	867401	12	866325	867400	True	False	5p_intragenic_only
ISO_031526	CP002027.1	+	866368	867190	10	866368	867189	True	True	both_intragenic
ISO_031540	CP002027.1	+	866504	867402	10	866504	867401	True	False	5p_intragenic_only
ISO_031555	CP002027.1	+	866636	867402	10	866636	867401	True	False	5p_intragenic_only
ISO_071248	CP002027.1	-	867417	868409	20	868408	867417	True	True	both_intragenic
ISO_071231	CP002027.1	-	867418	868281	39	868280	867418	True	True	both_intragenic
ISO_071262	CP002027.1	-	868750	869863	14	869862	868750	False	True	3p_intragenic_only
ISO_071269	CP002027.1	-	868750	869950	59	869949	868750	False	True	3p_intragenic_only
ISO_071284	CP002027.1	-	868750	870103	14	870102	868750	False	True	3p_intragenic_only
ISO_071297	CP002027.1	-	868750	870385	11	870384	868750	False	True	3p_intragenic_only
ISO_071256	CP002027.1	-	868751	869749	33	869748	868751	False	False	unprocessed
ISO_071264	CP002027.1	-	868751	869892	10	869891	868751	False	False	unprocessed
ISO_071283	CP002027.1	-	868751	870072	36	870071	868751	False	False	unprocessed
ISO_071289	CP002027.1	-	868751	870173	32	870172	868751	False	False	unprocessed
ISO_071294	CP002027.1	-	868751	870296	14	870295	868751	False	False	unprocessed
ISO_071331	CP002027.1	-	870498	871813	13	871812	870498	True	False	5p_intragenic_only
ISO_071333	CP002027.1	-	870498	871858	10	871857	870498	True	False	5p_intragenic_only
ISO_071340	CP002027.1	-	870498	871971	16	871970	870498	True	False	5p_intragenic_only
ISO_071409	CP002027.1	-	871776	873251	14	873250	871776	False	True	3p_intragenic_only
ISO_071410	CP002027.1	-	871839	873251	14	873250	871839	False	True	3p_intragenic_only
ISO_071372	CP002027.1	-	872161	872990	16	872989	872161	True	True	both_intragenic
ISO_071388	CP002027.1	-	872161	873180	24	873179	872161	True	True	both_intragenic
ISO_071391	CP002027.1	-	872161	873238	37	873237	872161	False	True	3p_intragenic_only
ISO_071429	CP002027.1	-	872161	873485	12	873484	872161	True	True	both_intragenic
ISO_071433	CP002027.1	-	872161	873605	22	873604	872161	True	True	both_intragenic
ISO_071442	CP002027.1	-	872161	873789	20	873788	872161	True	True	both_intragenic
ISO_071505	CP002027.1	-	872166	874562	13	874561	872166	True	True	both_intragenic
