operon_id	chrom	strand	start0	end0	n_isoforms	n_reads_total	member_ids	length	tss	tts	sense_gene_count	sense_gene_loci	sense_gene_names	antisense_gene_count	antisense_gene_loci	antisense_gene_names	gene_count	gene_loci	gene_names	segmentation_type
OP_00258	CP002027.1	-	600629	603220	37	16909	ISO_171572,ISO_171615,ISO_171972,ISO_172366,ISO_172238,ISO_172265,ISO_172242,ISO_171965,ISO_172239,ISO_171573,ISO_171613,ISO_171770,ISO_172243,ISO_172268,ISO_171574,ISO_171611,ISO_171977,ISO_172252,ISO_172269,ISO_172274,ISO_172277,ISO_172244,ISO_172301,ISO_172256,ISO_172245,ISO_172250,ISO_172312,ISO_172313,ISO_172258,ISO_172247,ISO_172336,ISO_172339,ISO_172240,ISO_172412,ISO_172340,ISO_172262,ISO_172263	2591	603220	600629	3	MMSYN1_0491,MMSYN1_0492,MMSYN1_0493	udk,,	0			3	MMSYN1_0491,MMSYN1_0492,MMSYN1_0493	udk,,	isoform_operon
OP_00259	CP002027.1	-	603362	604043	0	284		681	604043	603362	1	MMSYN1_0494		0			1	MMSYN1_0494		rescue_single
OP_00260	CP002027.1	-	604071	608090	14	4705	ISO_173616,ISO_173621,ISO_173617,ISO_173612,ISO_173622,ISO_173971,ISO_173664,ISO_173613,ISO_173974,ISO_173623,ISO_173614,ISO_173615,ISO_173972,ISO_173679	4019	608090	604071	4	MMSYN1_0495,MMSYN1_0496,MMSYN1_0497,MMSYN1_0498	,,,nanA	0			4	MMSYN1_0495,MMSYN1_0496,MMSYN1_0497,MMSYN1_0498	,,,nanA	isoform_operon
OP_00261	CP002027.1	-	608132	610788	9	7993	ISO_174194,ISO_174183,ISO_174192,ISO_174372,ISO_174467,ISO_174512,ISO_174237,ISO_174205,ISO_174231	2656	610788	608132	5	MMSYN1_0499,MMSYN1_0500,MMSYN1_0501,MMSYN1_0503,MMSYN1_0504	rpmA,,rplU,,	0			5	MMSYN1_0499,MMSYN1_0500,MMSYN1_0501,MMSYN1_0503,MMSYN1_0504	rpmA,,rplU,,	isoform_operon
OP_00262	CP002027.1	+	610899	612021	7	3107	ISO_091260,ISO_091261,ISO_091262,ISO_091263,ISO_091237,ISO_091265,ISO_091238	1122	610899	612021	1	MMSYN1_0505		0			1	MMSYN1_0505		isoform_operon
OP_00263	CP002027.1	-	612044	614340	9	1409	ISO_174602,ISO_174643,ISO_174646,ISO_174813,ISO_174847,ISO_174856,ISO_174812,ISO_174857,ISO_174814	2296	614340	612044	7	MMSYN1_0506,MMSYN1_0507,MMSYN1_0508,MMSYN1_0509,MMSYN1_0510,MMSYN1_0511,MMSYN1_0512	,,,,,,plsC	0			7	MMSYN1_0506,MMSYN1_0507,MMSYN1_0508,MMSYN1_0509,MMSYN1_0510,MMSYN1_0511,MMSYN1_0512	,,,,,,plsC	isoform_operon_merged
OP_00264	CP002027.1	-	614413	614746	0	217		333	614746	614413	1	MMSYN1_0513	acpS	0			1	MMSYN1_0513	acpS	rescue_single
OP_00265	CP002027.1	-	615130	622175	17	3632	ISO_175552,ISO_176008,ISO_175548,ISO_175582,ISO_176006,ISO_175558,ISO_175554,ISO_176005,ISO_176145,ISO_176004,ISO_176071,ISO_176144,ISO_176086,ISO_176638,ISO_176636,ISO_176693,ISO_176634	7045	622175	615130	6	MMSYN1_0514,MMSYN1_0515,MMSYN1_0516,MMSYN1_0517,MMSYN1_0518,MMSYN1_0519	,,,,lspA,ileS	0			6	MMSYN1_0514,MMSYN1_0515,MMSYN1_0516,MMSYN1_0517,MMSYN1_0518,MMSYN1_0519	,,,,lspA,ileS	isoform_operon
OP_00266	CP002027.1	-	623451	625215	6	1093	ISO_177190,ISO_177137,ISO_177188,ISO_177142,ISO_177204,ISO_177200	1764	625215	623451	3	MMSYN1_0520,MMSYN1_0521,MMSYN1_0522	,,ftsZ	0			3	MMSYN1_0520,MMSYN1_0521,MMSYN1_0522	,,ftsZ	isoform_operon
OP_00267	CP002027.1	-	626180	628239	7	903	ISO_177570,ISO_177573,ISO_177566,ISO_177567,ISO_177587,ISO_177595,ISO_177568	2059	628239	626180	5	MMSYN1_0523,MMSYN1_0524,MMSYN1_0525,MMSYN1_0526,MMSYN1_0527	,mraW,mraZ,rpmF,	0			5	MMSYN1_0523,MMSYN1_0524,MMSYN1_0525,MMSYN1_0526,MMSYN1_0527	,mraW,mraZ,rpmF,	isoform_operon
OP_00268	CP002027.1	-	628695	632105	1	160	ISO_178173	3410	632105	628695	2	MMSYN1_0528,MMSYN1_0529	pheT,pheS	0			2	MMSYN1_0528,MMSYN1_0529	pheT,pheS	isoform_operon
OP_00269	CP002027.1	-	632114	632723	0	359		609	632723	632114	1	MMSYN1_0530		0			1	MMSYN1_0530		rescue_single
OP_00270	CP002027.1	-	635441	637202	2	318	ISO_179139,ISO_179084	1761	637202	635441	1	MMSYN1_0531		0			1	MMSYN1_0531		isoform_operon
OP_00271	CP002027.1	-	637295	642127	0	0		4832	642127	637295	3	MMSYN1_0532,MMSYN1_0533,MMSYN1_0534	rrf,rrl,rrs	0			3	MMSYN1_0532,MMSYN1_0533,MMSYN1_0534	rrf,rrl,rrs	rescue_multiple
OP_00272	CP002027.1	-	642236	647920	40	20676	ISO_179238,ISO_179436,ISO_179525,ISO_179761,ISO_179759,ISO_179694,ISO_179711,ISO_179733,ISO_179758,ISO_179918,ISO_181019,ISO_180912,ISO_181025,ISO_180061,ISO_181014,ISO_180062,ISO_181005,ISO_181029,ISO_181030,ISO_181031,ISO_181012,ISO_181033,ISO_181009,ISO_181039,ISO_181040,ISO_181016,ISO_181010,ISO_181044,ISO_181007,ISO_181018,ISO_181013,ISO_181048,ISO_181052,ISO_181234,ISO_181053,ISO_181054,ISO_181055,ISO_181056,ISO_181057,ISO_181011	5684	647920	642236	6	MMSYN1_0535,MMSYN1_0536,MMSYN1_0537,MMSYN1_0538,MMSYN1_0539,MMSYN1_0540	argS,frr,pyrH,,tsf,rpsB	0			6	MMSYN1_0535,MMSYN1_0536,MMSYN1_0537,MMSYN1_0538,MMSYN1_0539,MMSYN1_0540	argS,frr,pyrH,,tsf,rpsB	isoform_operon
OP_00273	CP002027.1	+	645753	647412	2	122	ISO_091495,ISO_091518	1659	645753	647412	0			3	MMSYN1_0538,MMSYN1_0539,MMSYN1_0540	,tsf,rpsB	3			isoform_operon
OP_00274	CP002027.1	-	648075	650802	18	3225	ISO_181744,ISO_182056,ISO_181745,ISO_181735,ISO_182065,ISO_181737,ISO_182057,ISO_181749,ISO_182068,ISO_181777,ISO_181778,ISO_181742,ISO_182071,ISO_181743,ISO_181738,ISO_182055,ISO_181740,ISO_182103	2727	650802	648075	2	MMSYN1_0541,MMSYN1_0542	dnaJ,dnaK	0			2	MMSYN1_0541,MMSYN1_0542	dnaJ,dnaK	isoform_operon
OP_00275	CP002027.1	-	651606	654826	2	707	ISO_183616,ISO_183622	3220	654826	651606	3	MMSYN1_0543,MMSYN1_0544,MMSYN1_0545	grpE,hrcA,	0			3	MMSYN1_0543,MMSYN1_0544,MMSYN1_0545	grpE,hrcA,	isoform_operon
OP_00276	CP002027.1	-	654878	656997	7	1702	ISO_183946,ISO_183807,ISO_183809,ISO_183801,ISO_183940,ISO_183942,ISO_183954	2119	656997	654878	4	MMSYN1_0546,MMSYN1_0547,MMSYN1_0548,MMSYN1_0549	,,,	0			4	MMSYN1_0546,MMSYN1_0547,MMSYN1_0548,MMSYN1_0549	,,,	isoform_operon
OP_00277	CP002027.1	+	657129	659733	2	266	ISO_091555,ISO_091631	2604	657129	659733	1	MMSYN1_0550		0			1	MMSYN1_0550		isoform_operon_merged
OP_00278	CP002027.1	+	659834	662424	18	8394	ISO_091674,ISO_091687,ISO_091688,ISO_091689,ISO_091704,ISO_091708,ISO_091710,ISO_091713,ISO_091714,ISO_091725,ISO_091742,ISO_091743,ISO_091749,ISO_091759,ISO_091802,ISO_091655,ISO_091812,ISO_092034	2590	659834	662424	1	MMSYN1_0551		0			1	MMSYN1_0551		isoform_operon
OP_00279	CP002027.1	+	662694	663483	0	70		789	662694	663483	1	MMSYN1_0552		0			1	MMSYN1_0552		rescue_single
OP_00280	CP002027.1	+	663751	664993	0	122		1242	663751	664993	1	MMSYN1_0553		0			1	MMSYN1_0553		rescue_single
OP_00281	CP002027.1	+	665165	665999	0	133		834	665165	665999	1	MMSYN1_0554		0			1	MMSYN1_0554		rescue_single
OP_00282	CP002027.1	+	666027	668043	0	7		2016	666027	668043	1	MMSYN1_0555		0			1	MMSYN1_0555		rescue_single
OP_00283	CP002027.1	+	668058	669015	0	34		957	668058	669015	1	MMSYN1_0556		0			1	MMSYN1_0556		rescue_single
OP_00284	CP002027.1	+	668998	669916	0	192		918	668998	669916	1	MMSYN1_0557		0			1	MMSYN1_0557		rescue_single
OP_00285	CP002027.1	+	669930	670347	0	320		417	669930	670347	1	MMSYN1_0558		0			1	MMSYN1_0558		rescue_single
OP_00286	CP002027.1	+	670611	671802	0	29		1191	670611	671802	1	MMSYN1_0559		0			1	MMSYN1_0559		rescue_single
OP_00287	CP002027.1	+	672361	673731	2	284	ISO_092529,ISO_092558	1370	672361	673731	2	MMSYN1_0560,MMSYN1_0561	,	0			2	MMSYN1_0560,MMSYN1_0561	,	isoform_operon
OP_00288	CP002027.1	+	673861	674092	0	78		231	673861	674092	1	MMSYN1_0562		0			1	MMSYN1_0562		rescue_single
OP_00289	CP002027.1	+	674119	676843	0	12		2724	674119	676843	1	MMSYN1_0563		0			1	MMSYN1_0563		rescue_single
OP_00290	CP002027.1	+	676949	677135	0	110		186	676949	677135	1	MMSYN1_0564		0			1	MMSYN1_0564		rescue_single
OP_00291	CP002027.1	+	677224	677602	0	58		378	677224	677602	1	MMSYN1_0565		0			1	MMSYN1_0565		rescue_single
OP_00292	CP002027.1	+	677608	679531	0	21		1923	677608	679531	1	MMSYN1_0566		0			1	MMSYN1_0566		rescue_single
OP_00293	CP002027.1	+	680338	682554	1	56	ISO_092783	2216	680338	682554	2	MMSYN1_0567,MMSYN1_0568	,	0			2	MMSYN1_0567,MMSYN1_0568	,	isoform_operon
OP_00294	CP002027.1	+	683123	688091	0	0		4968	683123	688091	1	MMSYN1_0569		0			1	MMSYN1_0569		rescue_single
OP_00295	CP002027.1	+	688390	689324	3	1195	ISO_093204,ISO_093227,ISO_093231	934	688390	689324	1	MMSYN1_0570		0			1	MMSYN1_0570		isoform_operon
OP_00296	CP002027.1	+	689488	689854	0	2		366	689488	689854	1	MMSYN1_0571		0			1	MMSYN1_0571		rescue_single
OP_00297	CP002027.1	+	690077	690992	0	3		915	690077	690992	1	MMSYN1_0572		0			1	MMSYN1_0572		rescue_single
OP_00298	CP002027.1	+	691041	692274	0	9		1233	691041	692274	1	MMSYN1_0573		0			1	MMSYN1_0573		rescue_single
OP_00299	CP002027.1	+	692618	695448	23	26289	ISO_093330,ISO_093305,ISO_093391,ISO_093395,ISO_093311,ISO_093315,ISO_093413,ISO_093477,ISO_093676,ISO_093615,ISO_093694,ISO_093725,ISO_093743,ISO_093614,ISO_093753,ISO_093757,ISO_093956,ISO_094082,ISO_094089,ISO_094172,ISO_094161,ISO_094280,ISO_094504	2830	692618	695448	1	MMSYN1_0574		0			1	MMSYN1_0574		isoform_operon
OP_00300	CP002027.1	-	695414	700499	3	754	ISO_185474,ISO_185476,ISO_186996	5085	700499	695414	3	MMSYN1_0575,MMSYN1_0576,MMSYN1_0577	atpD_1,atpA_1,	0			3	MMSYN1_0575,MMSYN1_0576,MMSYN1_0577	atpD_1,atpA_1,	isoform_operon_merged
OP_00301	CP002027.1	-	700692	701136	0	644		444	701136	700692	1	MMSYN1_0578		0			1	MMSYN1_0578		rescue_single
OP_00302	CP002027.1	-	701135	702047	0	519		912	702047	701135	1	MMSYN1_0579		0			1	MMSYN1_0579		rescue_single
OP_00303	CP002027.1	-	702048	702543	0	251		495	702543	702048	1	MMSYN1_0580		0			1	MMSYN1_0580		rescue_single
OP_00304	CP002027.1	-	702517	703981	0	13		1464	703981	702517	1	MMSYN1_0581		0			1	MMSYN1_0581		rescue_single
OP_00305	CP002027.1	-	705379	709012	3	267	ISO_189616,ISO_189628,ISO_189617	3633	709012	705379	2	MMSYN1_0582,MMSYN1_0583	,	0			2	MMSYN1_0582,MMSYN1_0583	,	isoform_operon
OP_00306	CP002027.1	-	709085	714010	15	2205	ISO_189998,ISO_190117,ISO_189999,ISO_190128,ISO_189991,ISO_190121,ISO_190516,ISO_190582,ISO_190728,ISO_190877,ISO_191169,ISO_191170,ISO_190578,ISO_191322,ISO_191206	4925	714010	709085	2	MMSYN1_0584,MMSYN1_0585	,	0			2	MMSYN1_0584,MMSYN1_0585	,	isoform_operon_merged
OP_00307	CP002027.1	-	715024	718393	7	1043	ISO_191695,ISO_191697,ISO_191694,ISO_191965,ISO_191696,ISO_191966,ISO_191964	3369	718393	715024	2	MMSYN1_0586,MMSYN1_0587	,	0			2	MMSYN1_0586,MMSYN1_0587	,	isoform_operon
OP_00308	CP002027.1	-	720564	724120	5	1081	ISO_192906,ISO_192913,ISO_192861,ISO_192904,ISO_193402	3556	724120	720564	2	MMSYN1_0588,MMSYN1_0589	,	0			2	MMSYN1_0588,MMSYN1_0589	,	isoform_operon
OP_00309	CP002027.1	-	724656	727071	1	3	ISO_193672	2415	727071	724656	3	MMSYN1_0925,MMSYN1_0926,MMSYN1_0590	,,	1	MMSYN1_0927		4	MMSYN1_0925,MMSYN1_0926,MMSYN1_0590	,,	rescue_multiple
OP_00310	CP002027.1	+	726176	726560	0	856		384	726176	726560	1	MMSYN1_0927		2	MMSYN1_0926,MMSYN1_0590	,	3	MMSYN1_0927		rescue_single
OP_00311	CP002027.1	-	728030	730604	11	4694	ISO_194338,ISO_194335,ISO_194330,ISO_194331,ISO_194332,ISO_194444,ISO_194465,ISO_194351,ISO_194327,ISO_194336,ISO_194334	2574	730604	728030	2	MMSYN1_0591,MMSYN1_0592	mmyCImod,	0			2	MMSYN1_0591,MMSYN1_0592	mmyCImod,	isoform_operon
OP_00312	CP002027.1	-	730894	733069	2	116	ISO_194711,ISO_194699	2175	733069	730894	2	MMSYN1_0593,MMSYN1_0594	,	0			2	MMSYN1_0593,MMSYN1_0594	,	isoform_operon
OP_00313	CP002027.1	+	733269	734646	0	1		1377	733269	734646	1	MMSYN1_0595		0			1	MMSYN1_0595		rescue_single
OP_00314	CP002027.1	+	737608	741341	26	14317	ISO_095170,ISO_095306,ISO_095307,ISO_095308,ISO_095312,ISO_095313,ISO_095319,ISO_095323,ISO_095324,ISO_095327,ISO_095346,ISO_095351,ISO_095352,ISO_095353,ISO_095355,ISO_095358,ISO_095359,ISO_095364,ISO_095367,ISO_095368,ISO_095369,ISO_095285,ISO_095286,ISO_095375,ISO_095410,ISO_095436	3733	737608	741341	3	MMSYN1_0596,MMSYN1_0597,MMSYN1_0598	,,	1	MMSYN1_0599		4	MMSYN1_0596,MMSYN1_0597,MMSYN1_0598	,,	isoform_operon_merged
OP_00315	CP002027.1	+	741638	747220	15	6264	ISO_095672,ISO_095802,ISO_095874,ISO_096536,ISO_096796,ISO_096800,ISO_096801,ISO_096779,ISO_096812,ISO_096778,ISO_096842,ISO_096972,ISO_096975,ISO_096976,ISO_097009	5582	741638	747220	5	MMSYN1_0600,MMSYN1_0601,MMSYN1_0602,MMSYN1_0604,MMSYN1_0603	,,,,	0			5	MMSYN1_0600,MMSYN1_0601,MMSYN1_0602,MMSYN1_0604,MMSYN1_0603	,,,,	isoform_operon_merged
OP_00316	CP002027.1	+	747353	747662	0	127		309	747353	747662	1	MMSYN1_0605		0			1	MMSYN1_0605		rescue_single
OP_00317	CP002027.1	-	747876	750321	24	13805	ISO_194979,ISO_195629,ISO_195786,ISO_195634,ISO_195614,ISO_195792,ISO_195621,ISO_195794,ISO_195771,ISO_195615,ISO_195716,ISO_195795,ISO_195628,ISO_195797,ISO_195593,ISO_195609,ISO_195616,ISO_195774,ISO_195785,ISO_195730,ISO_195731,ISO_195617,ISO_195733,ISO_195799	2445	750321	747876	2	MMSYN1_0606,MMSYN1_0607	pgk,gap	0			2	MMSYN1_0606,MMSYN1_0607	pgk,gap	isoform_operon
OP_00318	CP002027.1	-	750371	751310	0	64		939	751310	750371	1	MMSYN1_0608		0			1	MMSYN1_0608		rescue_single
OP_00319	CP002027.1	-	751319	752504	0	3		1185	752504	751319	1	MMSYN1_0609		0			1	MMSYN1_0609		rescue_single
OP_00320	CP002027.1	-	752660	753485	0	191		825	753485	752660	1	MMSYN1_0610	mutM	0			1	MMSYN1_0610	mutM	rescue_single
OP_00321	CP002027.1	-	753495	756231	0	7		2736	756231	753495	1	MMSYN1_0611	polA	0			1	MMSYN1_0611	polA	rescue_single
OP_00322	CP002027.1	-	756239	759203	0	2		2964	759203	756239	1	MMSYN1_0612		0			1	MMSYN1_0612		rescue_single
OP_00323	CP002027.1	-	759364	762319	7	878	ISO_196977,ISO_197293,ISO_196979,ISO_197290,ISO_197312,ISO_197313,ISO_197292	2955	762319	759364	3	MMSYN1_0613,MMSYN1_0614,MMSYN1_0615	tyrS,,	0			3	MMSYN1_0613,MMSYN1_0614,MMSYN1_0615	tyrS,,	isoform_operon
OP_00324	CP002027.1	+	762207	764102	5	959	ISO_097571,ISO_097572,ISO_097575,ISO_097649,ISO_097819	1895	762207	764102	2	MMSYN1_0616,MMSYN1_0617	,	1	MMSYN1_0615		3	MMSYN1_0616,MMSYN1_0617	,	isoform_operon
OP_00325	CP002027.1	-	764070	765079	2	823	ISO_197436,ISO_197437	1009	765079	764070	4	MMSYN1_0618,MMSYN1_0619,MMSYN1_0620,MMSYN1_0621	,,,	1	MMSYN1_0617		5	MMSYN1_0618,MMSYN1_0619,MMSYN1_0620,MMSYN1_0621	,,,	isoform_operon
OP_00326	CP002027.1	-	765082	765445	0	15		363	765445	765082	1	MMSYN1_0622		0			1	MMSYN1_0622		rescue_single
OP_00327	CP002027.1	-	765431	766502	0	7		1071	766502	765431	1	MMSYN1_0623		0			1	MMSYN1_0623		rescue_single
OP_00328	CP002027.1	-	766602	766678	0	33		76	766678	766602	1	MMSYN1_0624		0			1	MMSYN1_0624		rescue_single
OP_00329	CP002027.1	-	766798	767731	0	799		933	767731	766798	1	MMSYN1_0625	arcC_1	0			1	MMSYN1_0625	arcC_1	rescue_single
OP_00330	CP002027.1	-	767767	771508	106	32331	ISO_198895,ISO_198018,ISO_198060,ISO_198221,ISO_198246,ISO_198258,ISO_198272,ISO_198380,ISO_198416,ISO_198439,ISO_198477,ISO_199024,ISO_199168,ISO_199201,ISO_199225,ISO_199248,ISO_199281,ISO_199306,ISO_199366,ISO_199384,ISO_199469,ISO_199744,ISO_199896,ISO_200217,ISO_200573,ISO_200820,ISO_200851,ISO_200880,ISO_199176,ISO_199197,ISO_199221,ISO_199249,ISO_199280,ISO_199468,ISO_199720,ISO_199745,ISO_199906,ISO_200215,ISO_200588,ISO_200718,ISO_200824,ISO_198985,ISO_199151,ISO_199167,ISO_199190,ISO_199209,ISO_199233,ISO_199265,ISO_199292,ISO_199355,ISO_199374,ISO_199399,ISO_199471,ISO_199521,ISO_199571,ISO_199610,ISO_199626,ISO_199643,ISO_199664,ISO_199686,ISO_199717,ISO_199742,ISO_199785,ISO_199817,ISO_199866,ISO_199897,ISO_199972,ISO_199986,ISO_200000,ISO_200033,ISO_200050,ISO_200060,ISO_200072,ISO_200081,ISO_200099,ISO_200121,ISO_200129,ISO_200164,ISO_200176,ISO_200216,ISO_200248,ISO_200265,ISO_200302,ISO_200353,ISO_200389,ISO_200424,ISO_200475,ISO_200522,ISO_200544,ISO_200571,ISO_200593,ISO_200612,ISO_200667,ISO_200712,ISO_200828,ISO_200829,ISO_200551,ISO_200594,ISO_200710,ISO_200830,ISO_200847,ISO_200705,ISO_200568,ISO_200589,ISO_200716,ISO_200831	3741	771508	767767	3	MMSYN1_0626,MMSYN1_0627,MMSYN1_0628	aguA,,argF	0			3	MMSYN1_0626,MMSYN1_0627,MMSYN1_0628	aguA,,argF	isoform_operon
OP_00331	CP002027.1	-	771785	772163	0	82		378	772163	771785	1	MMSYN1_0629		0			1	MMSYN1_0629		rescue_single
OP_00332	CP002027.1	+	772383	773271	0	136		888	772383	773271	1	MMSYN1_0630		0			1	MMSYN1_0630		rescue_single
OP_00333	CP002027.1	-	774033	776214	17	3639	ISO_201431,ISO_201383,ISO_201380,ISO_201404,ISO_201385,ISO_201387,ISO_201410,ISO_201399,ISO_201411,ISO_201396,ISO_201400,ISO_201462,ISO_201415,ISO_201397,ISO_201381,ISO_201390,ISO_201391	2181	776214	774033	2	MMSYN1_0632,MMSYN1_0633	,	1	MMSYN1_0631		3	MMSYN1_0632,MMSYN1_0633	,	isoform_operon
OP_00334	CP002027.1	-	776238	778753	6	1171	ISO_201691,ISO_201943,ISO_201692,ISO_201947,ISO_201955,ISO_201956	2515	778753	776238	1	MMSYN1_0634	leuS	0			1	MMSYN1_0634	leuS	isoform_operon
OP_00335	CP002027.1	-	778815	778892	0	118		77	778892	778815	1	MMSYN1_0635		0			1	MMSYN1_0635		rescue_single
OP_00336	CP002027.1	-	779903	783364	12	8424	ISO_202527,ISO_202429,ISO_202521,ISO_202791,ISO_202533,ISO_202765,ISO_202768,ISO_202783,ISO_202946,ISO_202752,ISO_202745,ISO_202777	3461	783364	779903	4	MMSYN1_0636,MMSYN1_0637,MMSYN1_0638,MMSYN1_0639	,rpsI,rplM,	0			4	MMSYN1_0636,MMSYN1_0637,MMSYN1_0638,MMSYN1_0639	,rpsI,rplM,	isoform_operon
OP_00337	CP002027.1	-	784920	787073	3	232	ISO_203571,ISO_203594,ISO_203603	2153	787073	784920	1	MMSYN1_0639		0			1	MMSYN1_0639		isoform_operon
OP_00338	CP002027.1	-	787135	788904	1	44	ISO_204236	1769	788904	787135	2	MMSYN1_0640,MMSYN1_0641	,	0			2	MMSYN1_0640,MMSYN1_0641	,	rescue_multiple
OP_00339	CP002027.1	-	789203	791071	5	779	ISO_205917,ISO_205922,ISO_206035,ISO_205859,ISO_205900	1868	791071	789203	2	MMSYN1_0642,MMSYN1_0643	,	0			2	MMSYN1_0642,MMSYN1_0643	,	isoform_operon
OP_00340	CP002027.1	-	791115	795146	53	22220	ISO_206468,ISO_206539,ISO_206602,ISO_206619,ISO_206656,ISO_206711,ISO_206789,ISO_206816,ISO_207201,ISO_207337,ISO_207473,ISO_207603,ISO_207912,ISO_207914,ISO_207985,ISO_208000,ISO_207917,ISO_208007,ISO_208011,ISO_207513,ISO_207918,ISO_207445,ISO_207483,ISO_208014,ISO_207340,ISO_207452,ISO_207907,ISO_208015,ISO_208021,ISO_208032,ISO_207921,ISO_208045,ISO_208065,ISO_207448,ISO_207578,ISO_207930,ISO_208462,ISO_208071,ISO_208072,ISO_207923,ISO_207466,ISO_207909,ISO_208465,ISO_208508,ISO_208074,ISO_208076,ISO_207910,ISO_207926,ISO_208086,ISO_208087,ISO_208088,ISO_208466,ISO_208464	4031	795146	791115	8	MMSYN1_0644,MMSYN1_0645,MMSYN1_0646,MMSYN1_0647,MMSYN1_0648,MMSYN1_0649,MMSYN1_0650,MMSYN1_0651	rplQ,rpoA,rpsK,rpsM,rpmJ,infA,map,adk	0			8	MMSYN1_0644,MMSYN1_0645,MMSYN1_0646,MMSYN1_0647,MMSYN1_0648,MMSYN1_0649,MMSYN1_0650,MMSYN1_0651	rplQ,rpoA,rpsK,rpsM,rpmJ,infA,map,adk	isoform_operon
