isoform_id	chrom	strand	start0	end0	n_reads	pos5p_0	pos3p_0	intragenic_5p	intragenic_3p	category
ISO_202762	CP002027.1	-	781878	782735	22	782734	781878	True	False	5p_intragenic_only
ISO_202765	CP002027.1	-	781878	782751	80	782750	781878	True	False	5p_intragenic_only
ISO_202768	CP002027.1	-	781878	782763	69	782762	781878	True	False	5p_intragenic_only
ISO_202770	CP002027.1	-	781878	782768	15	782767	781878	False	False	unprocessed
ISO_202783	CP002027.1	-	781878	782819	7185	782818	781878	False	False	unprocessed
ISO_202885	CP002027.1	-	781878	782887	20	782886	781878	False	False	unprocessed
ISO_202934	CP002027.1	-	781878	783256	19	783255	781878	True	False	5p_intragenic_only
ISO_202946	CP002027.1	-	781878	783364	93	783363	781878	True	False	5p_intragenic_only
ISO_202957	CP002027.1	-	781878	783375	17	783374	781878	True	False	5p_intragenic_only
ISO_203012	CP002027.1	-	781878	783702	10	783701	781878	True	False	5p_intragenic_only
ISO_203032	CP002027.1	-	781878	783783	43	783782	781878	True	False	5p_intragenic_only
ISO_202721	CP002027.1	-	781879	782529	12	782528	781879	True	False	5p_intragenic_only
ISO_202734	CP002027.1	-	781879	782614	40	782613	781879	True	False	5p_intragenic_only
ISO_202752	CP002027.1	-	781879	782689	137	782688	781879	True	False	5p_intragenic_only
ISO_202943	CP002027.1	-	781879	783341	14	783340	781879	True	False	5p_intragenic_only
ISO_203151	CP002027.1	-	781879	784199	11	784198	781879	True	False	5p_intragenic_only
ISO_202739	CP002027.1	-	781880	782656	25	782655	781880	True	False	5p_intragenic_only
ISO_202745	CP002027.1	-	781880	782688	186	782687	781880	True	False	5p_intragenic_only
ISO_202774	CP002027.1	-	781880	782780	20	782779	781880	False	False	unprocessed
ISO_202777	CP002027.1	-	781880	782796	78	782795	781880	False	False	unprocessed
ISO_202782	CP002027.1	-	781880	782802	36	782801	781880	False	False	unprocessed
ISO_203561	CP002027.1	-	784760	787073	38	787072	784760	False	True	3p_intragenic_only
ISO_203570	CP002027.1	-	784786	787073	10	787072	784786	False	True	3p_intragenic_only
ISO_203571	CP002027.1	-	784920	787073	58	787072	784920	False	True	3p_intragenic_only
ISO_203580	CP002027.1	-	785232	787073	23	787072	785232	False	True	3p_intragenic_only
ISO_203582	CP002027.1	-	785281	787073	11	787072	785281	False	True	3p_intragenic_only
ISO_203662	CP002027.1	-	785322	787073	14	787072	785322	False	True	3p_intragenic_only
ISO_203584	CP002027.1	-	785376	787073	29	787072	785376	False	True	3p_intragenic_only
ISO_203665	CP002027.1	-	785385	787073	10	787072	785385	False	True	3p_intragenic_only
ISO_203666	CP002027.1	-	785404	787073	12	787072	785404	False	True	3p_intragenic_only
ISO_203586	CP002027.1	-	785423	787073	11	787072	785423	False	True	3p_intragenic_only
ISO_203587	CP002027.1	-	785453	787073	10	787072	785453	False	True	3p_intragenic_only
ISO_203590	CP002027.1	-	785503	787073	10	787072	785503	False	True	3p_intragenic_only
ISO_203593	CP002027.1	-	785547	787073	25	787072	785547	False	True	3p_intragenic_only
ISO_203594	CP002027.1	-	785561	787073	121	787072	785561	False	True	3p_intragenic_only
ISO_203596	CP002027.1	-	785587	787073	12	787072	785587	False	True	3p_intragenic_only
ISO_203598	CP002027.1	-	785634	787073	23	787072	785634	False	True	3p_intragenic_only
ISO_203603	CP002027.1	-	785746	787073	53	787072	785746	False	True	3p_intragenic_only
ISO_203604	CP002027.1	-	785758	787073	13	787072	785758	False	True	3p_intragenic_only
ISO_203605	CP002027.1	-	785781	787073	20	787072	785781	False	True	3p_intragenic_only
ISO_203677	CP002027.1	-	785795	787073	10	787072	785795	False	True	3p_intragenic_only
ISO_203606	CP002027.1	-	785827	787073	22	787072	785827	False	True	3p_intragenic_only
ISO_203607	CP002027.1	-	785883	787073	16	787072	785883	False	True	3p_intragenic_only
ISO_203682	CP002027.1	-	785890	787073	11	787072	785890	False	True	3p_intragenic_only
ISO_203612	CP002027.1	-	786107	787073	11	787072	786107	False	True	3p_intragenic_only
ISO_204242	CP002027.1	-	787032	788956	18	788955	787032	True	True	both_intragenic
ISO_203999	CP002027.1	-	787033	788413	15	788412	787033	True	True	both_intragenic
ISO_204503	CP002027.1	-	787035	789329	12	789328	787035	True	True	both_intragenic
ISO_204109	CP002027.1	-	787038	788710	10	788709	787038	True	True	both_intragenic
ISO_204675	CP002027.1	-	787092	789531	12	789530	787092	True	False	5p_intragenic_only
ISO_203905	CP002027.1	-	787093	788180	11	788179	787093	True	False	5p_intragenic_only
ISO_203915	CP002027.1	-	787093	788203	26	788202	787093	True	False	5p_intragenic_only
ISO_204001	CP002027.1	-	787093	788413	49	788412	787093	True	False	5p_intragenic_only
ISO_204029	CP002027.1	-	787093	788477	13	788476	787093	True	False	5p_intragenic_only
ISO_204058	CP002027.1	-	787093	788567	11	788566	787093	True	False	5p_intragenic_only
ISO_204111	CP002027.1	-	787093	788710	41	788709	787093	True	False	5p_intragenic_only
ISO_204151	CP002027.1	-	787093	788763	13	788762	787093	True	False	5p_intragenic_only
ISO_204156	CP002027.1	-	787093	788783	10	788782	787093	True	False	5p_intragenic_only
ISO_204205	CP002027.1	-	787093	788916	14	788915	787093	False	False	unprocessed
ISO_204229	CP002027.1	-	787093	788939	16	788938	787093	True	False	5p_intragenic_only
ISO_204236	CP002027.1	-	787093	788956	44	788955	787093	True	False	5p_intragenic_only
ISO_204259	CP002027.1	-	787093	788964	25	788963	787093	True	False	5p_intragenic_only
ISO_204288	CP002027.1	-	787093	789004	10	789003	787093	True	False	5p_intragenic_only
ISO_204292	CP002027.1	-	787093	789011	10	789010	787093	True	False	5p_intragenic_only
ISO_204311	CP002027.1	-	787093	789036	18	789035	787093	True	False	5p_intragenic_only
ISO_204332	CP002027.1	-	787093	789062	15	789061	787093	True	False	5p_intragenic_only
ISO_204341	CP002027.1	-	787093	789084	15	789083	787093	True	False	5p_intragenic_only
ISO_204393	CP002027.1	-	787093	789152	12	789151	787093	True	False	5p_intragenic_only
ISO_204459	CP002027.1	-	787093	789263	12	789262	787093	True	False	5p_intragenic_only
ISO_204472	CP002027.1	-	787093	789280	12	789279	787093	True	False	5p_intragenic_only
ISO_204502	CP002027.1	-	787093	789330	21	789329	787093	True	False	5p_intragenic_only
ISO_204599	CP002027.1	-	787093	789444	16	789443	787093	True	False	5p_intragenic_only
ISO_204977	CP002027.1	-	787093	789909	14	789908	787093	True	False	5p_intragenic_only
ISO_205868	CP002027.1	-	787093	791054	15	791053	787093	False	False	unprocessed
ISO_205903	CP002027.1	-	787093	791071	29	791070	787093	False	False	unprocessed
ISO_204372	CP002027.1	-	787094	789115	12	789114	787094	True	False	5p_intragenic_only
ISO_205219	CP002027.1	-	787095	790214	22	790213	787095	True	False	5p_intragenic_only
ISO_203997	CP002027.1	-	787161	788413	16	788412	787161	True	True	both_intragenic
ISO_204246	CP002027.1	-	787161	788956	21	788955	787161	True	True	both_intragenic
ISO_205217	CP002027.1	-	788506	790214	15	790213	788506	True	True	both_intragenic
ISO_205857	CP002027.1	-	788506	791054	13	791053	788506	False	True	3p_intragenic_only
ISO_205915	CP002027.1	-	788506	791071	36	791070	788506	False	True	3p_intragenic_only
ISO_205917	CP002027.1	-	789203	791071	79	791070	789203	False	True	3p_intragenic_only
ISO_205216	CP002027.1	-	789207	790214	10	790213	789207	True	True	both_intragenic
ISO_205858	CP002027.1	-	789207	791056	14	791055	789207	False	True	3p_intragenic_only
ISO_205906	CP002027.1	-	789524	791071	22	791070	789524	False	True	3p_intragenic_only
ISO_205907	CP002027.1	-	789550	791071	20	791070	789550	False	True	3p_intragenic_only
ISO_205919	CP002027.1	-	789685	791071	20	791070	789685	False	True	3p_intragenic_only
ISO_205921	CP002027.1	-	789814	791071	16	791070	789814	False	True	3p_intragenic_only
ISO_205865	CP002027.1	-	789825	791054	19	791053	789825	False	True	3p_intragenic_only
ISO_205922	CP002027.1	-	789825	791071	80	791070	789825	False	True	3p_intragenic_only
ISO_205897	CP002027.1	-	789887	791068	12	791067	789887	False	True	3p_intragenic_only
ISO_206035	CP002027.1	-	789893	791071	83	791070	789893	False	True	3p_intragenic_only
ISO_205854	CP002027.1	-	789894	791054	14	791053	789894	False	True	3p_intragenic_only
ISO_205859	CP002027.1	-	790123	791054	108	791053	790123	False	True	3p_intragenic_only
ISO_205900	CP002027.1	-	790123	791071	429	791070	790123	False	True	3p_intragenic_only
ISO_206073	CP002027.1	-	790123	791225	13	791224	790123	True	True	both_intragenic
ISO_206095	CP002027.1	-	790123	791300	11	791299	790123	True	True	both_intragenic
ISO_206138	CP002027.1	-	790123	791489	10	791488	790123	True	True	both_intragenic
ISO_206149	CP002027.1	-	790123	791523	30	791522	790123	False	True	3p_intragenic_only
ISO_206171	CP002027.1	-	790123	791551	18	791550	790123	True	True	both_intragenic
ISO_206196	CP002027.1	-	790123	791598	12	791597	790123	True	True	both_intragenic
ISO_206320	CP002027.1	-	790123	791972	10	791971	790123	True	True	both_intragenic
ISO_206343	CP002027.1	-	790123	792032	11	792031	790123	True	True	both_intragenic
ISO_206618	CP002027.1	-	790123	792518	18	792517	790123	True	True	both_intragenic
ISO_206812	CP002027.1	-	790123	792735	10	792734	790123	True	True	both_intragenic
ISO_206943	CP002027.1	-	790123	792920	10	792919	790123	True	True	both_intragenic
ISO_207469	CP002027.1	-	790123	793567	36	793566	790123	True	True	both_intragenic
ISO_207934	CP002027.1	-	790123	794103	48	794102	790123	True	True	both_intragenic
ISO_207457	CP002027.1	-	790773	793567	16	793566	790773	True	True	both_intragenic
ISO_207945	CP002027.1	-	790773	794103	35	794102	790773	True	True	both_intragenic
ISO_207950	CP002027.1	-	790883	794104	16	794103	790883	True	True	both_intragenic
ISO_207951	CP002027.1	-	790890	794102	16	794101	790890	True	True	both_intragenic
ISO_206299	CP002027.1	-	791115	791924	12	791923	791115	True	False	5p_intragenic_only
ISO_206324	CP002027.1	-	791115	791977	16	791976	791115	True	False	5p_intragenic_only
ISO_206356	CP002027.1	-	791115	792053	10	792052	791115	True	False	5p_intragenic_only
ISO_206359	CP002027.1	-	791115	792068	14	792067	791115	True	False	5p_intragenic_only
ISO_206380	CP002027.1	-	791115	792120	18	792119	791115	True	False	5p_intragenic_only
ISO_206388	CP002027.1	-	791115	792128	12	792127	791115	True	False	5p_intragenic_only
ISO_206394	CP002027.1	-	791115	792145	22	792144	791115	True	False	5p_intragenic_only
ISO_206401	CP002027.1	-	791115	792156	13	792155	791115	True	False	5p_intragenic_only
ISO_206415	CP002027.1	-	791115	792180	12	792179	791115	True	False	5p_intragenic_only
ISO_206429	CP002027.1	-	791115	792200	14	792199	791115	True	False	5p_intragenic_only
ISO_206440	CP002027.1	-	791115	792235	11	792234	791115	True	False	5p_intragenic_only
ISO_206450	CP002027.1	-	791115	792267	10	792266	791115	True	False	5p_intragenic_only
ISO_206457	CP002027.1	-	791115	792281	15	792280	791115	True	False	5p_intragenic_only
ISO_206463	CP002027.1	-	791115	792290	10	792289	791115	True	False	5p_intragenic_only
ISO_206468	CP002027.1	-	791115	792305	89	792304	791115	True	False	5p_intragenic_only
ISO_206479	CP002027.1	-	791115	792320	10	792319	791115	True	False	5p_intragenic_only
ISO_206486	CP002027.1	-	791115	792332	28	792331	791115	True	False	5p_intragenic_only
ISO_206490	CP002027.1	-	791115	792337	46	792336	791115	True	False	5p_intragenic_only
ISO_206498	CP002027.1	-	791115	792348	20	792347	791115	True	False	5p_intragenic_only
ISO_206511	CP002027.1	-	791115	792374	39	792373	791115	True	False	5p_intragenic_only
ISO_206522	CP002027.1	-	791115	792387	13	792386	791115	True	False	5p_intragenic_only
ISO_206529	CP002027.1	-	791115	792400	22	792399	791115	True	False	5p_intragenic_only
ISO_206539	CP002027.1	-	791115	792407	58	792406	791115	True	False	5p_intragenic_only
ISO_206554	CP002027.1	-	791115	792425	20	792424	791115	True	False	5p_intragenic_only
ISO_206566	CP002027.1	-	791115	792441	25	792440	791115	True	False	5p_intragenic_only
ISO_206583	CP002027.1	-	791115	792469	43	792468	791115	True	False	5p_intragenic_only
ISO_206602	CP002027.1	-	791115	792494	50	792493	791115	True	False	5p_intragenic_only
ISO_206614	CP002027.1	-	791115	792502	20	792501	791115	True	False	5p_intragenic_only
ISO_206619	CP002027.1	-	791115	792519	120	792518	791115	True	False	5p_intragenic_only
ISO_206646	CP002027.1	-	791115	792527	47	792526	791115	True	False	5p_intragenic_only
ISO_206656	CP002027.1	-	791115	792541	74	792540	791115	True	False	5p_intragenic_only
ISO_206670	CP002027.1	-	791115	792554	11	792553	791115	True	False	5p_intragenic_only
ISO_206674	CP002027.1	-	791115	792567	23	792566	791115	True	False	5p_intragenic_only
ISO_206682	CP002027.1	-	791115	792571	36	792570	791115	True	False	5p_intragenic_only
ISO_206693	CP002027.1	-	791115	792584	25	792583	791115	True	False	5p_intragenic_only
ISO_206704	CP002027.1	-	791115	792597	31	792596	791115	True	False	5p_intragenic_only
ISO_206711	CP002027.1	-	791115	792608	70	792607	791115	True	False	5p_intragenic_only
ISO_206728	CP002027.1	-	791115	792615	38	792614	791115	True	False	5p_intragenic_only
ISO_206740	CP002027.1	-	791115	792632	10	792631	791115	True	False	5p_intragenic_only
ISO_206745	CP002027.1	-	791115	792644	21	792643	791115	True	False	5p_intragenic_only
ISO_206758	CP002027.1	-	791115	792654	30	792653	791115	True	False	5p_intragenic_only
ISO_206768	CP002027.1	-	791115	792668	27	792667	791115	True	False	5p_intragenic_only
ISO_206774	CP002027.1	-	791115	792672	11	792671	791115	True	False	5p_intragenic_only
ISO_206789	CP002027.1	-	791115	792702	61	792701	791115	True	False	5p_intragenic_only
ISO_206800	CP002027.1	-	791115	792704	17	792703	791115	True	False	5p_intragenic_only
ISO_206804	CP002027.1	-	791115	792719	20	792718	791115	True	False	5p_intragenic_only
ISO_206816	CP002027.1	-	791115	792736	53	792735	791115	True	False	5p_intragenic_only
ISO_206828	CP002027.1	-	791115	792740	36	792739	791115	True	False	5p_intragenic_only
ISO_206843	CP002027.1	-	791115	792764	14	792763	791115	True	False	5p_intragenic_only
ISO_206853	CP002027.1	-	791115	792775	11	792774	791115	True	False	5p_intragenic_only
ISO_206862	CP002027.1	-	791115	792802	12	792801	791115	True	False	5p_intragenic_only
ISO_206895	CP002027.1	-	791115	792856	10	792855	791115	True	False	5p_intragenic_only
ISO_206903	CP002027.1	-	791115	792873	11	792872	791115	True	False	5p_intragenic_only
ISO_206915	CP002027.1	-	791115	792878	27	792877	791115	False	False	unprocessed
ISO_206920	CP002027.1	-	791115	792895	22	792894	791115	False	False	unprocessed
ISO_206940	CP002027.1	-	791115	792919	22	792918	791115	True	False	5p_intragenic_only
ISO_206956	CP002027.1	-	791115	792923	29	792922	791115	True	False	5p_intragenic_only
ISO_206967	CP002027.1	-	791115	792938	34	792937	791115	True	False	5p_intragenic_only
ISO_206984	CP002027.1	-	791115	792947	14	792946	791115	True	False	5p_intragenic_only
ISO_206995	CP002027.1	-	791115	792974	22	792973	791115	True	False	5p_intragenic_only
ISO_207016	CP002027.1	-	791115	792999	15	792998	791115	True	False	5p_intragenic_only
ISO_207025	CP002027.1	-	791115	793007	35	793006	791115	True	False	5p_intragenic_only
ISO_207038	CP002027.1	-	791115	793017	23	793016	791115	True	False	5p_intragenic_only
ISO_207063	CP002027.1	-	791115	793051	11	793050	791115	True	False	5p_intragenic_only
ISO_207075	CP002027.1	-	791115	793070	24	793069	791115	True	False	5p_intragenic_only
ISO_207094	CP002027.1	-	791115	793094	11	793093	791115	True	False	5p_intragenic_only
ISO_207103	CP002027.1	-	791115	793102	12	793101	791115	True	False	5p_intragenic_only
ISO_207135	CP002027.1	-	791115	793188	16	793187	791115	True	False	5p_intragenic_only
ISO_207170	CP002027.1	-	791115	793252	20	793251	791115	True	False	5p_intragenic_only
ISO_207182	CP002027.1	-	791115	793265	30	793264	791115	True	False	5p_intragenic_only
ISO_207201	CP002027.1	-	791115	793281	50	793280	791115	False	False	unprocessed
ISO_207219	CP002027.1	-	791115	793289	10	793288	791115	False	False	unprocessed
ISO_207248	CP002027.1	-	791115	793336	33	793335	791115	True	False	5p_intragenic_only
ISO_207261	CP002027.1	-	791115	793353	14	793352	791115	True	False	5p_intragenic_only
ISO_207274	CP002027.1	-	791115	793356	20	793355	791115	True	False	5p_intragenic_only
ISO_207286	CP002027.1	-	791115	793372	19	793371	791115	True	False	5p_intragenic_only
ISO_207297	CP002027.1	-	791115	793385	16	793384	791115	True	False	5p_intragenic_only
ISO_207321	CP002027.1	-	791115	793403	19	793402	791115	True	False	5p_intragenic_only
ISO_207337	CP002027.1	-	791115	793430	66	793429	791115	False	False	unprocessed
ISO_207393	CP002027.1	-	791115	793520	10	793519	791115	True	False	5p_intragenic_only
ISO_207407	CP002027.1	-	791115	793527	16	793526	791115	True	False	5p_intragenic_only
ISO_207426	CP002027.1	-	791115	793542	11	793541	791115	True	False	5p_intragenic_only
ISO_207441	CP002027.1	-	791115	793562	34	793561	791115	True	False	5p_intragenic_only
ISO_207473	CP002027.1	-	791115	793567	359	793566	791115	True	False	5p_intragenic_only
ISO_207584	CP002027.1	-	791115	793585	38	793584	791115	True	False	5p_intragenic_only
ISO_207603	CP002027.1	-	791115	793589	89	793588	791115	True	False	5p_intragenic_only
ISO_207912	CP002027.1	-	791115	794103	784	794102	791115	True	False	5p_intragenic_only
ISO_206434	CP002027.1	-	791116	792216	16	792215	791116	True	False	5p_intragenic_only
ISO_207007	CP002027.1	-	791116	792982	21	792981	791116	True	False	5p_intragenic_only
ISO_207665	CP002027.1	-	791116	793601	23	793600	791116	True	False	5p_intragenic_only
ISO_207672	CP002027.1	-	791116	793611	22	793610	791116	True	False	5p_intragenic_only
ISO_207958	CP002027.1	-	791129	794103	27	794102	791129	True	False	5p_intragenic_only
ISO_207959	CP002027.1	-	791139	794103	12	794102	791139	True	False	5p_intragenic_only
ISO_207960	CP002027.1	-	791163	794103	17	794102	791163	True	True	both_intragenic
ISO_207961	CP002027.1	-	791180	794103	15	794102	791180	True	True	both_intragenic
ISO_207963	CP002027.1	-	791208	794103	20	794102	791208	True	True	both_intragenic
ISO_207493	CP002027.1	-	791249	793567	12	793566	791249	True	True	both_intragenic
ISO_207964	CP002027.1	-	791249	794103	40	794102	791249	True	True	both_intragenic
ISO_207965	CP002027.1	-	791259	794104	10	794103	791259	True	True	both_intragenic
ISO_207966	CP002027.1	-	791272	794103	12	794102	791272	True	True	both_intragenic
ISO_207967	CP002027.1	-	791299	794103	23	794102	791299	True	True	both_intragenic
ISO_207969	CP002027.1	-	791328	794103	11	794102	791328	True	True	both_intragenic
ISO_207970	CP002027.1	-	791345	794103	15	794102	791345	True	True	both_intragenic
ISO_207913	CP002027.1	-	791375	794102	30	794101	791375	True	True	both_intragenic
ISO_207972	CP002027.1	-	791382	794103	10	794102	791382	True	True	both_intragenic
ISO_206471	CP002027.1	-	791407	792305	12	792304	791407	True	True	both_intragenic
ISO_206535	CP002027.1	-	791407	792402	15	792401	791407	True	True	both_intragenic
ISO_207453	CP002027.1	-	791407	793564	37	793563	791407	True	True	both_intragenic
ISO_207914	CP002027.1	-	791407	794103	124	794102	791407	True	True	both_intragenic
ISO_207974	CP002027.1	-	791436	794102	20	794101	791436	True	True	both_intragenic
ISO_207975	CP002027.1	-	791448	794102	24	794101	791448	True	True	both_intragenic
ISO_208128	CP002027.1	-	791455	794104	10	794103	791455	True	True	both_intragenic
ISO_207976	CP002027.1	-	791463	794103	25	794102	791463	True	True	both_intragenic
ISO_207977	CP002027.1	-	791477	794103	14	794102	791477	True	True	both_intragenic
ISO_207978	CP002027.1	-	791485	794103	19	794102	791485	True	True	both_intragenic
ISO_207915	CP002027.1	-	791497	794103	25	794102	791497	True	True	both_intragenic
ISO_207979	CP002027.1	-	791518	794103	34	794102	791518	True	False	5p_intragenic_only
ISO_207980	CP002027.1	-	791525	794103	13	794102	791525	True	False	5p_intragenic_only
ISO_207981	CP002027.1	-	791537	794103	28	794102	791537	True	True	both_intragenic
ISO_207982	CP002027.1	-	791548	794102	12	794101	791548	True	True	both_intragenic
ISO_207984	CP002027.1	-	791584	794103	36	794102	791584	True	True	both_intragenic
ISO_206818	CP002027.1	-	791587	792735	11	792734	791587	True	True	both_intragenic
ISO_207454	CP002027.1	-	791587	793564	20	793563	791587	True	True	both_intragenic
ISO_207985	CP002027.1	-	791587	794103	68	794102	791587	True	True	both_intragenic
ISO_207927	CP002027.1	-	791615	794102	20	794101	791615	True	True	both_intragenic
ISO_207988	CP002027.1	-	791636	794103	40	794102	791636	True	True	both_intragenic
ISO_207989	CP002027.1	-	791647	794103	13	794102	791647	True	True	both_intragenic
ISO_207990	CP002027.1	-	791662	794103	19	794102	791662	True	True	both_intragenic
ISO_207991	CP002027.1	-	791679	794103	20	794102	791679	True	True	both_intragenic
ISO_207992	CP002027.1	-	791697	794103	32	794102	791697	True	True	both_intragenic
ISO_207993	CP002027.1	-	791711	794103	39	794102	791711	True	True	both_intragenic
ISO_207994	CP002027.1	-	791721	794102	16	794101	791721	True	True	both_intragenic
ISO_207995	CP002027.1	-	791734	794103	14	794102	791734	True	True	both_intragenic
ISO_207996	CP002027.1	-	791749	794103	13	794102	791749	True	True	both_intragenic
ISO_207997	CP002027.1	-	791765	794103	13	794102	791765	True	True	both_intragenic
ISO_207999	CP002027.1	-	791791	794103	17	794102	791791	True	True	both_intragenic
ISO_207916	CP002027.1	-	791801	794103	35	794102	791801	True	True	both_intragenic
ISO_208000	CP002027.1	-	791811	794102	50	794101	791811	True	True	both_intragenic
ISO_208001	CP002027.1	-	791818	794103	10	794102	791818	True	True	both_intragenic
ISO_208002	CP002027.1	-	791839	794103	10	794102	791839	True	True	both_intragenic
ISO_208003	CP002027.1	-	791848	794102	19	794101	791848	True	True	both_intragenic
ISO_208004	CP002027.1	-	791866	794103	27	794102	791866	True	True	both_intragenic
ISO_207917	CP002027.1	-	791894	794103	63	794102	791894	True	True	both_intragenic
ISO_208007	CP002027.1	-	791922	794103	56	794102	791922	True	True	both_intragenic
ISO_208008	CP002027.1	-	791931	794103	17	794102	791931	True	True	both_intragenic
ISO_208009	CP002027.1	-	791947	794103	26	794102	791947	True	True	both_intragenic
ISO_208010	CP002027.1	-	791958	794103	20	794102	791958	True	True	both_intragenic
ISO_208011	CP002027.1	-	791973	794102	64	794101	791973	True	True	both_intragenic
ISO_207501	CP002027.1	-	791974	793567	12	793566	791974	True	True	both_intragenic
ISO_208012	CP002027.1	-	791980	794102	16	794101	791980	True	True	both_intragenic
ISO_207462	CP002027.1	-	791999	793567	15	793566	791999	True	True	both_intragenic
ISO_207184	CP002027.1	-	792006	793265	10	793264	792006	True	True	both_intragenic
ISO_207208	CP002027.1	-	792006	793280	11	793279	792006	False	True	3p_intragenic_only
ISO_207341	CP002027.1	-	792006	793430	10	793429	792006	False	True	3p_intragenic_only
ISO_207513	CP002027.1	-	792006	793567	82	793566	792006	True	True	both_intragenic
ISO_207615	CP002027.1	-	792006	793589	29	793588	792006	True	True	both_intragenic
ISO_207918	CP002027.1	-	792006	794103	711	794102	792006	True	True	both_intragenic
ISO_208483	CP002027.1	-	792006	795146	13	795145	792006	False	True	3p_intragenic_only
ISO_207262	CP002027.1	-	792010	793355	10	793354	792010	True	True	both_intragenic
ISO_207627	CP002027.1	-	792011	793601	10	793600	792011	True	True	both_intragenic
ISO_206966	CP002027.1	-	792015	792937	17	792936	792015	True	True	both_intragenic
ISO_207073	CP002027.1	-	792015	793069	13	793068	792015	True	True	both_intragenic
ISO_207204	CP002027.1	-	792015	793281	14	793280	792015	False	True	3p_intragenic_only
ISO_207445	CP002027.1	-	792015	793563	84	793562	792015	True	True	both_intragenic
ISO_207483	CP002027.1	-	792015	793567	79	793566	792015	True	True	both_intragenic
ISO_207670	CP002027.1	-	792015	793611	13	793610	792015	True	True	both_intragenic
ISO_208014	CP002027.1	-	792015	794104	326	794103	792015	True	True	both_intragenic
ISO_206815	CP002027.1	-	792019	792735	15	792734	792019	True	True	both_intragenic
ISO_206959	CP002027.1	-	792019	792923	11	792922	792019	True	True	both_intragenic
ISO_206973	CP002027.1	-	792019	792937	11	792936	792019	True	True	both_intragenic
ISO_206996	CP002027.1	-	792019	792974	12	792973	792019	True	True	both_intragenic
ISO_207019	CP002027.1	-	792019	792999	11	792998	792019	True	True	both_intragenic
ISO_207028	CP002027.1	-	792019	793008	11	793007	792019	True	True	both_intragenic
ISO_207168	CP002027.1	-	792019	793252	18	793251	792019	True	True	both_intragenic
ISO_207181	CP002027.1	-	792019	793265	24	793264	792019	True	True	both_intragenic
ISO_207247	CP002027.1	-	792019	793336	24	793335	792019	True	True	both_intragenic
ISO_207270	CP002027.1	-	792019	793357	15	793356	792019	True	True	both_intragenic
ISO_207285	CP002027.1	-	792019	793372	12	793371	792019	True	True	both_intragenic
ISO_207299	CP002027.1	-	792019	793386	10	793385	792019	True	True	both_intragenic
ISO_207340	CP002027.1	-	792019	793430	53	793429	792019	False	True	3p_intragenic_only
ISO_207412	CP002027.1	-	792019	793528	10	793527	792019	True	True	both_intragenic
ISO_207452	CP002027.1	-	792019	793564	163	793563	792019	True	True	both_intragenic
ISO_207616	CP002027.1	-	792019	793593	44	793592	792019	True	True	both_intragenic
ISO_207907	CP002027.1	-	792019	794103	659	794102	792019	True	True	both_intragenic
ISO_208015	CP002027.1	-	792024	794104	104	794103	792024	True	True	both_intragenic
ISO_208016	CP002027.1	-	792048	794103	32	794102	792048	True	True	both_intragenic
ISO_208017	CP002027.1	-	792059	794102	18	794101	792059	True	True	both_intragenic
ISO_208018	CP002027.1	-	792074	794102	10	794101	792074	True	True	both_intragenic
ISO_208019	CP002027.1	-	792085	794103	11	794102	792085	True	True	both_intragenic
ISO_208020	CP002027.1	-	792094	794103	16	794102	792094	True	True	both_intragenic
ISO_208021	CP002027.1	-	792106	794103	50	794102	792106	True	True	both_intragenic
ISO_208022	CP002027.1	-	792116	794103	40	794102	792116	True	True	both_intragenic
ISO_208023	CP002027.1	-	792127	794103	25	794102	792127	True	True	both_intragenic
ISO_208024	CP002027.1	-	792144	794103	30	794102	792144	True	True	both_intragenic
ISO_208025	CP002027.1	-	792149	794103	19	794102	792149	True	True	both_intragenic
ISO_208026	CP002027.1	-	792162	794103	21	794102	792162	True	True	both_intragenic
ISO_208027	CP002027.1	-	792170	794102	15	794101	792170	True	True	both_intragenic
ISO_208028	CP002027.1	-	792182	794103	16	794102	792182	True	True	both_intragenic
ISO_207928	CP002027.1	-	792206	794103	24	794102	792206	True	True	both_intragenic
ISO_207919	CP002027.1	-	792233	794103	17	794102	792233	True	True	both_intragenic
ISO_208030	CP002027.1	-	792244	794102	13	794101	792244	True	True	both_intragenic
ISO_207484	CP002027.1	-	792256	793567	12	793566	792256	True	True	both_intragenic
ISO_208032	CP002027.1	-	792256	794103	119	794102	792256	True	True	both_intragenic
ISO_208033	CP002027.1	-	792274	794103	27	794102	792274	True	True	both_intragenic
ISO_208034	CP002027.1	-	792288	794103	32	794102	792288	True	True	both_intragenic
ISO_208035	CP002027.1	-	792296	794103	26	794102	792296	True	True	both_intragenic
ISO_208036	CP002027.1	-	792318	794103	27	794102	792318	True	True	both_intragenic
ISO_208037	CP002027.1	-	792325	794103	44	794102	792325	True	True	both_intragenic
ISO_208038	CP002027.1	-	792351	794103	25	794102	792351	True	True	both_intragenic
ISO_208039	CP002027.1	-	792361	794103	15	794102	792361	True	True	both_intragenic
ISO_207920	CP002027.1	-	792374	794103	28	794102	792374	True	True	both_intragenic
ISO_208040	CP002027.1	-	792384	794103	16	794102	792384	True	True	both_intragenic
ISO_208043	CP002027.1	-	792423	794103	29	794102	792423	True	True	both_intragenic
ISO_207921	CP002027.1	-	792432	794103	90	794102	792432	True	True	both_intragenic
