del_chrom	del_start0	del_end	del_length_bp	gff_chrom	gff_source	gff_feature	gff_start1	gff_end	gff_score	gff_strand	gff_frame	gff_attributes
CP002027.1	879068	907483	28415	CP002027.1	syn1_summary	gene	902239	903537	.	-	.	ID=gene:MMSYN1_0765;Name=purB;locus_tag=MMSYN1_0765;gene=purB;product=adenylosuccinate lyase;rna_type=mRNA;gbkey=mRNA
CP002027.1	879068	907483	28415	CP002027.1	syn1_summary	gene	903530	904828	.	-	.	ID=gene:MMSYN1_0766;Name=purA;locus_tag=MMSYN1_0766;gene=purA;product=adenylosuccinate synthase;rna_type=mRNA;gbkey=mRNA
CP002027.1	879068	907483	28415	CP002027.1	syn1_summary	gene	905049	905201	.	-	.	ID=gene:MMSYN1_0767;Name=;locus_tag=MMSYN1_0767;product=ribonucleoside-diphosphate reductase subunit alpha (Ribonucleotide reductase);rna_type=mRNA;gbkey=mRNA
CP002027.1	879068	907483	28415	CP002027.1	syn1_summary	gene	905182	905697	.	-	.	ID=gene:MMSYN1_0768;Name=mmyCIVR;locus_tag=MMSYN1_0768;gene=mmyCIVR;product=GANTC--recognizing Type II restriction modification system (MmyCIV) endonuclease subunit;rna_type=mRNA;gbkey=mRNA
CP002027.1	879068	907483	28415	CP002027.1	syn1_summary	gene	905859	906578	.	-	.	ID=gene:MMSYN1_0769;Name=mmyCIVM;locus_tag=MMSYN1_0769;gene=mmyCIVM;product=GANTC--recognizing Type II restriction modification system (MmyCIV) adenine DNA methylase subunit;rna_type=mRNA;gbkey=mRNA
CP002027.1	879068	907483	28415	CP002027.1	syn1_summary	gene	906639	907484	.	-	.	ID=gene:MMSYN1_0770;Name=;locus_tag=MMSYN1_0770;product=conserved hypothetical protein;rna_type=mRNA;gbkey=mRNA
CP002027.1	879068	907483	28415	CP002027.1	syn1_summary	gene	883674	886715	.	-	.	ID=gene:MMSYN1_0751;Name=;locus_tag=MMSYN1_0751;product=viral A-type inclusion protein_ putative;rna_type=mRNA;gbkey=mRNA
CP002027.1	879068	907483	28415	CP002027.1	syn1_summary	gene	900710	901486	.	-	.	ID=gene:MMSYN1_0763;Name=;locus_tag=MMSYN1_0763;product=putative liporotein;rna_type=mRNA;gbkey=mRNA
CP002027.1	917652	924893	7241	CP002027.1	syn1_summary	gene	917651	918193	.	+	.	ID=gene:MMSYN1_0780;Name=tnpA_5;locus_tag=MMSYN1_0780;gene=tnpA_5;product=IS1296 transposase protein A;rna_type=mRNA;gbkey=mRNA
CP002027.1	917652	924893	7241	CP002027.1	syn1_summary	gene	918331	919062	.	+	.	ID=gene:MMSYN1_0781;Name=tnpB_5;locus_tag=MMSYN1_0781;gene=tnpB_5;product=IS1296 transposase protein B;rna_type=mRNA;gbkey=mRNA
CP002027.1	917652	924893	7241	CP002027.1	syn1_summary	gene	919157	920284	.	+	.	ID=gene:MMSYN1_0782;Name=;locus_tag=MMSYN1_0782;product=PSEUDOGENE - beta-lactamase;rna_type=pseudo;gbkey=pseudo
CP002027.1	917652	924893	7241	CP002027.1	syn1_summary	gene	920380	921345	.	+	.	ID=gene:MMSYN1_0783;Name=;locus_tag=MMSYN1_0783;product=glucokinase;rna_type=mRNA;gbkey=mRNA
CP002027.1	917652	924893	7241	CP002027.1	syn1_summary	gene	921413	922345	.	-	.	ID=gene:MMSYN1_0784;Name=arcC_2;locus_tag=MMSYN1_0784;gene=arcC_2;product=carbamate kinase 1;rna_type=mRNA;gbkey=mRNA
CP002027.1	917652	924893	7241	CP002027.1	syn1_summary	gene	922358	923821	.	-	.	ID=gene:MMSYN1_0785;Name=;locus_tag=MMSYN1_0785;product=arginine/ornithine antiporter;rna_type=mRNA;gbkey=mRNA
CP002027.1	917652	924893	7241	CP002027.1	syn1_summary	gene	923900	924895	.	-	.	ID=gene:MMSYN1_0786;Name=arcB;locus_tag=MMSYN1_0786;gene=arcB;product=ornithine carbamoyltransferase (ArcB);rna_type=mRNA;gbkey=mRNA
CP002027.1	928330	929517	1187	CP002027.1	syn1_summary	gene	928331	929518	.	+	.	ID=gene:MMSYN1_0788;Name=;locus_tag=MMSYN1_0788;product=conserved hypothetical protein;rna_type=mRNA;gbkey=mRNA
CP002027.1	939085	941581	2496	CP002027.1	syn1_summary	gene	939085	939381	.	+	.	ID=gene:MMSYN1_0801;Name=;locus_tag=MMSYN1_0801;product=conserved hypothetical protein;rna_type=mRNA;gbkey=mRNA
CP002027.1	939085	941581	2496	CP002027.1	syn1_summary	gene	939386	941581	.	-	.	ID=gene:MMSYN1_0802;Name=;locus_tag=MMSYN1_0802;product=putative liporotein;rna_type=mRNA;gbkey=mRNA
CP002027.1	953141	955926	2785	CP002027.1	syn1_summary	gene	953142	954020	.	-	.	ID=gene:MMSYN1_0811;Name=galU;locus_tag=MMSYN1_0811;gene=galU;product=UTP-glucose-1-phosphate uridylyltransferase;rna_type=mRNA;gbkey=mRNA
CP002027.1	953141	955926	2785	CP002027.1	syn1_summary	gene	954550	955926	.	-	.	ID=gene:MMSYN1_0812;Name=;locus_tag=MMSYN1_0812;product=glycosyltransferase;rna_type=mRNA;gbkey=mRNA
CP002027.1	958918	960048	1130	CP002027.1	syn1_summary	gene	958936	959442	.	-	.	ID=gene:MMSYN1_0928;Name=;locus_tag=MMSYN1_0928;product=hypothetical protein;rna_type=mRNA;gbkey=mRNA
CP002027.1	958918	960048	1130	CP002027.1	syn1_summary	gene	959417	959686	.	+	.	ID=gene:MMSYN1_0929;Name=;locus_tag=MMSYN1_0929;product=conserved domain protein;rna_type=mRNA;gbkey=mRNA
CP002027.1	958918	960048	1130	CP002027.1	syn1_summary	gene	959695	960048	.	+	.	ID=gene:MMSYN1_0816;Name=;locus_tag=MMSYN1_0816;product=integrase core domain protein;rna_type=mRNA;gbkey=mRNA
CP002027.1	975827	976616	789	CP002027.1	syn1_summary	gene	975825	976622	.	+	.	ID=gene:MMSYN1_0829;Name=;locus_tag=MMSYN1_0829;product=deoxyribonuclease_ TatD family;rna_type=mRNA;gbkey=mRNA
CP002027.1	987121	1003970	16849	CP002027.1	syn1_summary	gene	987122	993043	.	+	.	ID=gene:MMSYN1_0841;Name=;locus_tag=MMSYN1_0841;product=hypothetical protein;rna_type=mRNA;gbkey=mRNA
CP002027.1	987121	1003970	16849	CP002027.1	syn1_summary	gene	993053	996010	.	+	.	ID=gene:MMSYN1_0842;Name=;locus_tag=MMSYN1_0842;product=oligopeptide ABC transporter_ solute-binding protein;rna_type=mRNA;gbkey=mRNA
CP002027.1	987121	1003970	16849	CP002027.1	syn1_summary	gene	996010	997083	.	+	.	ID=gene:MMSYN1_0843;Name=;locus_tag=MMSYN1_0843;product=oligopeptide ABC transporter_ permease component;rna_type=mRNA;gbkey=mRNA
CP002027.1	987121	1003970	16849	CP002027.1	syn1_summary	gene	997085	998095	.	+	.	ID=gene:MMSYN1_0844;Name=;locus_tag=MMSYN1_0844;product=oligopeptide ABC transporter_ permease component;rna_type=mRNA;gbkey=mRNA
CP002027.1	987121	1003970	16849	CP002027.1	syn1_summary	gene	999541	1000863	.	+	.	ID=gene:MMSYN1_0846;Name=;locus_tag=MMSYN1_0846;product=oligopeptide ABC transporter_ ATP-binding component;rna_type=mRNA;gbkey=mRNA
CP002027.1	987121	1003970	16849	CP002027.1	syn1_summary	gene	1000900	1001631	.	-	.	ID=gene:MMSYN1_0267;Name=tnpB_6;locus_tag=MMSYN1_0267;gene=tnpB_6;product=IS1296 transposase protein B;rna_type=mRNA;gbkey=mRNA
CP002027.1	987121	1003970	16849	CP002027.1	syn1_summary	gene	1001769	1002311	.	-	.	ID=gene:MMSYN1_0265;Name=tnpA_6;locus_tag=MMSYN1_0265;gene=tnpA_6;product=IS1296 transposase protein A;rna_type=mRNA;gbkey=mRNA
CP002027.1	987121	1003970	16849	CP002027.1	syn1_summary	gene	1002392	1002898	.	-	.	ID=gene:MMSYN1_0849;Name=;locus_tag=MMSYN1_0849;product=lipoprotein;rna_type=mRNA;gbkey=mRNA
CP002027.1	987121	1003970	16849	CP002027.1	syn1_summary	gene	1003095	1003970	.	-	.	ID=gene:MMSYN1_0850;Name=;locus_tag=MMSYN1_0850;product=conserved hypothetical protein;rna_type=mRNA;gbkey=mRNA
CP002027.1	987121	1003970	16849	CP002027.1	syn1_summary	gene	998103	999548	.	+	.	ID=gene:MMSYN1_0845;Name=;locus_tag=MMSYN1_0845;product=oligopeptide ABC transporter_ ATP-binding component;rna_type=mRNA;gbkey=mRNA
CP002027.1	1005339	1011820	6481	CP002027.1	syn1_summary	gene	1005324	1005833	.	-	.	ID=gene:MMSYN1_0854;Name=;locus_tag=MMSYN1_0854;product=conserved hypothetical protein;rna_type=mRNA;gbkey=mRNA
CP002027.1	1005339	1011820	6481	CP002027.1	syn1_summary	gene	1005833	1007533	.	-	.	ID=gene:MMSYN1_0855;Name=;locus_tag=MMSYN1_0855;product=PTS system_ iibc component_ putative;rna_type=mRNA;gbkey=mRNA
CP002027.1	1005339	1011820	6481	CP002027.1	syn1_summary	gene	1007610	1009322	.	-	.	ID=gene:MMSYN1_0856;Name=;locus_tag=MMSYN1_0856;product=PTS system_ iibc component_ putative;rna_type=mRNA;gbkey=mRNA
CP002027.1	1005339	1011820	6481	CP002027.1	syn1_summary	gene	1009630	1011018	.	+	.	ID=gene:MMSYN1_0858;Name=;locus_tag=MMSYN1_0858;product=putative transcriptional regulator;rna_type=mRNA;gbkey=mRNA
CP002027.1	1005339	1011820	6481	CP002027.1	syn1_summary	gene	1011005	1011820	.	-	.	ID=gene:MMSYN1_0857;Name=;locus_tag=MMSYN1_0857;product=SIS domain protein;rna_type=mRNA;gbkey=mRNA
CP002027.1	1014115	1025786	11671	CP002027.1	syn1_summary	gene	1014116	1014841	.	-	.	ID=gene:MMSYN1_0860;Name=;locus_tag=MMSYN1_0860;product=putative liporotein;rna_type=mRNA;gbkey=mRNA
CP002027.1	1014115	1025786	11671	CP002027.1	syn1_summary	gene	1016113	1016943	.	-	.	ID=gene:MMSYN1_0862;Name=;locus_tag=MMSYN1_0862;product=conserved hypothetical protein;rna_type=mRNA;gbkey=mRNA
CP002027.1	1014115	1025786	11671	CP002027.1	syn1_summary	gene	1016930	1018279	.	-	.	ID=gene:MMSYN1_0863;Name=;locus_tag=MMSYN1_0863;product=putative liporotein;rna_type=mRNA;gbkey=mRNA
CP002027.1	1014115	1025786	11671	CP002027.1	syn1_summary	gene	1018257	1018961	.	-	.	ID=gene:MMSYN1_0864;Name=;locus_tag=MMSYN1_0864;product=ABC transporter_ ATP-binding protein;rna_type=mRNA;gbkey=mRNA
CP002027.1	1014115	1025786	11671	CP002027.1	syn1_summary	gene	1018963	1020834	.	-	.	ID=gene:MMSYN1_0865;Name=;locus_tag=MMSYN1_0865;product=ABC transporter_ permease protein;rna_type=mRNA;gbkey=mRNA
CP002027.1	1014115	1025786	11671	CP002027.1	syn1_summary	gene	1020973	1021860	.	-	.	ID=gene:MMSYN1_0866;Name=;locus_tag=MMSYN1_0866;product=putative liporotein;rna_type=mRNA;gbkey=mRNA
CP002027.1	1014115	1025786	11671	CP002027.1	syn1_summary	gene	1021862	1022692	.	-	.	ID=gene:MMSYN1_0867;Name=;locus_tag=MMSYN1_0867;product=conserved hypothetical protein;rna_type=mRNA;gbkey=mRNA
CP002027.1	1014115	1025786	11671	CP002027.1	syn1_summary	gene	1022679	1023872	.	-	.	ID=gene:MMSYN1_0868;Name=;locus_tag=MMSYN1_0868;product=lipoprotein. putative;rna_type=mRNA;gbkey=mRNA
CP002027.1	1014115	1025786	11671	CP002027.1	syn1_summary	gene	1023891	1025786	.	-	.	ID=gene:MMSYN1_0869;Name=;locus_tag=MMSYN1_0869;product=ABC transporter_ permease component;rna_type=mRNA;gbkey=mRNA
CP002027.1	1014115	1025786	11671	CP002027.1	syn1_summary	gene	1015242	1016126	.	-	.	ID=gene:MMSYN1_0861;Name=;locus_tag=MMSYN1_0861;product=conserved hypothetical protein;rna_type=mRNA;gbkey=mRNA
CP002027.1	1027733	1028408	675	CP002027.1	syn1_summary	gene	1027731	1028438	.	-	.	ID=gene:MMSYN1_0871;Name=;locus_tag=MMSYN1_0871;product=zinc metalloprotease;rna_type=mRNA;gbkey=mRNA
CP002027.1	1037852	1038822	970	CP002027.1	syn1_summary	gene	1037851	1038822	.	-	.	ID=gene:MMSYN1_0880;Name=hup;locus_tag=MMSYN1_0880;gene=hup;product=PSEUDOGENE - DNA-binding protein HU;rna_type=pseudo;gbkey=pseudo
CP002027.1	1040770	1043410	2640	CP002027.1	syn1_summary	gene	1040770	1041414	.	-	.	ID=gene:MMSYN1_0882;Name=;locus_tag=MMSYN1_0882;product=conserved hypothetical protein;rna_type=mRNA;gbkey=mRNA
CP002027.1	1040770	1043410	2640	CP002027.1	syn1_summary	gene	1041471	1042451	.	-	.	ID=gene:MMSYN1_0883;Name=asnA;locus_tag=MMSYN1_0883;gene=asnA;product=aspartate--ammonia ligase;rna_type=mRNA;gbkey=mRNA
CP002027.1	1040770	1043410	2640	CP002027.1	syn1_summary	gene	1042655	1043413	.	+	.	ID=gene:MMSYN1_0884;Name=;locus_tag=MMSYN1_0884;product=conserved hypothetical protein;rna_type=mRNA;gbkey=mRNA
CP002027.1	1048869	1074325	25456	CP002027.1	syn1_summary	gene	1048868	1049368	.	+	.	ID=gene:MMSYN1_0888;Name=;locus_tag=MMSYN1_0888;product=pyrazinamidase/nicotinamidase;rna_type=mRNA;gbkey=mRNA
CP002027.1	1048869	1074325	25456	CP002027.1	syn1_summary	gene	1049414	1050091	.	-	.	ID=gene:MMSYN1_0889;Name=;locus_tag=MMSYN1_0889;product=PSEUDOGENE - conserved hypothetical protein_ authentic frameshift;rna_type=pseudo;gbkey=pseudo
CP002027.1	1048869	1074325	25456	CP002027.1	syn1_summary	gene	1050248	1050847	.	-	.	ID=gene:MMSYN1_0890;Name=;locus_tag=MMSYN1_0890;product=conserved hypothetical protein;rna_type=mRNA;gbkey=mRNA
CP002027.1	1048869	1074325	25456	CP002027.1	syn1_summary	gene	1051424	1052758	.	+	.	ID=gene:MMSYN1_0891;Name=lppQ;locus_tag=MMSYN1_0891;gene=lppQ;product=lipoprotein Q_ putative (LppQ);rna_type=mRNA;gbkey=mRNA
CP002027.1	1048869	1074325	25456	CP002027.1	syn1_summary	gene	1053008	1054231	.	+	.	ID=gene:MMSYN1_0892;Name=;locus_tag=MMSYN1_0892;product=putative membrane protein;rna_type=mRNA;gbkey=mRNA
CP002027.1	1048869	1074325	25456	CP002027.1	syn1_summary	gene	1054362	1055567	.	+	.	ID=gene:MMSYN1_0893;Name=;locus_tag=MMSYN1_0893;product=putative membrane protein;rna_type=mRNA;gbkey=mRNA
CP002027.1	1048869	1074325	25456	CP002027.1	syn1_summary	gene	1055650	1057914	.	-	.	ID=gene:MMSYN1_0894;Name=;locus_tag=MMSYN1_0894;product=viral A-type inclusion protein repeat protein;rna_type=mRNA;gbkey=mRNA
CP002027.1	1048869	1074325	25456	CP002027.1	syn1_summary	gene	1057924	1060185	.	-	.	ID=gene:MMSYN1_0895;Name=;locus_tag=MMSYN1_0895;product=conserved hypothetical protein;rna_type=mRNA;gbkey=mRNA
CP002027.1	1048869	1074325	25456	CP002027.1	syn1_summary	gene	1060502	1062757	.	-	.	ID=gene:MMSYN1_0896;Name=;locus_tag=MMSYN1_0896;product=conserved hypothetical protein;rna_type=mRNA;gbkey=mRNA
CP002027.1	1048869	1074325	25456	CP002027.1	syn1_summary	gene	1065223	1067475	.	-	.	ID=gene:MMSYN1_0898;Name=;locus_tag=MMSYN1_0898;product=conserved hypothetical protein;rna_type=mRNA;gbkey=mRNA
CP002027.1	1048869	1074325	25456	CP002027.1	syn1_summary	gene	1067499	1069739	.	-	.	ID=gene:MMSYN1_0899;Name=;locus_tag=MMSYN1_0899;product=conserved hypothetical protein;rna_type=mRNA;gbkey=mRNA
CP002027.1	1048869	1074325	25456	CP002027.1	syn1_summary	gene	1070055	1070690	.	+	.	ID=gene:MMSYN1_0900;Name=vlcF;locus_tag=MMSYN1_0900;gene=vlcF;product=lipoprotein_ putative (VlcF);rna_type=mRNA;gbkey=mRNA
CP002027.1	1048869	1074325	25456	CP002027.1	syn1_summary	gene	1070923	1071534	.	+	.	ID=gene:MMSYN1_0901;Name=vlcG;locus_tag=MMSYN1_0901;gene=vlcG;product=lipoprotein_ putative (VlcG);rna_type=mRNA;gbkey=mRNA
CP002027.1	1048869	1074325	25456	CP002027.1	syn1_summary	gene	1071824	1072303	.	+	.	ID=gene:MMSYN1_0902;Name=vlcH;locus_tag=MMSYN1_0902;gene=vlcH;product=lipoprotein_ putative (VlcH);rna_type=mRNA;gbkey=mRNA
CP002027.1	1048869	1074325	25456	CP002027.1	syn1_summary	gene	1072804	1073379	.	+	.	ID=gene:MMSYN1_0903;Name=vlcI;locus_tag=MMSYN1_0903;gene=vlcI;product=lipoprotein (VlcI);rna_type=mRNA;gbkey=mRNA
CP002027.1	1048869	1074325	25456	CP002027.1	syn1_summary	gene	1073640	1074323	.	+	.	ID=gene:MMSYN1_0904;Name=vlcJ;locus_tag=MMSYN1_0904;gene=vlcJ;product=prolipoprotein_ putative (VlcJ);rna_type=mRNA;gbkey=mRNA
CP002027.1	1048869	1074325	25456	CP002027.1	syn1_summary	gene	1062767	1065028	.	-	.	ID=gene:MMSYN1_0897;Name=;locus_tag=MMSYN1_0897;product=conserved hypothetical protein;rna_type=mRNA;gbkey=mRNA
CP002027.1	1074591	1074749	158	CP002027.1	syn1_summary	gene	1074592	1074750	.	-	.	ID=gene:MMSYN1_0905;Name=;locus_tag=MMSYN1_0905;product=PSEUDOGENE - AAA family ATPase;rna_type=pseudo;gbkey=pseudo
