operon_id	chrom	strand	start0	end0	n_isoforms	n_reads_total	member_ids	length	tss	tts	sense_gene_count	sense_gene_loci	sense_gene_names	antisense_gene_count	antisense_gene_loci	antisense_gene_names	gene_count	gene_loci	gene_names	segmentation_type
OP_00272	CP002027.1	-	600629	603220	43	17341	ISO_053455,ISO_053477,ISO_053658,ISO_053836,ISO_053778,ISO_053456,ISO_053837,ISO_053779,ISO_053672,ISO_053732,ISO_053479,ISO_053780,ISO_053838,ISO_053457,ISO_053559,ISO_053839,ISO_053459,ISO_053481,ISO_053673,ISO_053733,ISO_053782,ISO_053840,ISO_053847,ISO_053788,ISO_053849,ISO_053676,ISO_053853,ISO_053797,ISO_053859,ISO_053860,ISO_053803,ISO_053865,ISO_053866,ISO_053872,ISO_053814,ISO_053876,ISO_053882,ISO_053822,ISO_053884,ISO_053824,ISO_053887,ISO_053832,ISO_053895	2591	603220	600629	3	MMSYN1_0491,MMSYN1_0492,MMSYN1_0493	udk,,	0			3	MMSYN1_0491,MMSYN1_0492,MMSYN1_0493	udk,,	isoform_operon
OP_00273	CP002027.1	-	603362	604043	0	284		681	604043	603362	1	MMSYN1_0494		0			1	MMSYN1_0494		rescue_single
OP_00274	CP002027.1	-	604069	608090	11	4779	ISO_054215,ISO_054247,ISO_054251,ISO_054252,ISO_054319,ISO_054253,ISO_054320,ISO_054255,ISO_054256,ISO_054323,ISO_054260	4021	608090	604069	4	MMSYN1_0495,MMSYN1_0496,MMSYN1_0497,MMSYN1_0498	,,,nanA	0			4	MMSYN1_0495,MMSYN1_0496,MMSYN1_0497,MMSYN1_0498	,,,nanA	isoform_operon
OP_00275	CP002027.1	-	608154	610788	11	8370	ISO_054469,ISO_054492,ISO_054508,ISO_054525,ISO_054407,ISO_054470,ISO_054471,ISO_054472,ISO_054473,ISO_054475,ISO_054482	2634	610788	608154	5	MMSYN1_0499,MMSYN1_0500,MMSYN1_0501,MMSYN1_0503,MMSYN1_0504	rpmA,,rplU,,	0			5	MMSYN1_0499,MMSYN1_0500,MMSYN1_0501,MMSYN1_0503,MMSYN1_0504	rpmA,,rplU,,	isoform_operon
OP_00276	CP002027.1	+	610899	612021	5	3094	ISO_028335,ISO_028336,ISO_028337,ISO_028341,ISO_028347	1122	610899	612021	1	MMSYN1_0505		0			1	MMSYN1_0505		isoform_operon
OP_00277	CP002027.1	-	612044	613272	3	392	ISO_054571,ISO_054580,ISO_054584	1228	613272	612044	6	MMSYN1_0506,MMSYN1_0507,MMSYN1_0508,MMSYN1_0509,MMSYN1_0510,MMSYN1_0511	,,,,,	0			6	MMSYN1_0506,MMSYN1_0507,MMSYN1_0508,MMSYN1_0509,MMSYN1_0510,MMSYN1_0511	,,,,,	isoform_operon
OP_00278	CP002027.1	-	613367	614340	3	1070	ISO_054656,ISO_054646,ISO_054647	973	614340	613367	1	MMSYN1_0512	plsC	0			1	MMSYN1_0512	plsC	isoform_operon
OP_00279	CP002027.1	-	614413	614746	0	217		333	614746	614413	1	MMSYN1_0513	acpS	0			1	MMSYN1_0513	acpS	rescue_single
OP_00280	CP002027.1	-	615129	622175	14	3697	ISO_054876,ISO_055057,ISO_054888,ISO_055059,ISO_054890,ISO_054897,ISO_055088,ISO_055108,ISO_055091,ISO_055111,ISO_055097,ISO_055254,ISO_055279,ISO_055283	7046	622175	615129	6	MMSYN1_0514,MMSYN1_0515,MMSYN1_0516,MMSYN1_0517,MMSYN1_0518,MMSYN1_0519	,,,,lspA,ileS	0			6	MMSYN1_0514,MMSYN1_0515,MMSYN1_0516,MMSYN1_0517,MMSYN1_0518,MMSYN1_0519	,,,,lspA,ileS	isoform_operon
OP_00281	CP002027.1	-	623451	625215	7	1314	ISO_055426,ISO_055449,ISO_055428,ISO_055461,ISO_055429,ISO_055464,ISO_055466	1764	625215	623451	3	MMSYN1_0520,MMSYN1_0521,MMSYN1_0522	,,ftsZ	0			3	MMSYN1_0520,MMSYN1_0521,MMSYN1_0522	,,ftsZ	isoform_operon
OP_00282	CP002027.1	-	626180	628239	8	1120	ISO_055564,ISO_055565,ISO_055575,ISO_055586,ISO_055589,ISO_055600,ISO_055606,ISO_055611	2059	628239	626180	5	MMSYN1_0523,MMSYN1_0524,MMSYN1_0525,MMSYN1_0526,MMSYN1_0527	,mraW,mraZ,rpmF,	0			5	MMSYN1_0523,MMSYN1_0524,MMSYN1_0525,MMSYN1_0526,MMSYN1_0527	,mraW,mraZ,rpmF,	isoform_operon
OP_00283	CP002027.1	-	628693	632105	1	160	ISO_055750	3412	632105	628693	2	MMSYN1_0528,MMSYN1_0529	pheT,pheS	0			2	MMSYN1_0528,MMSYN1_0529	pheT,pheS	isoform_operon
OP_00284	CP002027.1	-	632114	632723	0	360		609	632723	632114	1	MMSYN1_0530		0			1	MMSYN1_0530		rescue_single
OP_00285	CP002027.1	-	635441	637202	2	327	ISO_055916,ISO_055937	1761	637202	635441	1	MMSYN1_0531		0			1	MMSYN1_0531		isoform_operon
OP_00286	CP002027.1	-	637295	642127	0	0		4832	642127	637295	3	MMSYN1_0532,MMSYN1_0533,MMSYN1_0534	rrf,rrl,rrs	0			3	MMSYN1_0532,MMSYN1_0533,MMSYN1_0534	rrf,rrl,rrs	rescue_multiple
OP_00287	CP002027.1	-	642236	647920	60	23126	ISO_055963,ISO_056016,ISO_056021,ISO_056044,ISO_056059,ISO_056064,ISO_056159,ISO_056169,ISO_056129,ISO_056559,ISO_056111,ISO_056117,ISO_056122,ISO_056124,ISO_056200,ISO_056212,ISO_056511,ISO_056593,ISO_056257,ISO_056352,ISO_056594,ISO_056258,ISO_056595,ISO_056596,ISO_056597,ISO_056599,ISO_056600,ISO_056602,ISO_056604,ISO_056605,ISO_056606,ISO_056610,ISO_056611,ISO_056612,ISO_056613,ISO_056614,ISO_056615,ISO_056616,ISO_056617,ISO_056618,ISO_056619,ISO_056620,ISO_056621,ISO_056622,ISO_056623,ISO_056624,ISO_056625,ISO_056626,ISO_056627,ISO_056629,ISO_056630,ISO_056631,ISO_056632,ISO_056634,ISO_056635,ISO_056637,ISO_056641,ISO_056646,ISO_056655,ISO_056656	5684	647920	642236	6	MMSYN1_0535,MMSYN1_0536,MMSYN1_0537,MMSYN1_0538,MMSYN1_0539,MMSYN1_0540	argS,frr,pyrH,,tsf,rpsB	0			6	MMSYN1_0535,MMSYN1_0536,MMSYN1_0537,MMSYN1_0538,MMSYN1_0539,MMSYN1_0540	argS,frr,pyrH,,tsf,rpsB	isoform_operon
OP_00288	CP002027.1	+	645753	647412	2	130	ISO_028377,ISO_028378	1659	645753	647412	0			3	MMSYN1_0538,MMSYN1_0539,MMSYN1_0540	,tsf,rpsB	3			isoform_operon
OP_00289	CP002027.1	-	648075	650971	16	3658	ISO_056969,ISO_056836,ISO_056844,ISO_056972,ISO_056846,ISO_056973,ISO_056860,ISO_056978,ISO_057047,ISO_056979,ISO_056861,ISO_056868,ISO_056985,ISO_057010,ISO_056871,ISO_056988	2896	650971	648075	2	MMSYN1_0541,MMSYN1_0542	dnaJ,dnaK	0			2	MMSYN1_0541,MMSYN1_0542	dnaJ,dnaK	isoform_operon
OP_00290	CP002027.1	-	651606	654826	2	734	ISO_057491,ISO_057528	3220	654826	651606	3	MMSYN1_0543,MMSYN1_0544,MMSYN1_0545	grpE,hrcA,	0			3	MMSYN1_0543,MMSYN1_0544,MMSYN1_0545	grpE,hrcA,	isoform_operon
OP_00291	CP002027.1	-	654878	656997	6	1797	ISO_057556,ISO_057600,ISO_057558,ISO_057565,ISO_057613,ISO_057623	2119	656997	654878	4	MMSYN1_0546,MMSYN1_0547,MMSYN1_0548,MMSYN1_0549	,,,	0			4	MMSYN1_0546,MMSYN1_0547,MMSYN1_0548,MMSYN1_0549	,,,	isoform_operon
OP_00292	CP002027.1	+	657129	659734	2	270	ISO_028392,ISO_028413	2605	657129	659734	1	MMSYN1_0550		0			1	MMSYN1_0550		isoform_gene_combined
OP_00293	CP002027.1	+	659834	662424	26	9475	ISO_028426,ISO_028430,ISO_028431,ISO_028433,ISO_028434,ISO_028437,ISO_028438,ISO_028439,ISO_028440,ISO_028441,ISO_028445,ISO_028446,ISO_028449,ISO_028452,ISO_028453,ISO_028454,ISO_028455,ISO_028458,ISO_028459,ISO_028460,ISO_028473,ISO_028475,ISO_028476,ISO_028478,ISO_028479,ISO_028535	2590	659834	662424	1	MMSYN1_0551		0			1	MMSYN1_0551		isoform_operon
OP_00294	CP002027.1	+	662694	663483	0	71		789	662694	663483	1	MMSYN1_0552		0			1	MMSYN1_0552		rescue_single
OP_00295	CP002027.1	+	663751	664993	0	123		1242	663751	664993	1	MMSYN1_0553		0			1	MMSYN1_0553		rescue_single
OP_00296	CP002027.1	+	665165	665999	0	134		834	665165	665999	1	MMSYN1_0554		0			1	MMSYN1_0554		rescue_single
OP_00297	CP002027.1	+	666027	668043	0	7		2016	666027	668043	1	MMSYN1_0555		0			1	MMSYN1_0555		rescue_single
OP_00298	CP002027.1	+	668058	669015	0	35		957	668058	669015	1	MMSYN1_0556		0			1	MMSYN1_0556		rescue_single
OP_00299	CP002027.1	+	668998	669916	0	197		918	668998	669916	1	MMSYN1_0557		0			1	MMSYN1_0557		rescue_single
OP_00300	CP002027.1	+	669930	670347	0	325		417	669930	670347	1	MMSYN1_0558		0			1	MMSYN1_0558		rescue_single
OP_00301	CP002027.1	+	670611	671802	0	29		1191	670611	671802	1	MMSYN1_0559		0			1	MMSYN1_0559		rescue_single
OP_00302	CP002027.1	+	672361	673732	2	315	ISO_028675,ISO_028685	1371	672361	673732	2	MMSYN1_0560,MMSYN1_0561	,	0			2	MMSYN1_0560,MMSYN1_0561	,	isoform_operon
OP_00303	CP002027.1	+	673861	674092	0	78		231	673861	674092	1	MMSYN1_0562		0			1	MMSYN1_0562		rescue_single
OP_00304	CP002027.1	+	674119	676843	0	12		2724	674119	676843	1	MMSYN1_0563		0			1	MMSYN1_0563		rescue_single
OP_00305	CP002027.1	+	676949	677135	0	110		186	676949	677135	1	MMSYN1_0564		0			1	MMSYN1_0564		rescue_single
OP_00306	CP002027.1	+	677224	677602	0	58		378	677224	677602	1	MMSYN1_0565		0			1	MMSYN1_0565		rescue_single
OP_00307	CP002027.1	+	677608	679531	0	21		1923	677608	679531	1	MMSYN1_0566		0			1	MMSYN1_0566		rescue_single
OP_00308	CP002027.1	+	680338	683566	2	108	ISO_028736,ISO_028779	3228	680338	683566	4	MMSYN1_0567,MMSYN1_0568,MMSYN1_0568,MMSYN1_0569	,,,	0			2	MMSYN1_0567,MMSYN1_0568	,	isoform_operon_merged
OP_00309	CP002027.1	+	688390	689324	3	1230	ISO_028812,ISO_028818,ISO_028820	934	688390	689324	1	MMSYN1_0570		0			1	MMSYN1_0570		isoform_operon
OP_00310	CP002027.1	+	689488	689854	0	2		366	689488	689854	1	MMSYN1_0571		0			1	MMSYN1_0571		rescue_single
OP_00311	CP002027.1	+	690077	690992	0	3		915	690077	690992	1	MMSYN1_0572		0			1	MMSYN1_0572		rescue_single
OP_00312	CP002027.1	+	691041	692274	0	9		1233	691041	692274	1	MMSYN1_0573		0			1	MMSYN1_0573		rescue_single
OP_00313	CP002027.1	+	692618	695449	45	28150	ISO_028849,ISO_028850,ISO_028863,ISO_028868,ISO_028870,ISO_028871,ISO_028872,ISO_028873,ISO_028874,ISO_028875,ISO_028876,ISO_028877,ISO_028880,ISO_028883,ISO_028885,ISO_028910,ISO_028919,ISO_028950,ISO_028974,ISO_028978,ISO_028979,ISO_028981,ISO_028982,ISO_028983,ISO_028984,ISO_028985,ISO_028986,ISO_028991,ISO_028993,ISO_029004,ISO_029012,ISO_029013,ISO_029015,ISO_029017,ISO_029075,ISO_029099,ISO_029102,ISO_029113,ISO_029114,ISO_029132,ISO_029138,ISO_029213,ISO_029217,ISO_029233,ISO_029241	2831	692618	695449	1	MMSYN1_0574		0			1	MMSYN1_0574		isoform_operon
OP_00314	CP002027.1	-	695414	698397	5	842	ISO_057742,ISO_057949,ISO_057753,ISO_057767,ISO_057963	2983	698397	695414	3	MMSYN1_0575,MMSYN1_0576,MMSYN1_0577	atpD_1,atpA_1,	0			3	MMSYN1_0575,MMSYN1_0576,MMSYN1_0577	atpD_1,atpA_1,	isoform_operon
OP_00315	CP002027.1	-	698605	700548	8	551	ISO_058411,ISO_058430,ISO_058282,ISO_058299,ISO_058347,ISO_058394,ISO_058405,ISO_058435	1943	700548	698605	1	MMSYN1_0577		0			1	MMSYN1_0577		isoform_operon
OP_00316	CP002027.1	-	700692	701136	0	644		444	701136	700692	1	MMSYN1_0578		0			1	MMSYN1_0578		rescue_single
OP_00317	CP002027.1	-	701135	702047	0	519		912	702047	701135	1	MMSYN1_0579		0			1	MMSYN1_0579		rescue_single
OP_00318	CP002027.1	-	702048	702543	0	251		495	702543	702048	1	MMSYN1_0580		0			1	MMSYN1_0580		rescue_single
OP_00319	CP002027.1	-	702517	703981	0	13		1464	703981	702517	1	MMSYN1_0581		0			1	MMSYN1_0581		rescue_single
OP_00320	CP002027.1	-	705378	709012	5	473	ISO_058865,ISO_058857,ISO_058931,ISO_059025,ISO_059047	3634	709012	705378	2	MMSYN1_0582,MMSYN1_0583	,	0			2	MMSYN1_0582,MMSYN1_0583	,	isoform_operon
OP_00321	CP002027.1	-	709084	714010	17	2658	ISO_059221,ISO_059173,ISO_059175,ISO_059223,ISO_059186,ISO_059227,ISO_059373,ISO_059461,ISO_059295,ISO_059331,ISO_059338,ISO_059344,ISO_059367,ISO_059408,ISO_059463,ISO_059525,ISO_059539	4926	714010	709084	3	MMSYN1_0584,MMSYN1_0584,MMSYN1_0585	,	0			1	MMSYN1_0584		isoform_operon_merged
OP_00322	CP002027.1	-	715024	718393	8	1111	ISO_059653,ISO_059654,ISO_059658,ISO_059725,ISO_059661,ISO_059728,ISO_059731,ISO_059732	3369	718393	715024	2	MMSYN1_0586,MMSYN1_0587	,	0			2	MMSYN1_0586,MMSYN1_0587	,	isoform_operon
OP_00323	CP002027.1	-	719215	724120	7	1258	ISO_059851,ISO_060036,ISO_060056,ISO_060057,ISO_060038,ISO_060058,ISO_060189	4905	724120	719215	3	MMSYN1_0588,MMSYN1_0588,MMSYN1_0589	,	0			1	MMSYN1_0588		isoform_operon_merged
OP_00324	CP002027.1	-	724656	727071	1	3	ISO_060245	2415	727071	724656	3	MMSYN1_0925,MMSYN1_0926,MMSYN1_0590		1	MMSYN1_0927		3	MMSYN1_0925,MMSYN1_0926,MMSYN1_0590		rescue_multiple
OP_00325	CP002027.1	+	726176	726560	0	857		384	726176	726560	1	MMSYN1_0927		2	MMSYN1_0926,MMSYN1_0590	,	1	MMSYN1_0927		rescue_single
OP_00326	CP002027.1	-	728029	730604	10	4762	ISO_060441,ISO_060447,ISO_060457,ISO_060463,ISO_060478,ISO_060480,ISO_060491,ISO_060492,ISO_060500,ISO_060501	2575	730604	728029	2	MMSYN1_0591,MMSYN1_0592	mmyCImod,	0			2	MMSYN1_0591,MMSYN1_0592	mmyCImod,	isoform_operon
OP_00327	CP002027.1	-	730904	733069	1	99	ISO_060546	2165	733069	730904	2	MMSYN1_0593,MMSYN1_0594	,	0			2	MMSYN1_0593,MMSYN1_0594	,	isoform_operon
OP_00328	CP002027.1	+	733269	734646	0	1		1377	733269	734646	1	MMSYN1_0595		0			1	MMSYN1_0595		rescue_single
OP_00329	CP002027.1	+	737608	739187	2	211	ISO_029335,ISO_029345	1579	737608	739187	3	MMSYN1_0596,MMSYN1_0597,MMSYN1_0598	,,	0			3	MMSYN1_0596,MMSYN1_0597,MMSYN1_0598	,,	isoform_operon
OP_00330	CP002027.1	+	739133	741343	25	15324	ISO_029368,ISO_029369,ISO_029371,ISO_029374,ISO_029375,ISO_029376,ISO_029377,ISO_029379,ISO_029380,ISO_029381,ISO_029382,ISO_029383,ISO_029384,ISO_029385,ISO_029386,ISO_029387,ISO_029388,ISO_029389,ISO_029390,ISO_029391,ISO_029392,ISO_029393,ISO_029394,ISO_029409,ISO_029428	2210	739133	741343	1	MMSYN1_0598		1	MMSYN1_0599		2	MMSYN1_0598		isoform_operon
OP_00331	CP002027.1	+	741638	747220	15	6658	ISO_029542,ISO_029574,ISO_029588,ISO_029704,ISO_029759,ISO_029772,ISO_029835,ISO_029836,ISO_029838,ISO_029842,ISO_029856,ISO_029857,ISO_029888,ISO_029889,ISO_029900	5582	741638	747220	6	MMSYN1_0600,MMSYN1_0600,MMSYN1_0601,MMSYN1_0602,MMSYN1_0604,MMSYN1_0603	,,,,	0			1	MMSYN1_0600		isoform_operon_merged
OP_00332	CP002027.1	+	747353	747662	0	129		309	747353	747662	1	MMSYN1_0605		0			1	MMSYN1_0605		rescue_single
OP_00333	CP002027.1	-	747876	750321	19	14438	ISO_060624,ISO_060844,ISO_060903,ISO_060850,ISO_060863,ISO_060924,ISO_060731,ISO_060838,ISO_060869,ISO_060929,ISO_060874,ISO_060931,ISO_060831,ISO_060839,ISO_060876,ISO_060932,ISO_060877,ISO_060878,ISO_060934	2445	750321	747876	2	MMSYN1_0606,MMSYN1_0607	pgk,gap	0			2	MMSYN1_0606,MMSYN1_0607	pgk,gap	isoform_operon
OP_00334	CP002027.1	-	750371	751310	0	64		939	751310	750371	1	MMSYN1_0608		0			1	MMSYN1_0608		rescue_single
OP_00335	CP002027.1	-	751319	752504	0	3		1185	752504	751319	1	MMSYN1_0609		0			1	MMSYN1_0609		rescue_single
OP_00336	CP002027.1	-	752660	753485	0	192		825	753485	752660	1	MMSYN1_0610	mutM	0			1	MMSYN1_0610	mutM	rescue_single
OP_00337	CP002027.1	-	753495	756231	0	7		2736	756231	753495	1	MMSYN1_0611	polA	0			1	MMSYN1_0611	polA	rescue_single
OP_00338	CP002027.1	-	756239	759203	0	2		2964	759203	756239	1	MMSYN1_0612		0			1	MMSYN1_0612		rescue_single
OP_00339	CP002027.1	-	759364	762319	7	885	ISO_061170,ISO_061280,ISO_061171,ISO_061282,ISO_061309,ISO_061310,ISO_061315	2955	762319	759364	3	MMSYN1_0613,MMSYN1_0614,MMSYN1_0615	tyrS,,	0			3	MMSYN1_0613,MMSYN1_0614,MMSYN1_0615	tyrS,,	isoform_operon
OP_00340	CP002027.1	+	762207	764102	5	970	ISO_030029,ISO_030033,ISO_030044,ISO_030057,ISO_030117	1895	762207	764102	2	MMSYN1_0616,MMSYN1_0617	,	1	MMSYN1_0615		3	MMSYN1_0616,MMSYN1_0617	,	isoform_operon
OP_00341	CP002027.1	-	764070	765080	3	850	ISO_061354,ISO_061356,ISO_061361	1010	765080	764070	4	MMSYN1_0618,MMSYN1_0619,MMSYN1_0620,MMSYN1_0621	,,,	1	MMSYN1_0617		5	MMSYN1_0618,MMSYN1_0619,MMSYN1_0620,MMSYN1_0621	,,,	isoform_operon
OP_00342	CP002027.1	-	765082	765445	0	15		363	765445	765082	1	MMSYN1_0622		0			1	MMSYN1_0622		rescue_single
OP_00343	CP002027.1	-	765431	766502	0	7		1071	766502	765431	1	MMSYN1_0623		0			1	MMSYN1_0623		rescue_single
OP_00344	CP002027.1	-	766602	766678	0	35		76	766678	766602	1	MMSYN1_0624		0			1	MMSYN1_0624		rescue_single
OP_00345	CP002027.1	-	766798	767731	0	832		933	767731	766798	1	MMSYN1_0625	arcC_1	0			1	MMSYN1_0625	arcC_1	rescue_single
OP_00346	CP002027.1	-	767750	771508	140	37194	ISO_062678,ISO_062003,ISO_061637,ISO_061652,ISO_061674,ISO_061680,ISO_061690,ISO_061704,ISO_061716,ISO_061721,ISO_061734,ISO_061739,ISO_061749,ISO_061771,ISO_061784,ISO_061790,ISO_061801,ISO_061808,ISO_061822,ISO_061834,ISO_061869,ISO_061906,ISO_061915,ISO_061924,ISO_061933,ISO_061977,ISO_062011,ISO_062026,ISO_062047,ISO_062070,ISO_062085,ISO_062098,ISO_062117,ISO_062127,ISO_062140,ISO_062174,ISO_062189,ISO_062215,ISO_062262,ISO_062299,ISO_062307,ISO_062358,ISO_062454,ISO_062576,ISO_062625,ISO_062679,ISO_062689,ISO_062090,ISO_062101,ISO_062110,ISO_062133,ISO_062143,ISO_062175,ISO_062191,ISO_062223,ISO_062264,ISO_062300,ISO_062309,ISO_062333,ISO_062363,ISO_062372,ISO_062380,ISO_062458,ISO_062502,ISO_062559,ISO_062582,ISO_062628,ISO_062714,ISO_062034,ISO_062439,ISO_062569,ISO_062006,ISO_062088,ISO_062102,ISO_062111,ISO_062134,ISO_062144,ISO_062168,ISO_062192,ISO_062224,ISO_062230,ISO_062244,ISO_062258,ISO_062268,ISO_062281,ISO_062286,ISO_062295,ISO_062310,ISO_062312,ISO_062323,ISO_062332,ISO_062341,ISO_062346,ISO_062364,ISO_062371,ISO_062381,ISO_062388,ISO_062397,ISO_062401,ISO_062404,ISO_062412,ISO_062426,ISO_062433,ISO_062449,ISO_062459,ISO_062472,ISO_062479,ISO_062486,ISO_062494,ISO_062503,ISO_062509,ISO_062518,ISO_062526,ISO_062533,ISO_062538,ISO_062553,ISO_062561,ISO_062577,ISO_062593,ISO_062600,ISO_062607,ISO_062629,ISO_062641,ISO_062715,ISO_062726,ISO_062729,ISO_062757,ISO_062565,ISO_062587,ISO_062624,ISO_062758,ISO_062560,ISO_062609,ISO_062659,ISO_062759,ISO_062578,ISO_062602,ISO_062631,ISO_062635,ISO_062597	3758	771508	767750	3	MMSYN1_0626,MMSYN1_0627,MMSYN1_0628	aguA,,argF	0			3	MMSYN1_0626,MMSYN1_0627,MMSYN1_0628	aguA,,argF	isoform_operon
OP_00347	CP002027.1	-	771785	772163	0	83		378	772163	771785	1	MMSYN1_0629		0			1	MMSYN1_0629		rescue_single
OP_00348	CP002027.1	+	772383	773271	0	137		888	772383	773271	1	MMSYN1_0630		0			1	MMSYN1_0630		rescue_single
OP_00349	CP002027.1	-	774033	776214	21	4907	ISO_062832,ISO_062836,ISO_062842,ISO_062848,ISO_062849,ISO_062850,ISO_062851,ISO_062852,ISO_062853,ISO_062854,ISO_062855,ISO_062856,ISO_062857,ISO_062858,ISO_062859,ISO_062860,ISO_062861,ISO_062862,ISO_062863,ISO_062864,ISO_062866	2181	776214	774033	2	MMSYN1_0632,MMSYN1_0633	,	1	MMSYN1_0631		3	MMSYN1_0632,MMSYN1_0633	,	isoform_operon
OP_00350	CP002027.1	-	776238	778753	6	1161	ISO_062954,ISO_063057,ISO_062955,ISO_063061,ISO_063089,ISO_063090	2515	778753	776238	1	MMSYN1_0634	leuS	0			1	MMSYN1_0634	leuS	isoform_operon
OP_00351	CP002027.1	-	778815	778892	0	122		77	778892	778815	1	MMSYN1_0635		0			1	MMSYN1_0635		rescue_single
OP_00352	CP002027.1	-	779903	781856	4	566	ISO_063229,ISO_063191,ISO_063241,ISO_063252	1953	781856	779903	1	MMSYN1_0636		0			1	MMSYN1_0636		isoform_operon
OP_00353	CP002027.1	-	781877	783783	9	8135	ISO_063398,ISO_063296,ISO_063298,ISO_063323,ISO_063355,ISO_063379,ISO_063287,ISO_063290,ISO_063299	1906	783783	781877	3	MMSYN1_0637,MMSYN1_0638,MMSYN1_0639	rpsI,rplM,	0			3	MMSYN1_0637,MMSYN1_0638,MMSYN1_0639	rpsI,rplM,	isoform_operon
OP_00354	CP002027.1	-	784918	787073	3	298	ISO_063480,ISO_063499,ISO_063505	2155	787073	784918	1	MMSYN1_0639		0			1	MMSYN1_0639		isoform_operon
OP_00355	CP002027.1	-	787093	788956	2	107	ISO_063583,ISO_063662	1863	788956	787093	3	MMSYN1_0640,MMSYN1_0641,MMSYN1_0642	,,	0			3	MMSYN1_0640,MMSYN1_0641,MMSYN1_0642	,,	isoform_operon
OP_00356	CP002027.1	-	789203	791071	5	838	ISO_064100,ISO_064115,ISO_064117,ISO_064046,ISO_064121	1868	791071	789203	2	MMSYN1_0642,MMSYN1_0643	,	0			2	MMSYN1_0642,MMSYN1_0643	,	isoform_operon
OP_00357	CP002027.1	-	791115	795146	71	24983	ISO_064229,ISO_064235,ISO_064253,ISO_064277,ISO_064288,ISO_064296,ISO_064300,ISO_064306,ISO_064318,ISO_064322,ISO_064350,ISO_064360,ISO_064403,ISO_064425,ISO_064480,ISO_064523,ISO_064580,ISO_064620,ISO_064756,ISO_064760,ISO_064764,ISO_064765,ISO_064766,ISO_064767,ISO_064770,ISO_064771,ISO_064774,ISO_064777,ISO_064780,ISO_064781,ISO_064782,ISO_064783,ISO_064637,ISO_064784,ISO_064601,ISO_064527,ISO_064785,ISO_064787,ISO_064788,ISO_064792,ISO_064793,ISO_064794,ISO_064796,ISO_064798,ISO_064799,ISO_064800,ISO_064801,ISO_064802,ISO_064803,ISO_064808,ISO_064809,ISO_064810,ISO_064811,ISO_064616,ISO_064812,ISO_064928,ISO_064813,ISO_064617,ISO_064814,ISO_064930,ISO_064815,ISO_064816,ISO_064817,ISO_064818,ISO_064819,ISO_064820,ISO_064821,ISO_064950,ISO_064951,ISO_064955,ISO_064967	4031	795146	791115	8	MMSYN1_0644,MMSYN1_0645,MMSYN1_0646,MMSYN1_0647,MMSYN1_0648,MMSYN1_0649,MMSYN1_0650,MMSYN1_0651	rplQ,rpoA,rpsK,rpsM,rpmJ,infA,map,adk	0			8	MMSYN1_0644,MMSYN1_0645,MMSYN1_0646,MMSYN1_0647,MMSYN1_0648,MMSYN1_0649,MMSYN1_0650,MMSYN1_0651	rplQ,rpoA,rpsK,rpsM,rpmJ,infA,map,adk	isoform_operon
